comment,time,sg,id,type,temp,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,1612029000000,,manual,manual,15.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,FgUUJcbI4vaQwWVAZfbX,2021-01-30T17:50:00.000Z
,1611999500246,,manual,manual,15.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,DUtM3s00TZlRs5NeiVBH,2021-01-30T09:38:20.246Z
,1611960979720,,manual,manual,15.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,E58AfIWQUVvDDt6W1Y7l,2021-01-29T22:56:19.720Z
,1611927490836,,manual,manual,15.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,gP8rL9pi96N8Ko6KOx2Y,2021-01-29T13:38:10.836Z
,1611906480000,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,MlqUXKdmWwg1uv6TCnOG,2021-01-29T07:48:00.000Z
,1611873267939,,manual,manual,16.3,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,pBd1p3Q4JZZB2fDiIU23,2021-01-28T22:34:27.939Z
,1611854880000,,manual,manual,15.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,I5dtAza47E4TR2G3iqh0,2021-01-28T17:28:00.000Z
,1611834660000,,manual,manual,15,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,78zDW7cKLRpbNR02Ahrk,2021-01-28T11:51:00.000Z
,1611819360000,,manual,manual,15.2,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,O56UVeGQ4YwnJDylHVAP,2021-01-28T07:36:00.000Z
,1611786948524,,manual,manual,15.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,FjLXZnK1fgYGuVWK60eD,2021-01-27T22:35:48.524Z
,1611775440000,,manual,manual,15.3,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,DQBSrO5I3z4P97hwBTfa,2021-01-27T19:24:00.000Z
,1611750060935,,manual,manual,15.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,pwBJsitj5i5S9xtmgpXo,2021-01-27T12:21:00.935Z
,1611732595400,,manual,manual,15.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,VwAPzGLdVnI3Rv9k6L2m,2021-01-27T07:29:55.400Z
,1611701924406,,manual,manual,15.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,u47GFnzWRf8xSO84quIM,2021-01-26T22:58:44.406Z
,1611690540000,,manual,manual,15.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,wRwUsG88jnameZjc1qdm,2021-01-26T19:49:00.000Z
,1611660124408,,manual,manual,15.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,iQpGePTnBuBp1QDavRuZ,2021-01-26T11:22:04.408Z
,1611614183417,,manual,manual,15.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,dX2bO0T0MGCuCjtp6u0o,2021-01-25T22:36:23.417Z
,1611600050031,,manual,manual,15.2,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,S1feWroeusrLAV69v3yu,2021-01-25T18:40:50.031Z
,1611563126678,,manual,manual,15.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,n8usbhta0IZfoXgGyR1z,2021-01-25T08:25:26.678Z
,1611526800000,,manual,manual,15.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,1u5wGguxUWMy1IRhAOur,2021-01-24T22:20:00.000Z
,1611505860000,,manual,manual,15.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,QEjQK7qy9Zi78oWRHegy,2021-01-24T16:31:00.000Z
,1611476760000,,manual,manual,15.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,QA49oNPLtVyPAG0g9MGP,2021-01-24T08:26:00.000Z
,1611436795066,,manual,manual,15.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,wrkfW8uwYZsAUu2vYRj5,2021-01-23T21:19:55.066Z
,1611395280718,,manual,manual,15.1,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,iZ7Bv0Ny7f6xhC2ZZ2Zo,2021-01-23T09:48:00.718Z
,1611356280000,,manual,manual,15.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,mcezzZ6etZRRZcK1TA00,2021-01-22T22:58:00.000Z
,1611335880000,,manual,manual,15.1,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,IOisjEogFTVYSf4sHreK,2021-01-22T17:18:00.000Z
,1611306663848,,manual,manual,15.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,zdFYNc73F93Ei4EPTJSt,2021-01-22T09:11:03.848Z
,1611269510437,,manual,manual,15.8,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,CaPnYRwEmkEZYkjklt5r,2021-01-21T22:51:50.437Z
,1611256640043,,manual,manual,15.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,vrsCsSFoSpoVvuwc6j45,2021-01-21T19:17:20.043Z
,1611225819573,,manual,manual,15.2,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,NkXEcV041ysRaOQGe1xx,2021-01-21T10:43:39.573Z
,1611214650290,,manual,manual,15.3,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,X0UAopohg6agcs1f0NoH,2021-01-21T07:37:30.290Z
,1611180156561,,manual,manual,15.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,kZDhsKqOdRq7OZgTNw3r,2021-01-20T22:02:36.561Z
,1611154449237,,manual,manual,15.1,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,QvDkyzDHqLWhBEjSAdEC,2021-01-20T14:54:09.237Z
,1611127598759,,manual,manual,15.8,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,J5P97946zLkMRiBBZyFu,2021-01-20T07:26:38.759Z
,1611094821580,NaN,manual,manual,15.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,hL6Q8KQ8zbQo6rFAdq9n,2021-01-19T22:20:21.580Z,NaN,0
,1611057295581,,manual,manual,15.2,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,fJUUOl5LmEy8fKwugmox,2021-01-19T11:54:55.581Z,,
,1611042315319,,manual,manual,15.1,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,qB0VBEw2QwymiudUUFuq,2021-01-19T07:45:15.319Z,,
,1611010320000,,manual,manual,15.8,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,36KpcU3cNovyd1DjROSm,2021-01-18T22:52:00.000Z,,
,1610970900000,,manual,manual,15.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,Ljw0huPWR20mBmuY8WfM,2021-01-18T11:55:00.000Z,,
,1610954280000,,manual,manual,15.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,riKZPx2ZcnoUSCpidTk0,2021-01-18T07:18:00.000Z,,
,1610923231030,,manual,manual,15.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,FwouXixvF8NQxtvKBVS2,2021-01-17T22:40:31.030Z,,
,1610907300000,,manual,manual,15.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,Ly6qlQ4a17IdqSsAqea5,2021-01-17T18:15:00.000Z,,
,1610876691496,,manual,manual,15.2,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,etpfmioaFsqYnuNhnkcy,2021-01-17T09:44:51.496Z,,
,1610837715485,,manual,manual,15.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,ysourqbKwxsvH68WuXzQ,2021-01-16T22:55:15.485Z,,
,1610814960000,,manual,manual,15.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,xha0ryvU2riShbZaDaoO,2021-01-16T16:36:00.000Z,,
,1610784323048,,manual,manual,16,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,kD41pauVtoKAVxm3n5Ya,2021-01-16T08:05:23.048Z,,
,1610751222795,,manual,manual,16.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,rJQoURuaJk05qjejGGMa,2021-01-15T22:53:42.795Z,,
,1610725761400,,manual,manual,16.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,knGy9o6Uon2BV34BYP5q,2021-01-15T15:49:21.400Z,,
,1610697240000,,manual,manual,16.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,6m4uFa5HZdMUkOARXjDl,2021-01-15T07:54:00.000Z,,
,1610657626298,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,7k15N6wEwq4PyaMIjqmf,2021-01-14T20:53:46.298Z,,
,1610621348785,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,8y6Ky4BLXuddR7zI6ibu,2021-01-14T10:49:08.785Z,,
,1610608741713,,manual,manual,16.1,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,jyyeP3rKY351NrZjP1pR,2021-01-14T07:19:01.713Z,,
,1610576865711,,manual,manual,16.1,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,V9S6kEyjqwmKtj5rYhSM,2021-01-13T22:27:45.711Z,,
,1610544383055,,manual,manual,16.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,IYwKwJQrO2L2PFruGqkZ,2021-01-13T13:26:23.055Z,,
,1610523895327,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,LLeWmUYduGZRi2ZYwc2G,2021-01-13T07:44:55.327Z,,
,1610489391138,,manual,manual,16.3,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,AXAtTGtxfLAD2MXtvIRi,2021-01-12T22:09:51.138Z,,
,1610457420000,,manual,manual,16.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,AJk82BR5rWXLrRg4eLXT,2021-01-12T13:17:00.000Z,,
,1610438139583,,manual,manual,15.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,zPYMCzjaejzVcNYQ5Jsa,2021-01-12T07:55:39.583Z,,
,1610405880000,,manual,manual,15.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,UuKUJPSp7d2ENeCcvFxj,2021-01-11T22:58:00.000Z,,
,1610382121004,,manual,manual,15.3,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,gkv6Mq3lNf71S2hnKsqz,2021-01-11T16:22:01.004Z,,
,1610351640000,,manual,manual,15.1,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,jE3gjDeCsEQTzZT0ymdA,2021-01-11T07:54:00.000Z,,
,1610319219655,,manual,manual,16.2,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,pRbb4oWPz5k8VxcGFdfi,2021-01-10T22:53:39.655Z,,
,1610294597485,,manual,manual,16,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,WtA3GcRXTP8OsyswLoeK,2021-01-10T16:03:17.485Z,,
,1610276520000,,manual,manual,15.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,gBxITGnbhm0JUweEWuIU,2021-01-10T11:02:00.000Z,,
,1610233156026,,manual,manual,16,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,BJHceWDvwtqtD16wtaTo,2021-01-09T22:59:16.026Z,,
,1610220811191,,manual,manual,16.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,pCi8f8RRk0UCFLX3eNb4,2021-01-09T19:33:31.191Z,,
,1610185170848,,manual,manual,16.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,0PpCZM1Vjc3UqdiyhBJT,2021-01-09T09:39:30.848Z,,
,1610146620064,,manual,manual,16.2,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,e432WsXUD89AdEsvTKmd,2021-01-08T22:57:00.064Z,,
,1610091644551,,manual,manual,16.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,y5Y0Qtmi9MKwyELbJrVa,2021-01-08T07:40:44.551Z,,
,1610060093916,,manual,manual,16.2,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,ZfmcinQkn0h2QykAdOV1,2021-01-07T22:54:53.916Z,,
,1610025780000,,manual,manual,16.8,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,AasVEM5KEq0RK92Gj2gd,2021-01-07T13:23:00.000Z,,
,1610004845758,,manual,manual,16.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,kT3ybOp1CMRCraVzHbiJ,2021-01-07T07:34:05.758Z,,
,1609973772414,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,OOA9mJvb24XKA5zYMjjz,2021-01-06T22:56:12.414Z,,
,1609961631400,,manual,manual,16.3,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,uo0yCFsZEpO5M5IABFDe,2021-01-06T19:33:51.400Z,,
,1609920357300,NaN,manual,manual,16,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,dWGlukfJevXqUu1uTnmh,2021-01-06T08:05:57.300Z,NaN,0
,1609886253980,,manual,manual,16.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,fbBkOylGBwA4jnCuHRWv,2021-01-05T22:37:33.980Z,,
,1609852967594,,manual,manual,16.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,qVVL0uThwzswzsHtTlcv,2021-01-05T13:22:47.594Z,,
,1609827582645,,manual,manual,16.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,mLTEUJGQxaNIAEuFC5ch,2021-01-05T06:19:42.645Z,,
,1609800649904,,manual,manual,16.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,ojZRbmkeAO7O5k7rYvbs,2021-01-04T22:50:49.904Z,,
,1609778835785,,manual,manual,16.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,ie76Du1tyqGIyp8x7F75,2021-01-04T16:47:15.785Z,,
,1609741369129,,manual,manual,16.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,vXX5S3SWQNnd17XzsmRC,2021-01-04T06:22:49.129Z,,
,1609713766837,,manual,manual,16,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,wVc1lTO8KWrt0wNx6Ocb,2021-01-03T22:42:46.837Z,,
,1609688648944,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,AND7vRI081nLk8iXZgkz,2021-01-03T15:44:08.944Z,,
,1609664268802,,manual,manual,16.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,HSDsimu0sQb2mpzQOmQl,2021-01-03T08:57:48.802Z,,
,1609630100780,,manual,manual,16,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,ltpfoa1qOWt8n0mg66As,2021-01-02T23:28:20.780Z,,
,1609609447514,,manual,manual,16.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,d6niXKxJqEIWgM9JX45L,2021-01-02T17:44:07.514Z,,
,1609582443629,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,zXzZJjx1hs87ZOV0yLjD,2021-01-02T10:14:03.629Z,,
,1609541880000,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,WclzBaXtYrRY7XpUDFRN,2021-01-01T22:58:00.000Z,,
,1609522295586,,manual,manual,16.1,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,5loHUCcn0uy2dzoxcZGN,2021-01-01T17:31:35.586Z,,
,1609494857512,NaN,manual,manual,16.1,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,hF6Ddto8ogwHwLRQidFN,2021-01-01T09:54:17.512Z,NaN,0
,1609454884593,,manual,manual,16.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,wHPdesfWhOjVEG0SGaun,2020-12-31T22:48:04.593Z,,
,1609368416907,,manual,manual,16.9,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,Cnkb3BlkpbIqQsru0ySF,2020-12-30T22:46:56.907Z,,
,1609336566432,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,l3WxVkQjctu6vyajHrzN,2020-12-30T13:56:06.432Z,,
,1609282521283,,manual,manual,16.8,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,mIdGdcuudmpebVkYqzv5,2020-12-29T22:55:21.283Z,,
,1609262307608,,manual,manual,16.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,qmMf2bvn0wx6PLsnPn3s,2020-12-29T17:18:27.608Z,,
,1609228884271,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,cNxyu2QEHXnALfPnJVNh,2020-12-29T08:01:24.271Z,,
,1609192566256,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,yFbJB4hMBIABDCWyIQ1F,2020-12-28T21:56:06.256Z,,
,1609169535703,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,MYPOvJOwh3lPltk3vpFs,2020-12-28T15:32:15.703Z,,
,1609144615654,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,Xfh4XLYJBkxWQnhgeWce,2020-12-28T08:36:55.654Z,,
,1609109471511,,manual,manual,16.2,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,W6FF5mEdl46Cpj1nM4bu,2020-12-27T22:51:11.511Z,,
,1609085340000,,manual,manual,16.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,4p3ULZeq2fUAr2tZc6GC,2020-12-27T16:09:00.000Z,,
,1609061273362,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,jKtuGrEQrWXI77Mw6lOx,2020-12-27T09:27:53.362Z,,
,1609019800597,,manual,manual,16.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,sptiOeCJi8A5DVMgTNiY,2020-12-26T21:56:40.597Z,,
,1608998700000,,manual,manual,16.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,nr2NSVn8XZJeLhK1UeQ9,2020-12-26T16:05:00.000Z,,
,1608979262503,,manual,manual,16.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,RJMdjlyAnXIZpXX6za3h,2020-12-26T10:41:02.503Z,,
,1608936936546,,manual,manual,16.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,cAf25j0fpBfuoQEBN4Pn,2020-12-25T22:55:36.546Z,,
,1608921553808,,manual,manual,16.7,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,w9F73BhwvQI7172EYHM7,2020-12-25T18:39:13.808Z,,
,1608882470304,,manual,manual,16.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,EzsaR2ir6rI2QesEDtp2,2020-12-25T07:47:50.304Z,,
,1608847639128,,manual,manual,17.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,r1wqwkQq9t76yeTru3yd,2020-12-24T22:07:19.128Z,,
,1608821546630,,manual,manual,17.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,E4TCuEoTRSgGPQiGMHT8,2020-12-24T14:52:26.630Z,,
,1608800859685,,manual,manual,17.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,UBXOS9hRFu3bp7NVBqD9,2020-12-24T09:07:39.685Z,,
,1608749931173,,manual,manual,17.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,jpVtBUxdhZtfpmCMhIFb,2020-12-23T18:58:51.173Z,,
,1608709363215,,manual,manual,18.8,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,IFm4S5WjH6puiAJLdf11,2020-12-23T07:42:43.215Z,,
,1608675000000,,manual,manual,18.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,nFMLrlLyFyu5pafJI3Ew,2020-12-22T22:10:00.000Z,,
,1608646637936,,manual,manual,17.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,kblU7WtjvTvDIE55n8XQ,2020-12-22T14:17:17.936Z,,
,1608623976855,,manual,manual,17.6,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,tNeyAbgoSPbzBTGcXhl1,2020-12-22T07:59:36.855Z,,
,1608589246790,,manual,manual,17.8,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,Yezq6hlZcpP1kgmLZAkq,2020-12-21T22:20:46.790Z,,
,1608562035151,,manual,manual,17.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,vL2OK3KrEN9WWJ806AZK,2020-12-21T14:47:15.151Z,,
,1608537568347,,manual,manual,17.1,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,6mx7hSr69R8KOelmhHGl,2020-12-21T07:59:28.347Z,,
,1608504692010,,manual,manual,17.1,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,3bde7LiecoTGK2tKRiPH,2020-12-20T22:51:32.010Z,,
,1608488700000,1.004,manual,manual,,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,tkiyy6LdUqlrUk4Dx5fv,2020-12-20T18:25:00.000Z,,1.450377
few bubbles.,1608486094175,,manual,manual,16.8,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,fuKhhRGdi2IVJeXho539,2020-12-20T17:41:34.175Z,,725.188689
few bubbles.,1608475029859,,manual,manual,16.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,ArzU1UVcUDFm5uFL9njj,2020-12-20T14:37:09.859Z,,725.188689
few bubbles.,1608463013454,,manual,manual,16.2,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,Y5u5ZH8joSNYs6mwVUBE,2020-12-20T11:16:53.454Z,,725.188689
few bubbles.,1608452487938,,manual,manual,16.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,50VYLj1mArlt68kJy8H3,2020-12-20T08:21:27.938Z,,725.188689
few bubbles.,1608418631028,,manual,manual,16,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,s1g5FlX01EDKPYcs0DFB,2020-12-19T22:57:11.028Z,,725.188689
few bubbles.,1608400735243,,manual,manual,16.2,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,HLbJkQ3YkaAHFqNNbpSL,2020-12-19T17:58:55.243Z,,725.188689
few bubbles.,1608372617308,,manual,manual,16,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,U0x5Yxg4Pjhuwcs8Z8kB,2020-12-19T10:10:17.308Z,,725.188689
no bubbles.,1608325582566,,manual,manual,16,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,m8VbTFAF2AJStp1EmqSC,2020-12-18T21:06:22.566Z,,725.188689
one bubble.,1608301116141,,manual,manual,16.4,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,I7r26gSaoJdHAqySJ5O4,2020-12-18T14:18:36.141Z,,725.188689
one bubble.,1608279350227,,manual,manual,16.5,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,Ca2yLaSfLOVd1uMzW8ku,2020-12-18T08:15:50.227Z,,725.188689
one bubble.,1608244004073,,manual,manual,16,FytnCLp7t9m97g0WJedlEB7xTN5mdq$0$manual$manual$0,JvUowFGPm32ePS3x4v8q,2020-12-17T22:26:44.073Z,,725.188689
