type,comment,id,time,temp,sg,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
manual,,manual,1730934000000,17.9,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,d2T6HCctJDetuXGOU9IYazwp1esYkl,2024-11-06T23:00:00.000Z
manual,,manual,1730919600000,17.8,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,0MZXtAprOng4U4LUsplzoUYBxiuzQK,2024-11-06T19:00:00.000Z
manual,,manual,1730905200000,17.8,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,iwasKHH6MLDxAoYdNcZDo6Cc3fLpEc,2024-11-06T15:00:00.000Z
manual,,manual,1730890800000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,pMRsGUSFZkuL5h1Q03CLkM6DkyMWhi,2024-11-06T11:00:00.000Z
manual,,manual,1730876400000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,JsvlbEKzUr6b5H6tJCIh2d7CX6U1b9,2024-11-06T07:00:00.000Z
manual,,manual,1730862000000,17.8,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,DJ2zuJhEm1CBri16JzdqKgVdAV3S7d,2024-11-06T03:00:00.000Z
manual,,manual,1730847600000,17.8,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,giARcIJF4HeWR5fK1yyCEASMUsri9k,2024-11-05T23:00:00.000Z
manual,,manual,1730833200000,17.9,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,tRL6cd8x5JaIKIqNixaksN0NydpCwT,2024-11-05T19:00:00.000Z
manual,,manual,1730818800000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,BV989Qs0YYdK9fmMWmhaNGTrNPc6JX,2024-11-05T15:00:00.000Z
manual,,manual,1730804400000,17.9,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,LnoQ9cfcZfE9zIz8IZxfcnn6St5XWN,2024-11-05T11:00:00.000Z
manual,,manual,1730790000000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,GaAhhdbCaEtjdbxOjYUpfvL6b4wdQk,2024-11-05T07:00:00.000Z
manual,,manual,1730775600000,17.6,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,6wOtxlZ7yXsmuhoYu9Y7b8ZO9W1LX7,2024-11-05T03:00:00.000Z
manual,,manual,1730761200000,17.4,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,LClHfWLWDp86CMtNlAXFRFwldTLmBF,2024-11-04T23:00:00.000Z
manual,,manual,1730746800000,17.3,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,7NPnf56b8TCPh0DKbuJ7Ngb7YbDnDO,2024-11-04T19:00:00.000Z
manual,,manual,1730732400000,17.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,4pnMRChGk7ESKVlPYQVZTedN1YeQ9S,2024-11-04T15:00:00.000Z
manual,,manual,1730718000000,17,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,pzuzjxmG6x1y1LhY4aegCmDR0bCxjX,2024-11-04T11:00:00.000Z
manual,,manual,1730703600000,16.9,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,HPnJmZ0YmOTYCPuiCam3WXHmIDSP66,2024-11-04T07:00:00.000Z
manual,,manual,1730689200000,17.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,Ha9x9vcb6pnwvZd8LFOTqumKhuw1pL,2024-11-04T03:00:00.000Z
manual,,manual,1730674800000,17.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,iksBstjqSWNHApsD0vodU81gSUJq2b,2024-11-03T23:00:00.000Z
manual,,manual,1730660400000,16.9,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,Dsegxn8InVgtOZ6WnT7bgpyvrcYsrA,2024-11-03T19:00:00.000Z
manual,,manual,1730646000000,17,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,q2UzuzW5QdQkZpEQUV8KsCI8OBjzkX,2024-11-03T15:00:00.000Z
manual,,manual,1730631600000,17.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,FN0f6pyigajFcDDIcygpinlJFEYkfS,2024-11-03T11:00:00.000Z
manual,,manual,1730617200000,17.2,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,UdV0mmzzTtjZBGwBsHqryECd0zycgb,2024-11-03T07:00:00.000Z
manual,,manual,1730602800000,17.3,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,HrKibfLYIToiBZaJ6X2fZa7aoX5Z2R,2024-11-03T03:00:00.000Z
manual,,manual,1730588400000,17.3,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,4l8r98OMcef4yOKTpZrxFJL9ghjkRI,2024-11-02T23:00:00.000Z
manual,,manual,1730574000000,17.4,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,XV98PiVTvqHV7RarUaAeylblyLg3Ka,2024-11-02T19:00:00.000Z
manual,,manual,1730559600000,18.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,Uk5mzhOP6f3cUrmKoQoEAxTJex8TbW,2024-11-02T15:00:00.000Z
manual,,manual,1730545200000,17.8,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,EcLCEfXfTY16BCwhQQQ1t7HSilx1hb,2024-11-02T11:00:00.000Z
manual,,manual,1730530800000,17.3,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,ZriT9zaFNw0U8ueg8f85gYtGF37gpJ,2024-11-02T07:00:00.000Z
manual,,manual,1730516400000,17,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,dnCyCJsB5wGel55Gp3mJREH7NI7P7q,2024-11-02T03:00:00.000Z
manual,,manual,1730502000000,17.2,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,bEuQKUNzlQHrJwjwld4pj2GbVEPAyo,2024-11-01T23:00:00.000Z
manual,,manual,1730487600000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,fskuDC2cA1XfnqhxT35puKTeTh5v6I,2024-11-01T19:00:00.000Z
manual,,manual,1730473200000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,lYXoxwO0fvCSxTegxywuEGEWxir1q7,2024-11-01T15:00:00.000Z
manual,,manual,1730458800000,17.4,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,0EGdxUjyZHwh1IgxPvOxFAAGrAS44v,2024-11-01T11:00:00.000Z
manual,,manual,1730444400000,17.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,D6YAEWTEB6HJr3L0wKgG01lGbkW2vj,2024-11-01T07:00:00.000Z
manual,,manual,1730430000000,17.3,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,hh63E0VWEQnOldE9GuSXYMvzcBNIub,2024-11-01T03:00:00.000Z
manual,,manual,1730415600000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,WgLfgbKnElRwwKyzVbJorVasAjjKss,2024-10-31T23:00:00.000Z
manual,,manual,1730401200000,17.7,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,cJX1xcYonjxhVvUHNlUUeKUjthexF6,2024-10-31T19:00:00.000Z
manual,,manual,1730386800000,17.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,SkMU9nreMCs85RPwZmOxFnLsgE66Xo,2024-10-31T15:00:00.000Z
manual,,manual,1730372400000,18.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,nqBc6EbE28dOY9axmieD2fkx0HlIz0,2024-10-31T11:00:00.000Z
manual,,manual,1730358000000,17.5,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,5GrapEWzGqzmNNXlwumdVF1gReeZdW,2024-10-31T07:00:00.000Z
manual,,manual,1730343600000,17,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,EnLgaA5EGjpLu8BEAnPzC4ZR0BbrKw,2024-10-31T03:00:00.000Z
manual,,manual,1730329200000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,pvnkoHOilCNXHlLuUyGYbPX3jiqjdD,2024-10-30T23:00:00.000Z
manual,,manual,1730314800000,17.4,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,YhCJ33qvrSeZUSSAgJVHBm0BOjqSEX,2024-10-30T19:00:00.000Z
manual,,manual,1730300400000,17.9,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,EbqaLJRvWWvyeNFQlRZKsENwBus9eV,2024-10-30T15:00:00.000Z
manual,,manual,1730286000000,17.6,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,EqTcZfM6DdmHyHFh111FzOD1QJtIIi,2024-10-30T11:00:00.000Z
manual,,manual,1730271600000,17,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,SWt9u63KfLv7oQ4nBZVnbNYnRoPUD2,2024-10-30T07:00:00.000Z
manual,,manual,1730257200000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,BlMuHLEqxmPj72vOzjHYfzW73PqSER,2024-10-30T03:00:00.000Z
manual,,manual,1730242800000,17.5,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,atUnevHA2l5ENVoXZ8HnBMRPrNuBz1,2024-10-29T23:00:00.000Z
manual,,manual,1730228400000,17,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,nGDYMhjkzCflJ69QPVIeh3VPkXu2Nf,2024-10-29T19:00:00.000Z
manual,,manual,1730214000000,17.8,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,91fPOO0sbTOwJhsG4NMGP5eSCEQfeU,2024-10-29T15:00:00.000Z
manual,,manual,1730199600000,17,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,Sr1cX2i1UeS6rIJjVLyKbn1yVlGuXT,2024-10-29T11:00:00.000Z
manual,,manual,1730185200000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,ODXe6CaXWksG2xYLciw5mryziRtYhN,2024-10-29T07:00:00.000Z
manual,,manual,1730170800000,17.5,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,sheTQ6TYVvNGW1X9JIjFPRK2Eb9i63,2024-10-29T03:00:00.000Z
manual,,manual,1730156400000,17,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,34yBJ9h1LXAEkukr5FWtXXAmfhJLGY,2024-10-28T23:00:00.000Z
manual,,manual,1730142000000,18.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,DpPoOXoiNPKPyHwMKMDPadexUOgSdt,2024-10-28T19:00:00.000Z
manual,,manual,1730127600000,17.6,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,BwCAJx0o3oU301ex1vNbrXHoOWc4WA,2024-10-28T15:00:00.000Z
manual,,manual,1730113200000,17.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,YegnkAy3CNHb89WNF1cdMefhTvwjC3,2024-10-28T11:00:00.000Z
manual,,manual,1730098800000,17.5,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,Jvz7qRnP50xGKyuxltkbKQGibXOQkN,2024-10-28T07:00:00.000Z
manual,,manual,1730084400000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,cwPxLYhwHeKZVwmaFPlqKNaNqWZQAc,2024-10-28T03:00:00.000Z
manual,,manual,1730070000000,17.8,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,0f5lEtwm9Gy3x8Q3fO622ihpIsv92z,2024-10-27T23:00:00.000Z
manual,,manual,1730055600000,17.2,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,UprHQn6QRkLXkNuxnB6ckU8YCYxuTM,2024-10-27T19:00:00.000Z
manual,,manual,1730041200000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,8GfEI67dKvSEvlwGgz8i96AQRdpSvn,2024-10-27T15:00:00.000Z
manual,,manual,1730026800000,17.2,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,5whzQ9RCAYQwQyXBp4QKOU7Y8kTLGv,2024-10-27T11:00:00.000Z
manual,,manual,1730012400000,18.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,GonMa0tj56FXxpj0fDkCSI2xGjKI2V,2024-10-27T07:00:00.000Z
manual,,manual,1729998000000,17.4,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,gm8VAMoUJrnrGIbpKBFTKFzDSEMiiD,2024-10-27T03:00:00.000Z
manual,,manual,1729980000000,17.6,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,gncFzdMCEmVkTJj3bNS8eI9AuJEWNT,2024-10-26T22:00:00.000Z
manual,,manual,1729965600000,17.6,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,vR9bvGZkfNK33wLjqEjxo7s7z9eUs6,2024-10-26T18:00:00.000Z
manual,,manual,1729951200000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,K68Qtqb3UHpcO1rYV9F0kHMH4aVFaH,2024-10-26T14:00:00.000Z
manual,,manual,1729936800000,17.5,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,U5AvlfvjnsCfIYPV1FKsdABUDsYgbp,2024-10-26T10:00:00.000Z
manual,,manual,1729922400000,17,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,1TkC3n9nG6wkxUGSo90bblxP8MrvyK,2024-10-26T06:00:00.000Z
manual,,manual,1729908000000,17.5,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,hMQih5ODnQIjTAclRqf6unWQbRbjPH,2024-10-26T02:00:00.000Z
manual,,manual,1729893600000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,CnGiiWjdHHkHUyNtYasT9kJWrYlh8G,2024-10-25T22:00:00.000Z
manual,,manual,1729879200000,17.4,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,rmFWnxOkDQsy7H7dYvmgq62wSo8CpS,2024-10-25T18:00:00.000Z
manual,,manual,1729864800000,18.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,wO8O8fK4ARx89vNej8C2BptVVDkJqY,2024-10-25T14:00:00.000Z
manual,,manual,1729850400000,17.5,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,d24dLvwOnp5lWRj7ixiy6cN9k3D4uw,2024-10-25T10:00:00.000Z
manual,,manual,1729836000000,17.2,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,wG4CpTV45t1Ki3KLkhTY8DSAIv7Oo2,2024-10-25T06:00:00.000Z
manual,,manual,1729822500000,16.9,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,1pAFD4iA6iOIf6U3biKLcEccdKM7aA,2024-10-25T02:15:00.000Z
manual,,manual,1729813500000,18.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,YBfEkKGBTIfFMMbQfinOR4PHWfcFET,2024-10-24T23:45:00.000Z
manual,,manual,1729792800000,17.7,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,sjE0NPm0RPHq2dbLMEW9T6kWQvl0xR,2024-10-24T18:00:00.000Z
manual,,manual,1729777500000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,ic7RfoXjav5JxllsDG9sk2hDpTNNUc,2024-10-24T13:45:00.000Z
manual,,manual,1729764000000,17.8,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,gdKGVxjSj6AJ60E9QAvLoxYUSjKCUs,2024-10-24T10:00:00.000Z
manual,,manual,1729749600000,17.5,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,LgmMpPUgiPe9C3ksiCjgHbgUoXz4EB,2024-10-24T06:00:00.000Z
manual,,manual,1729735200000,17.4,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,sUK7jXz1f2KXkVJYAdMUUSypkZNBAT,2024-10-24T02:00:00.000Z
manual,,manual,1729720800000,17.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,BOdtWFqNEdh8jMHZadTkji7VU5VWWD,2024-10-23T22:00:00.000Z
manual,,manual,1729706400000,17.1,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,SfMHJcH9eIFoYeoqf7QWHBroV7brz0,2024-10-23T18:00:00.000Z
manual,,manual,1729692000000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,Sffw4SUBnb0VhShsSXUhFfSpsLFZGo,2024-10-23T14:00:00.000Z
manual,,manual,1729677600000,17.4,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,H27XksPxxTTPSm56os82uLuL6HnzWy,2024-10-23T10:00:00.000Z
manual,,manual,1729663200000,17.2,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,Chyfc4RO0EEQmMUyMegVddDgEOG4Ag,2024-10-23T06:00:00.000Z
manual,,manual,1729648800000,17,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,Kzl8n0Pt9qCEiKaALRZDeiuIm80UN7,2024-10-23T02:00:00.000Z
manual,,manual,1729634400000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,fHergqPbDTYcswfhXntPxOzkV9crHD,2024-10-22T22:00:00.000Z
manual,,manual,1729620900000,17.6,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,tiWNx3T4u0yWN79fS0KDd2wUObizgK,2024-10-22T18:15:00.000Z
manual,,manual,1729610100000,17.7,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,5X15lVSbAfbAYXi0JwXZHhqeeSri6A,2024-10-22T15:15:00.000Z
manual,,manual,1729601100000,17.3,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,xJTndNMATWHEfTEkSaQNcw5VrHZfTK,2024-10-22T12:45:00.000Z
manual,,manual,1729589400000,18,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,6zlXDPRndCIEuPLKXXXOqZMPK9ijV4,2024-10-22T09:30:00.000Z
manual,,manual,1729576800000,17.6,,jvzWZZBn4JXkQNFJTkqMdd5dJMLCEd$0$manual$manual$0,crQmw7Y8ltv3JTrwphTrHWSiB7kuRZ,2024-10-22T06:00:00.000Z
