id,comment,time,temp,sg,type,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
manual,,1645743600000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,lchy556RhdnKT7gowAyGprMjYNOykw,2022-02-24T23:00:00.000Z
manual,,1645729200000,17,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,dgwxVdYwbpQ6Xjsnfri0Zfppbxvr6g,2022-02-24T19:00:00.000Z
manual,,1645714800000,16.8,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,lmCkEzRHzBowzThtzS8PlHIZELx4oQ,2022-02-24T15:00:00.000Z
manual,,1645700400000,16.8,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,fcqMAY8BHvWFfn8nDpF47aIgJueRsR,2022-02-24T11:00:00.000Z
manual,,1645686000000,17.4,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,x7uLMXxgHnk8tpyzFuSj0x60VwW0UM,2022-02-24T07:00:00.000Z
manual,,1645671600000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,9kYzICibvdYhK1FYUXpOKUd6raZoaR,2022-02-24T03:00:00.000Z
manual,,1645657200000,17.4,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,lz0SsuZ73mA75XjYiuFuDYqK40PtlY,2022-02-23T23:00:00.000Z
manual,,1645642800000,16.8,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,LWC6bXdcdHojyNRb5QtJhilFL8FvbO,2022-02-23T19:00:00.000Z
manual,,1645628400000,16.9,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,y7C9xml9ol4mRJ7rw5VGWAqq85jLli,2022-02-23T15:00:00.000Z
manual,,1645614000000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,XUGbncrMJksJpRg98S5J6ApBNi8HBX,2022-02-23T11:00:00.000Z
manual,,1645599600000,16.6,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,3RhFb6j18OpgXWedP0SDImzcJtKtaI,2022-02-23T07:00:00.000Z
manual,,1645585200000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,9w2sBW5OcJZuCBksHzfWJbm1Gq48kP,2022-02-23T03:00:00.000Z
manual,,1645570800000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,yT2SDHbuSqyggWDWMqzn1g5R7NaF69,2022-02-22T23:00:00.000Z
manual,,1645556400000,17.4,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,9lnd49VffcGVbNn8RndKGihHaTt42T,2022-02-22T19:00:00.000Z
manual,,1645542000000,16.7,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,qAyoygOPee0Q0D1HKp4Bkbrnuhvnri,2022-02-22T15:00:00.000Z
manual,,1645527600000,16.9,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,8MS4ggftg6pbdKVjOPIjX8UcHaNv3Z,2022-02-22T11:00:00.000Z
manual,,1645513200000,17,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,lqjsINdko49VM6jawNs0vU2uogbSnf,2022-02-22T07:00:00.000Z
manual,,1645498800000,16.7,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,AXs83VmM1aYRXBoprQkhDB3RHf5RvL,2022-02-22T03:00:00.000Z
manual,,1645484400000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,AGlACBWNM0rpY5WoPZabnU2Wteie0r,2022-02-21T23:00:00.000Z
manual,,1645470000000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,WvDgykMWE4xeG1g2m0ZDlkdDuvF6XK,2022-02-21T19:00:00.000Z
manual,,1645455600000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,kyb1kDYQ1Up8hOnzSCW0beFxykVtYN,2022-02-21T15:00:00.000Z
manual,,1645441200000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,yNgrMqD3Aid98MBS2grVxQ1T1SIlgc,2022-02-21T11:00:00.000Z
manual,,1645426800000,17.3,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,XTrEPGrqBh7HgtLsVecK5zxpD9AVeA,2022-02-21T07:00:00.000Z
manual,,1645412400000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,WZ6ya9LbETu36cWxgoEVKKgqcFue3x,2022-02-21T03:00:00.000Z
manual,,1645398000000,17,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,LQQ2adpzKBseI6Wgav0abtps74bBGm,2022-02-20T23:00:00.000Z
manual,,1645383600000,17.2,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,KtCcfuEXn8bZ3CCm9lxmdW8GJWaMH1,2022-02-20T19:00:00.000Z
manual,,1645369200000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,cQMMXBQ2trjA55wOLQ5dzwCRtkGrZk,2022-02-20T15:00:00.000Z
manual,,1645354800000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,D7O3LvOLRjUOHI8MpFxL4ycmAlHSE4,2022-02-20T11:00:00.000Z
manual,,1645340400000,16.4,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,93NBtMxCS2CnxUINtBF3aqUUweEUVC,2022-02-20T07:00:00.000Z
manual,,1645326000000,17.3,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,Zv5wU8y1fi8Lw5buCf7I09YRcF1vcY,2022-02-20T03:00:00.000Z
manual,,1645311600000,16.6,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,BgDs8iJ8C9Wujv0rquUyPx2YGG5xaa,2022-02-19T23:00:00.000Z
manual,,1645297200000,16.9,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,V0wYzb4naJ2rfUwpK99BTsZNuOOpwM,2022-02-19T19:00:00.000Z
manual,,1645282800000,17.2,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,7dz4v7ztkCHLDA1phC3CV4xNF7zcNW,2022-02-19T15:00:00.000Z
manual,,1645268400000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,nJMYVO2Wvq2rUper6tWi194LYiI7ru,2022-02-19T11:00:00.000Z
manual,,1645254000000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,fs9INRenuf7NYFRc4z7BkpERueKR7D,2022-02-19T07:00:00.000Z
manual,,1645239600000,16.4,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,0Zgx7nSun326DOYI12u8IpinAUuUgU,2022-02-19T03:00:00.000Z
manual,,1645225200000,17.3,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,GspXNRqgfp0TAcKujY06ZKaK90p4Dy,2022-02-18T23:00:00.000Z
manual,,1645210800000,16.6,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,7uAKxogX0axpUZ7JaRGbt7g8dX2pYH,2022-02-18T19:00:00.000Z
manual,,1645196400000,16.9,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,OhZ8NTdkAKfK4y1eWmzcHsGJMgeerc,2022-02-18T15:00:00.000Z
manual,,1645182000000,17.3,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,r6KVepu5CJG3nsENoJ8KBVuQD0qsn4,2022-02-18T11:00:00.000Z
manual,,1645167600000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,OgSHiebYxNyuX6BIXN6AeZgF41wetF,2022-02-18T07:00:00.000Z
manual,,1645153200000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,1PvfwjpW6bfUnnBaNNgsLh8k15efXV,2022-02-18T03:00:00.000Z
manual,,1645138800000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,MHb3ruCjpKg5zXhIMo0LEDpQTfKzs6,2022-02-17T23:00:00.000Z
manual,,1645124400000,17.1,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,5cv7xVYYVgQENnTfqZkQeyxkl94Cmk,2022-02-17T19:00:00.000Z
manual,,1645110000000,17,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,rofv0OkIaRuw9tidAsiVl6VIGs782A,2022-02-17T15:00:00.000Z
manual,,1645095600000,17,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,vEnonnQCQF6wezqhWSBw01UmHYxQKB,2022-02-17T11:00:00.000Z
manual,,1645081200000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,fkEab51wiPKeT4aEMvnvY7ubO4UX7a,2022-02-17T07:00:00.000Z
manual,,1645066800000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,Dma6AFH2MyYAp4hQu8q9z78FctPBTp,2022-02-17T03:00:00.000Z
manual,,1645052400000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,A7pc9qQRV7o2nRfCzXgxD8lBmEo1EH,2022-02-16T23:00:00.000Z
manual,,1645038000000,16.8,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,I3k85gv0Wowhg6fnnu8KENEkOO9ZA0,2022-02-16T19:00:00.000Z
manual,,1645023600000,17,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,5VuTokbnPq1HsPQQKn1V9NtqkQ3m4Y,2022-02-16T15:00:00.000Z
manual,,1645009200000,17.3,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,e3LcwP6zS2nAiYXz60KCwM5WDO8IZK,2022-02-16T11:00:00.000Z
manual,,1644994800000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,UYelBggTgxUdsLgZMc6YhVayln6hMu,2022-02-16T07:00:00.000Z
manual,,1644980400000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,nmYmcx3S67ZFUazmdO8z8ZPvnmqIqL,2022-02-16T03:00:00.000Z
manual,,1644966000000,16.7,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,Vv7JzxAErCjliw4joSJngdWo0XZgee,2022-02-15T23:00:00.000Z
manual,,1644951600000,17,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,UzAPOkhU1pW648fn5E2zTjzhcfTVlT,2022-02-15T19:00:00.000Z
manual,,1644937200000,17.1,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,ijo7toPRHfzgmxsvAr4QyeblnwnD3H,2022-02-15T15:00:00.000Z
manual,,1644922800000,16.6,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,avkz6BfmWyHqikj4K2x77bN4E1nsyV,2022-02-15T11:00:00.000Z
manual,,1644908400000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,hU5AzpVyE0sWBsijszpItMfc06AeO7,2022-02-15T07:00:00.000Z
manual,,1644894000000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,LEsIkb1tBDy3xWbR4ne20Rv6LzIozK,2022-02-15T03:00:00.000Z
manual,,1644879600000,17.1,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,EoaIkafvHZgeIZcI77oGjL6b8lajCx,2022-02-14T23:00:00.000Z
manual,,1644865200000,17.1,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,rAj5GvsXGK3AZUzPHu1pIDIMdi2VDP,2022-02-14T19:00:00.000Z
manual,,1644850800000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,bTRYUWkr4Si4bv5DfyfeawdSQuARTX,2022-02-14T15:00:00.000Z
manual,,1644836400000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,i4uqZKtoYco2hBwasMLxy03BeI4gKo,2022-02-14T11:00:00.000Z
manual,,1644822000000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,6hcYaXMY4YWycqZHx2JDJKVH0LwLv7,2022-02-14T07:00:00.000Z
manual,,1644807600000,17.2,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,e97u0cBrTCsmyYrtaBIXRD86mwysXp,2022-02-14T03:00:00.000Z
manual,,1644793200000,16.8,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,AZ7XAGWp4s5g7rm05xSmhXGZzrCjsd,2022-02-13T23:00:00.000Z
manual,,1644778800000,16.7,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,imhCejc7ISdn7WMufsjA9hjf4fXIeo,2022-02-13T19:00:00.000Z
manual,,1644764400000,17.2,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,brUbqscCAWspHWe9IvsW1u0N8FNV0G,2022-02-13T15:00:00.000Z
manual,,1644750000000,16.9,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,YM4AiOR79GJ84xbhbIK1CPyi6SEYjq,2022-02-13T11:00:00.000Z
manual,,1644735600000,16.4,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,MCMYa0OhWZV5zLwRF7a97Io1RQPnMv,2022-02-13T07:00:00.000Z
manual,,1644721200000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,jL9DhG6OIEUNthAuLQ4y8tZTa2Mb2q,2022-02-13T03:00:00.000Z
manual,,1644706800000,16.7,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,NjLT0Cg6DErNdgNh8NNL8stmzoZa44,2022-02-12T23:00:00.000Z
manual,,1644692400000,16.9,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,qFhg5GeLESaG3wcCfpLpwfy1USuFZv,2022-02-12T19:00:00.000Z
manual,,1644678000000,16.8,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,EYqqMVHLRLTzC7oBKJJldL6Ybo1YaT,2022-02-12T15:00:00.000Z
manual,,1644663600000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,rfgDVw4CnZ6ThdXGotgLQmGjh4Bi59,2022-02-12T11:00:00.000Z
manual,,1644649200000,17,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,UapzHZ7RMtUyko1kRvlhULphslhDyM,2022-02-12T07:00:00.000Z
manual,,1644634800000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,Y8IUhCCpL9BB7oaeYpNDf1HAyl4NEG,2022-02-12T03:00:00.000Z
manual,,1644620400000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,n63gX7dt7r4h8IBWYWHd0sTBJSvgRb,2022-02-11T23:00:00.000Z
manual,,1644606000000,16.6,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,PfuEhW7qO7st3wtGB1Bda5g0sYEvyQ,2022-02-11T19:00:00.000Z
manual,,1644591600000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,jnL4oJH4EPv6OrEAR1CCYfVpiOuvcH,2022-02-11T15:00:00.000Z
manual,,1644577200000,16.4,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,iEyMCeKFT8DHoGbENw5WSy5K8iGslQ,2022-02-11T11:00:00.000Z
manual,,1644562800000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,PYQUBes6q5ZfxT2M0q4uMpSXrnwPic,2022-02-11T07:00:00.000Z
manual,,1644548400000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,EudNGPpZeOYgYz1r5pIMAL2iK9WiZD,2022-02-11T03:00:00.000Z
manual,,1644534000000,17.3,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,XSvRLZsduFsQyESl7yRUODyFCRF1uX,2022-02-10T23:00:00.000Z
manual,,1644519600000,16.7,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,nkik31LHNFFc1MgtcL17yw1God6ubu,2022-02-10T19:00:00.000Z
manual,,1644505200000,16.9,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,NyxZQlUz0QTT11xjNMjLP7aM08MOWG,2022-02-10T15:00:00.000Z
manual,,1644490800000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,OgZu76kho1cNpV2ysNNP63ZL85tyPt,2022-02-10T11:00:00.000Z
manual,,1644476400000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,4Laeu3nbQtkGA1J96qb7LsFHxdhBiN,2022-02-10T07:00:00.000Z
manual,,1644462000000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,sJ4rOvvmbYpTEGoYPOzFA2z669hqAg,2022-02-10T03:00:00.000Z
manual,,1644447600000,16.8,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,e69FILf5vSGRqKXhvu582lsQlZdiyV,2022-02-09T23:00:00.000Z
manual,,1644433200000,16.9,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,6Halg8QWYQh2ynWKAmeaJQj5fm3SAe,2022-02-09T19:00:00.000Z
manual,,1644418800000,17.3,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,inniEGQ6R1TggQrDZQIL5z411u729E,2022-02-09T15:00:00.000Z
manual,,1644404400000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,bM1LJaW5ghy3SRsqhOTnMHJusB2wjE,2022-02-09T11:00:00.000Z
manual,,1644390000000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,H7s8Xh4UTZVcPzpNi7IWb6yqn7HT0L,2022-02-09T07:00:00.000Z
manual,,1644375600000,16.7,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,ZrCVdiNbYNA6djNomMOdRF7NgmOS5u,2022-02-09T03:00:00.000Z
manual,,1644361200000,16.9,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,HNhofX3NQ0FzxCb5gqVeBSCKE5gBwR,2022-02-08T23:00:00.000Z
manual,,1644346800000,17.3,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,0Bus5IJB22uVr6j3sW4L8c3075kyJM,2022-02-08T19:00:00.000Z
manual,,1644332400000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,WhNxRKujB7HQY8owig1kZFvUf19FFy,2022-02-08T15:00:00.000Z
manual,,1644318000000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,FmrA69lNliZ007drvuY7gKTwHETJlA,2022-02-08T11:00:00.000Z
manual,,1644303600000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,XgtzNujrMW2iCRh85Pj8wU4XvdMxNp,2022-02-08T07:00:00.000Z
manual,,1644289200000,17.1,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,L2oOqTRDUWvBk1LIrLpzoKfI7SAUU4,2022-02-08T03:00:00.000Z
manual,,1644274800000,17.1,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,3FYCoy7EoeG3BZU3hwrTXd1bN15AqN,2022-02-07T23:00:00.000Z
manual,,1644260400000,16.7,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,83BF0OjgaZsmXzstHeIfxYuWyj1h2O,2022-02-07T19:00:00.000Z
manual,,1644246000000,17.4,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,dcRtPiiCMXqrgOOA2XM4NGfumvv4wh,2022-02-07T15:00:00.000Z
manual,,1644231600000,16.6,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,6NEeietjyLcFN6iZjG6oxYHotE9NCh,2022-02-07T11:00:00.000Z
manual,,1644217200000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,gwhngVdrbjhKbd0w4F5h6Rs1lPaHfn,2022-02-07T07:00:00.000Z
manual,,1644202800000,16.6,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,UGyBgg0ekTyIvVfgJssItg1FvlLSZ8,2022-02-07T03:00:00.000Z
manual,,1644188400000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,QQJAdTusrnHsS9wZylMnc3oGEWT1Ah,2022-02-06T23:00:00.000Z
manual,,1644174000000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,sCJxlVdcTFNG7NTne74Zq7uj1IdQMk,2022-02-06T19:00:00.000Z
manual,,1644159600000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,9Bvk9QJwfYT9AxC3VY6qrEAEIuRhlX,2022-02-06T15:00:00.000Z
manual,,1644145200000,16.4,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,og7jdxCQj7UUrhUJXu4Nyr5ZriyUBj,2022-02-06T11:00:00.000Z
manual,,1644130800000,17.1,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,7GWbVs6OFEc65lPvDwMh0oBqXZ9L5G,2022-02-06T07:00:00.000Z
manual,,1644116400000,17.2,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,Aowjlh7zq8Ori7nP4wiSrjgehTukAG,2022-02-06T03:00:00.000Z
manual,,1644102000000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,jSFYYedWSavaCzUtInEo6lYPU60irh,2022-02-05T23:00:00.000Z
manual,,1644087600000,17.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,SdCfjal7hA7scEx8DiTZdG1n5QiIGI,2022-02-05T19:00:00.000Z
manual,,1644073200000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,Aa25y0fTqsd6xIOnWFa70ejpHz2LvU,2022-02-05T15:00:00.000Z
manual,,1644058800000,17.2,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,vW9BNf7vbNNeV2828ZJEmXDs8UafVr,2022-02-05T11:00:00.000Z
manual,,1644044400000,16.5,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,QxZu1yHUhyaKEKpFlSbNfLC0kOQukS,2022-02-05T07:00:00.000Z
manual,,1644030000000,17.1,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,ujwLdUfV8rTO46lFTVXkkxa1utytra,2022-02-05T03:00:00.000Z
manual,,1644015600000,16.6,,manual,GAu5Ydo5jnmDhWq5oqFhfLIksiEsAM$0$manual$manual$0,Vf5gpi4VXrPnlGVLRbF9WgnjAOcy14,2022-02-04T23:00:00.000Z
