id,sg,comment,temp,type,time,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
manual,,,16.9,manual,1737758700000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,BuRawNNwLx0TSfxbZhul3rmoF7aWU3,2025-01-24T22:45:00.000Z
manual,,,17.3,manual,1737745200000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,8cZl4Pf7btPNSfIYEZbDb14jzkWUGI,2025-01-24T19:00:00.000Z
manual,,,17.4,manual,1737730800000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,uUI0qyjZq2hQRQjkvGJLKQQ4EZDhE8,2025-01-24T15:00:00.000Z
manual,,,17.2,manual,1737716400000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,PJNmoJjcG9jHLsXXsBe5cGRY1HwjJ5,2025-01-24T11:00:00.000Z
manual,,,16.9,manual,1737702000000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,4slvMYlNs8uyedh6NrVM5H034tknwA,2025-01-24T07:00:00.000Z
manual,,,16.9,manual,1737687600000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,iHTLRSeXs8DatZRo4QpKTvYmtp3fx0,2025-01-24T03:00:00.000Z
manual,,,16.5,manual,1737673200000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,fSqwt7AWbCOUGHSmsek8gvWbpV6xmI,2025-01-23T23:00:00.000Z
manual,,,16.7,manual,1737658800000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,Sq6tDYPPt7L0XAbIzQgQ2DpRuFPgyu,2025-01-23T19:00:00.000Z
manual,,,16.7,manual,1737644400000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,AwPjHmIYAb0LUEOtCpVQFNeDZ379J2,2025-01-23T15:00:00.000Z
manual,,,16.6,manual,1737630000000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,YoaaqpjltV8TOfIakfF0z4CoLI9xJI,2025-01-23T11:00:00.000Z
manual,,,17,manual,1737615600000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,9Naqgr921fqPtvWp7mDQbqnY3AMe1B,2025-01-23T07:00:00.000Z
manual,,,17.2,manual,1737601200000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,3hdr83Pgv0qnCN52X8aLRmKdHoKbXh,2025-01-23T03:00:00.000Z
manual,,,17,manual,1737586800000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,aS3CQaqTK5E3JE7ylgWYUhJ9ilthnX,2025-01-22T23:00:00.000Z
manual,,,16.8,manual,1737572400000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,JdWt1NcHBZGxRdW5RUpKa3QSVucbNT,2025-01-22T19:00:00.000Z
manual,,,17.2,manual,1737558000000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,BNItrzHp9CC8A85n3r1j9tJ1Rhw2Ha,2025-01-22T15:00:00.000Z
manual,,,16.9,manual,1737543600000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,Fv2Oumz74RMSE7PwvMWAOTDvM1OfuB,2025-01-22T11:00:00.000Z
manual,,,17.3,manual,1737529200000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,rpwu7HkNh1eWXMTQgMbTTupu7ZLLik,2025-01-22T07:00:00.000Z
manual,,,17.4,manual,1737514800000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,BqEOfcWmslpq9nD2M2GYsYnBilc0CS,2025-01-22T03:00:00.000Z
manual,,,17.3,manual,1737500400000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,qTu61LUTzVJFSaCdvCxERNMQDRKEmf,2025-01-21T23:00:00.000Z
manual,,,17.2,manual,1737486000000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,QlHV3KrTMnhRqfzarUOoqD9ZRHnj53,2025-01-21T19:00:00.000Z
manual,,,16.7,manual,1737471600000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,g91la5qtpUKBoLVcQm4xX1Ge0uBgaf,2025-01-21T15:00:00.000Z
manual,,,17.4,manual,1737457200000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,BKgNW98CK2lAFoUxAs1sYiWrKW5XkW,2025-01-21T11:00:00.000Z
manual,,,17.2,manual,1737442800000,ugEMvoNoVpz4OfGC3CCwNygBoaLCJ0$0$manual$manual$0,SGb4K7sGbUOASkTyLbw9Oie5NJmREc,2025-01-21T07:00:00.000Z
