# Batch #42: The Thirsty Otter - Refuse/Resist (Ukrainian Golden Ale) v2
#
# Age  pH    Temp  Remarks  (Age in days, 0 = bottling day)
    0  4.10  15.4
   83  4.12  17.6
  505  4.09  22.4
