# 28-03-2025 11:33  started the mash tracker
#date      time   pH    temperature     
28-03-2025 11:38  5.33  41.2
28-03-2025 11:43  5.30  44.3
28-03-2025 11:48  5.32  39.7
28-03-2025 11:53  5.39  39.0
28-03-2025 11:58  5.34  42.2
28-03-2025 12:03  5.35  38.1
28-03-2025 12:08  5.37  42.1
28-03-2025 12:13  5.36  38.0
28-03-2025 12:18  5.35  37.4
28-03-2025 12:23  5.33  37.7
28-03-2025 12:28  5.40  31.7
28-03-2025 12:33  5.36  34.5
