comment,type,time,temp,id,sg,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,manual,1624174446281,20.6,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,C0rVs895J0fHWUeesKjC0LnnErcboP,2021-06-20T07:34:06.281Z
,manual,1624135749132,20,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,LxQh7AJfujBzWCV4tf6goeWaFD7Xu4,2021-06-19T20:49:09.132Z
,manual,1624113017117,20.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,I72SA2i1HjREP8WWdu3kCSAVd1fNVg,2021-06-19T14:30:17.117Z
,manual,1624082503092,20.3,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,DVEFj5PZ6CaIrkJkKbuz5YqamPvvJe,2021-06-19T06:01:43.092Z
,manual,1624051569732,20.7,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,pVpt8vPCblxTAWeeydK5aHbFD6yfRI,2021-06-18T21:26:09.732Z
,manual,1624022222082,19.9,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,ieCTYQ8uIgDP7xl7drZ7nsaWqoCMUA,2021-06-18T13:17:02.082Z
,manual,1623996186906,19.5,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,Y2VXFITaQLWLQGDHPmHClsLGGJjB4S,2021-06-18T06:03:06.906Z
,manual,1623963118513,19.7,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,RH9sucFH82A6nSBCQXVM7O2BKMSJsL,2021-06-17T20:51:58.513Z
,manual,1623943812742,19.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,WsJ4snmhbmdhKtsZvzieCF42UbXNfW,2021-06-17T15:30:12.742Z
,manual,1623912574572,19.4,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,jB3gTxAzfpvZ0tUEzZdssEaNRtvpvl,2021-06-17T06:49:34.572Z
,manual,1623877935931,19.6,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,tOLUGCQNLGqZmKjGxK1DQwmCXfkjN1,2021-06-16T21:12:15.931Z
,manual,1623856539398,19.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,qKnXMrB374mjtpJABTKl5ZQYp4EpTH,2021-06-16T15:15:39.398Z
,manual,1623828680701,19.9,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,mXxlvgQ1hh5K3BnoTbS2ssDqcNPaB1,2021-06-16T07:31:20.701Z
,manual,1623794146986,19.9,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,82TrGN4UqKp5df2B0P2Z51TzJ4MbLS,2021-06-15T21:55:46.986Z
,manual,1623778419172,19.8,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,Y9WCqpqjgxO7zRELbECH3khumA0Y55,2021-06-15T17:33:39.172Z
,manual,1623735114025,19.5,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,SI81dT4qCYlOdBPmGFMmqnFSb04Kbl,2021-06-15T05:31:54.025Z
,manual,1623706634548,19,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,TrK6J7hgUDl67YHRd6yx5AJq9Kjppj,2021-06-14T21:37:14.548Z
,manual,1623681795997,19.7,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,evpCvsz5q7vzN8BqhnTsQOXd0MLEsj,2021-06-14T14:43:15.997Z
,manual,1623650776778,19.5,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,5PXNjaJqXPFLRcOOhjniYXeFBJ70Zg,2021-06-14T06:06:16.778Z
,manual,1623618145761,19.4,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,65MQH3axi0zLCmzkvqokDPtHOiy7N7,2021-06-13T21:02:25.761Z
,manual,1623585046161,19.5,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,CJspu1ne9GJzhVspCsfMNp0TIqDLKF,2021-06-13T11:50:46.161Z
,manual,1623566133644,19.8,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,Sfh9aOZkBpRvXYazLEm8BMdBE8JiKo,2021-06-13T06:35:33.644Z
,manual,1623534844671,19.3,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,mn57HAE39XVpurE2jSdzXDL3MeOmua,2021-06-12T21:54:04.671Z
,manual,1623509100000,19.7,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,nGWsnDuXFe22uDWdPGwBNU81FlVQu0,2021-06-12T14:45:00.000Z
,manual,1623485302727,19.7,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,rpiFl5DTTwTUuG0CvFiiTCG7rz5dYH,2021-06-12T08:08:22.727Z
,manual,1623445780499,19.4,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,xfhvlFFnMZVuiFp3jjLk2WqgO5T5XV,2021-06-11T21:09:40.499Z
,manual,1623432024049,19.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,CoQdAJWdkF7UTcTzHlUdQrFPOMMYxT,2021-06-11T17:20:24.049Z
,manual,1623398799526,19.8,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,m5zqRndn1LENDsUYROY6wi6Oeb2952,2021-06-11T08:06:39.526Z
,manual,1623360774419,19.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,8ZNh2y9B4UAF1fN1LYOMALsXvi0Opg,2021-06-10T21:32:54.419Z
,manual,1623348140022,19.8,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,6hxSq3l4pwEDZHlcNDH4dIxEVpyF4o,2021-06-10T18:02:20.022Z
,manual,1623309597982,19.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,TzUKQUIpzrYBRnNmEqJbbj1nMo5dPt,2021-06-10T07:19:57.982Z
,manual,1623275400000,18.7,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,4IYJEB0WadKlYZhTBrYf2Yof2Vnl4D,2021-06-09T21:50:00.000Z
,manual,1623242871184,18.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,b0xOKGD830OCj2KYdAhQEaSkNOqfJx,2021-06-09T12:47:51.184Z
,manual,1623221836216,18.9,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,NIPa2mI3ty6zVroEvQDQEqi124lWwH,2021-06-09T06:57:16.216Z
,manual,1623188841491,18.3,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,0zU9pxCBZ89wOdF9VyQo6AZ1FKehnx,2021-06-08T21:47:21.491Z
,manual,1623153448908,18.7,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,KpL5Jr4FKgp2Gq0SftcroaKcu7uhuA,2021-06-08T11:57:28.908Z
,manual,1623129720000,18.7,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,slLsbSCqejfBpKrADCN5nlIcfz6DGU,2021-06-08T05:22:00.000Z
,manual,1623097755379,18.4,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,QV1dxF8uTUuxKq9SZ9jeMF5VhdPDdQ,2021-06-07T20:29:15.379Z
,manual,1623072046633,18,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,uw0kRB77vmvp74QAtzZT2xx89YGbBO,2021-06-07T13:20:46.633Z
,manual,1623048108263,18.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,g3q0b6aakQZtQxOJGh0jgMPozFPx79,2021-06-07T06:41:48.263Z
,manual,1623013499085,18.8,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,raVWNwtcy1zBKQO1aWbkjjhqGVlIxp,2021-06-06T21:04:59.085Z
,manual,1623000778379,18.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,QjPo0AcauxhPIgceOhvyEJ7Y0pvdyl,2021-06-06T17:32:58.379Z
,manual,1622966100000,16.4,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,0HWFprzd3oEGiPEVKUpIy5guFt8Hh5,2021-06-06T07:55:00.000Z
,manual,1622926347120,16.4,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,Fua7RiXYiZbmKZoN7abJBinizQy60s,2021-06-05T20:52:27.120Z
,manual,1622900129638,16.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,ZdKxnBSyRb3Xyd3sSt0oAyjmpb1vFy,2021-06-05T13:35:29.638Z
,manual,1622878069787,15.8,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,wps2HR78Mzc9FK9JDhyZfd5pr9mzaS,2021-06-05T07:27:49.787Z
,manual,1622842956109,17,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,Syp55C7AYtcBSHfWHuYpCHAL8bSTIw,2021-06-04T21:42:36.109Z
,manual,1622820000000,15.9,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,bKebRio8cEtx5eqXcgJCx4hsugCI2o,2021-06-04T15:20:00.000Z
,manual,1622789427759,16.6,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,hIWJ1RNy6GfufrBICQ40sO3SZymC2b,2021-06-04T06:50:27.759Z
,manual,1622743521783,16.8,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,6E7vbtMVgsC5tKMWnXOqVJSK2kucPs,2021-06-03T18:05:21.783Z
,manual,1622721887168,15.6,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,8endKAF6OKZHAoAYKAnLuf3KEU9UyK,2021-06-03T12:04:47.168Z
,manual,1622702069376,16.4,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,9e9udhckGL4cIGWK90LHJeoyzJ7vUa,2021-06-03T06:34:29.376Z
,manual,1622663624185,15.9,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,NaXOd6kcN5MoJDzbHnxlRNyGAT2AXm,2021-06-02T19:53:44.185Z
,manual,1622632136454,16,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,AVfQTP6bVBOydwG3ZH55vqIug4LsEM,2021-06-02T11:08:56.454Z
,manual,1622612863653,15.7,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,nEmUv2k7TD2VExSo8QFys7yFR2jrcG,2021-06-02T05:47:43.653Z
,manual,1622581740000,15.9,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,wwz1hJVt0F6Ew5UYz2hrCQTBpFeMNd,2021-06-01T21:09:00.000Z
,manual,1622563020000,16.5,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,8WxDeStlufYInDtrD2ZkU6EC0eqHYS,2021-06-01T15:57:00.000Z
,manual,1622526709767,16.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,yUNN55YezG1cgO0GQaAuqr7fcsFBaC,2021-06-01T05:51:49.767Z
,manual,1622496107724,15.8,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,vuCUjtP7petbyH9lu3QnvznXOEEA4C,2021-05-31T21:21:47.724Z
,manual,1622470380000,17.3,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,CLlAnuDi6OFFTy9npVaDBJIvCoNamv,2021-05-31T14:13:00.000Z
,manual,1622443140000,16.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,EnoVOZyzTJ21FdrpQn6NAfBdOLEVQh,2021-05-31T06:39:00.000Z
,manual,1622407680000,17.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,Orc4hNSX6MmOBBZYq004qNAYRuizbh,2021-05-30T20:48:00.000Z
,manual,1622385355774,17.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,emHsKMhduEa9sduWVLDU8HwGx0RhEj,2021-05-30T14:35:55.774Z
,manual,1622359568823,16,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,PO9pQFH6oF5G1iq3btDCElI1qiG2U8,2021-05-30T07:26:08.823Z
,manual,1622318627971,16.3,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,DSZ6jaH9Z9CIImwZU7AiXBBs7Pzqgd,2021-05-29T20:03:47.971Z
,manual,1622296006304,16.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,W4uEmY99TuTcYwy8iH19tRyEmhrbLg,2021-05-29T13:46:46.304Z
,manual,1622274092396,17.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,mdBCKed7S5Rhwb1JDLkFDM0bLAymju,2021-05-29T07:41:32.396Z
,manual,1622232670246,16.8,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,0khJHs1CTzDjIJaWsODdtUgmsbVbcN,2021-05-28T20:11:10.246Z
,manual,1622219400000,17.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,Qrf4l41B3iOO06lrwfcaly8Of399wV,2021-05-28T16:30:00.000Z
,manual,1622184824389,16.7,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,VKhjW7AqkayA95EtQj7oJdvODDJBNY,2021-05-28T06:53:44.389Z
,manual,1622143871930,17.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,iArJEWAW79eA9koTMdoF2gtnA8eHHE,2021-05-27T19:31:11.930Z
,manual,1622112333091,17,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,dxsZJ88UkX9yDqyg2aqhZ3qYqIJ1JK,2021-05-27T10:45:33.091Z
,manual,1622097724351,16.3,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,JbTo7fYi0e6R61hH730fynuwLYDvhY,2021-05-27T06:42:04.351Z
,manual,1622063085135,16.6,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,TAbdADW5rBrKlgRUO9y5uSE9MJk4Jd,2021-05-26T21:04:45.135Z
,manual,1622033760000,17.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,bbHz8RuZvrhG3hbVE2V39hlJVDAcWd,2021-05-26T12:56:00.000Z
,manual,1622012326907,16.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,CQrzBYXBON6yHW9d8b2owpACrwL1qV,2021-05-26T06:58:46.907Z
,manual,1621979580000,16.3,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,uhz5blEI6uouQq4qgj8uwbhOgshnQI,2021-05-25T21:53:00.000Z
,manual,1621943634561,16.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,aW26DoOWAfEajUmVvlqi35dFyL6vJr,2021-05-25T11:53:54.561Z
,manual,1621930200000,16.9,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,3o1MEKsN7LbFONilJ1j5EeAWu6tHQ0,2021-05-25T08:10:00.000Z
,manual,1621892705029,17.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,pkzjzB9a4QSwyLDMr0sfVf4pU4L9id,2021-05-24T21:45:05.029Z
,manual,1621863458041,16.4,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,5dz6iMW4rBWiFbmc2yIAJzMupz9CyH,2021-05-24T13:37:38.041Z
,manual,1621839120000,16.6,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,5Ek6zeohJjlTQ1UZSmGjLewLu1D4kQ,2021-05-24T06:52:00.000Z
,manual,1621805993423,17.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,MpSAe9RDdomzHoZ4KSOSR7pF0aRcnR,2021-05-23T21:39:53.423Z
,manual,1621787901920,16.3,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,FrK3Piex9FnWbSAxeci2ld1AtEsgrv,2021-05-23T16:38:21.920Z
,manual,1621755029605,16,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,9fTWVSVoOpbm80JGxf00B7Im8npvmW,2021-05-23T07:30:29.605Z
,manual,1621717437220,16.4,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,dNLvh4yuIt5SQLoGWarXkFqSrCAobt,2021-05-22T21:03:57.220Z
,manual,1621686251347,16.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,PORUwjSPloktedbyVk9D5WFYFCF6Bk,2021-05-22T12:24:11.347Z
,manual,1621674157103,16.9,manual,NaN,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,2kWJeFwKmGe7iHayFiQ3IpY2SrqCAr,2021-05-22T09:02:37.103Z,NaN
,manual,1621633877636,16.9,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,JbLRT7NUrWyJbyxNshMCmm6FoaTugM,2021-05-21T21:51:17.636Z,
,manual,1621612604396,16.9,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,7uBr0JZPc05yio9h0rYaWMnuJzUGXH,2021-05-21T15:56:44.396Z,
,manual,1621593672951,16.6,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,HLxqglbtBQRIviP6c7UkC1oAZCVKwH,2021-05-21T10:41:12.951Z,
,manual,1621575773800,17,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,TVzbQxKkFYcPtkIn4QZKW8FXN67ucQ,2021-05-21T05:42:53.800Z,
,manual,1621528014564,17.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,Rhtstxdi669e8ZKFB7HSnI3QRJWB2t,2021-05-20T16:26:54.564Z,
,manual,1621514038910,16.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,xLFWdat66o1hjCipK5gYWaLvjtS0oe,2021-05-20T12:33:58.910Z,
,manual,1621500799844,16.8,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,vFIu4uv2n0t5yJFVH6tYrCo4hyeDI2,2021-05-20T08:53:19.844Z,
,manual,1621449060000,17.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,z1RLEkJXBOAOeN7YiBJ5GoqbzK8ctt,2021-05-19T18:31:00.000Z,
,manual,1621421528678,16.8,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,f4GSCLWSyqRDuLFztCFp9r0Mxao3Qn,2021-05-19T10:52:08.678Z,
,manual,1621411166967,17.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,GL1xYv8ye8avl5Z5aQEDW2XBoOCyZg,2021-05-19T07:59:26.967Z,
,manual,1621367142289,17.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,dKSn9Q3TdyAbud3pVJp6pwnJCXKgt9,2021-05-18T19:45:42.289Z,
,manual,1621344600000,16.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,ifmblTjswRHiknL79rpB4PFJRjceQ0,2021-05-18T13:30:00.000Z,
,manual,1621316616241,16.5,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,8J8f0JnzeL7S5Zkwu8e6BxtY8OhRwp,2021-05-18T05:43:36.241Z,
,manual,1621286717309,17.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,u46QN51hUNdy4OLHY8fpOoWC865tAO,2021-05-17T21:25:17.309Z,
,manual,1621275109371,16,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,kGF5Q7FKNaGXJZiX1KeJg2EZkjvfsj,2021-05-17T18:11:49.371Z,
,manual,1621250589796,17.1,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,C25M1gEdtTgThywSgmsjYqBLGEhpms,2021-05-17T11:23:09.796Z,
,manual,1621231320000,15.9,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,JOIgwSjQYzOq9J76S8cxCjLPKIjhVa,2021-05-17T06:02:00.000Z,
,manual,1621197540519,16,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,hzRAc2HiCyvRdt3B7C8T0of9PcmKBx,2021-05-16T20:39:00.519Z,
,manual,1621177800000,19.5,manual,1,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,DAfn2iMDZdKjSigKxsdn0Nob9CNNqd,2021-05-16T15:10:00.000Z,
no bubbles.,manual,1621159413326,19.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,Ng1DT24DgSBGpJFQWQk08SS84dVBhC,2021-05-16T10:03:33.326Z,,507.632082
no bubbles.,manual,1621112745198,19.2,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,0Yq4kJeYRSDMtV69e7ugErgZZzQBKV,2021-05-15T21:05:45.198Z,,159.541512
no bubbles.,manual,1621098717673,19,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,5LZVCa6UtTaF4uULpAw0gPfSf4BHew,2021-05-15T17:11:57.673Z,,145.037738
no bubbles.,manual,1621081001506,18.6,manual,NaN,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,nlFktxfscmSceIetS22D0v9g2Q4sKE,2021-05-15T12:16:41.506Z,NaN,145.037738
no bubbles.,manual,1621066220094,18.6,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,aJv5yoSNucG7a2xizFclLJVodELEQG,2021-05-15T08:10:20.094Z,,145.037738
no bubbles.,manual,1621029325154,19,manual,,HFwb2AB2uywVSUshN0ltCeTkOk7nXc$0$manual$manual$0,Ud780iW3TVenTG4m9yKYaLeTVCyxey,2021-05-14T21:55:25.154Z,,159.541512
