time,id,comment,temp,type,sg,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
1629668540281,manual,,20.9,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,ZmvNOqH51tPUpf01B1WLZY29qyj3f1,2021-08-22T21:42:20.281Z
1629642812980,manual,,20.5,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,L0DrSeAMBFETV9q4eFPsStZEFSiwA6,2021-08-22T14:33:32.980Z
1629617979206,manual,,20.4,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,TS1NvTtVdJIJX4pO0ZjDcWA4GTeUl5,2021-08-22T07:39:39.206Z
1629582085177,manual,,20,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,nKhQTqpvyPr5HSofHMpQHvla7PVbX0,2021-08-21T21:41:25.177Z
1629563799431,manual,,19.9,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,glecWvdYC1NeQmpcQTzZeQtl1bzCfz,2021-08-21T16:36:39.431Z
1629532721836,manual,,19.7,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,kD1y2ilw55koFEuD8VUTyGDfJsi5yt,2021-08-21T07:58:41.836Z
1629487478731,manual,,19.8,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,5OtGjSSXY6iPXRGoEQRZo62tZYstFt,2021-08-20T19:24:38.731Z
1629462900000,manual,,19.5,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,ppFboLBc2Kyj51nufD2cyKtYYLtovB,2021-08-20T12:35:00.000Z
1629441402255,manual,,19.6,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,R18bCZUzGZschSBlnhNwQJZlKWIC4t,2021-08-20T06:36:42.255Z
1629409755398,manual,,20,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,fz78FyM74iBWglqPSBjpUZxAaFjUXi,2021-08-19T21:49:15.398Z
1629380683091,manual,,20.1,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,QJG8HtY5yJp19coUemy7ES57q6CFWP,2021-08-19T13:44:43.091Z
1629355080000,manual,,20.2,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,UgpuXM6YgSCeZZX7ghbtMwfeHof3a5,2021-08-19T06:38:00.000Z
1629323700000,manual,,20.4,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,tzViDRm8WI6PmU32tYT94p6tz0HUWn,2021-08-18T21:55:00.000Z
1629301020000,manual,,20.6,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,Wr8VP1vfJZeJUxKauXVt9ZKJNpeiHR,2021-08-18T15:37:00.000Z
1629270574835,manual,,20.8,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,tU5s5qinnvdZvl8T0LEJAm6LP4AqZh,2021-08-18T07:09:34.835Z
1629236480324,manual,,20.2,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,Bk2rzEtwIhPehEF6t8hStWJ3lThJpY,2021-08-17T21:41:20.324Z
1629219480000,manual,,20.2,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,8cyilWu7x91aRxIwRGBC2MuUwvYX9M,2021-08-17T16:58:00.000Z
1629193728813,manual,,20.5,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,WvPXJHSzknL7EdjGA7F9U1IcZ6JRp9,2021-08-17T09:48:48.813Z
1629182854568,manual,,20.7,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,tLSKTTGWCEX0dFADedoeuZH4bUt10c,2021-08-17T06:47:34.568Z
1629151016286,manual,,20,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,4Z5c9z9EES39RUN7HL3gAffU18u7CF,2021-08-16T21:56:56.286Z
1629121390035,manual,,20.2,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,3O9JnOJTOhcZRfDDUx1ytIoWPmaoUH,2021-08-16T13:43:10.035Z
1629097373089,manual,,20.4,manual,,YibgCircIAvpV9Q0SKgqgoAsRJOf4V$0$manual$manual$0,Xt0nNvpMqUxdchllrqIDmx3Dgj2EXv,2021-08-16T07:02:53.089Z
