# Batch #34: The Thirsty Otter - Two Pints and a Packet of Hops (Fuggle and Progress) v2
#
# Age  pH    Temp  Remarks  (Age in days, 0 = bottling day)
    0  4.51  17.5
  126  4.45  14.7
  855  4.53  17.6
