comment,sg,id,time,type,temp,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
,,manual,1748097000000,manual,18.6,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,3hQjbIM2raedTf7Akum4oIAMznKgaY,2025-05-24T14:30:00.000Z
,,manual,1748073600000,manual,18.6,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,UWqyCDw83g4TBGkULAk2PE5HHmu63O,2025-05-24T08:00:00.000Z
,,manual,1748026800000,manual,17.9,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,LXYCQwGOox0fQUByOPWebDmFlBhi57,2025-05-23T19:00:00.000Z
,,manual,1747944000000,manual,18.7,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,1U5hTdjVoz4ktuQsp16ZUEIrSiw1y8,2025-05-22T20:00:00.000Z
,,manual,1747857600000,manual,18.2,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,jZPE1gF4VUYi2yGB2hRXExqALxACy3,2025-05-21T20:00:00.000Z
,,manual,1747845000000,manual,18.2,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,JYkAb90nGZ6CaNtdHMeQm0S5EaHqOs,2025-05-21T16:30:00.000Z
,,manual,1747807200000,manual,17.9,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,T0PfHw0RSgpRCiuHZp6Mz7S8p5ANpY,2025-05-21T06:00:00.000Z
,,manual,1747764000000,manual,18.6,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,zom7qdqV9QsGlMxa1P8ETwKbujndOZ,2025-05-20T18:00:00.000Z
,,manual,1747720800000,manual,18.1,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,2IxdQ6OGNXtXxrWTsX3eRpQiyvDhIC,2025-05-20T06:00:00.000Z
,,manual,1747688400000,manual,18.8,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,gzvxSYAOUULkbJ6oDySv2hYsb66Mfa,2025-05-19T21:00:00.000Z
,,manual,1747675800000,manual,18.6,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,WHWyJ7I0j3oStNn7QKn8jUo4STlWsH,2025-05-19T17:30:00.000Z
,,manual,1747634400000,manual,18.5,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,kAsQUrxMJ2RCLkOXxgBHEDzCRvVgr5,2025-05-19T06:00:00.000Z
,,manual,1747602000000,manual,18.4,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,SFGwS3vOLZeCJ7FjICUuvWg5otboyw,2025-05-18T21:00:00.000Z
,,manual,1747591200000,manual,18.4,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,dL2b6JjNG91gh8jpJAPCuyXNJkvbGS,2025-05-18T18:00:00.000Z
,,manual,1747569600000,manual,18.6,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,qXjvgleNBWKTFJrfPBfQvdz1d8Lt9O,2025-05-18T12:00:00.000Z
,,manual,1747548000000,manual,18.6,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,dFhY4RJqkzCChEoQ8EVHpTklutsB36,2025-05-18T06:00:00.000Z
,,manual,1747515600000,manual,18.8,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,kiJoFfki6g3NdSsOe35nsGf38ihpfh,2025-05-17T21:00:00.000Z
,,manual,1747504800000,manual,18.8,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,uWeZkSVPZ05h1qxiY659gdtpwpcBl0,2025-05-17T18:00:00.000Z
,,manual,1747486800000,manual,17.7,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,XyGM5VqzEfXaplPsKAKUGrfRATo4cX,2025-05-17T13:00:00.000Z
,,manual,1747472400000,manual,17.7,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,YnSwFYJIOEJF549GiWSv7prl1Jl4Ey,2025-05-17T09:00:00.000Z
,,manual,1747431000000,manual,18.1,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,bIpBAn2qT3B9LWljECeIyruZE308YO,2025-05-16T21:30:00.000Z
,,manual,1747409400000,manual,18.7,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,rxpc8k8UhmNAtp9zZfpSWKQlVNZxhD,2025-05-16T15:30:00.000Z
,,manual,1747375200000,manual,17.9,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,3KFMlMqBSHhPPSJeicV97sV6pUGilp,2025-05-16T06:00:00.000Z
,,manual,1747332000000,manual,19.3,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,45X2ciNWasfcDVlrOOqs42aLrJRyVD,2025-05-15T18:00:00.000Z
,,manual,1747323000000,manual,19.3,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,cG6xj8EoEimDPrAZ0uMNrDpNrCJv8w,2025-05-15T15:30:00.000Z
,,manual,1747288800000,manual,17.6,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,vT8Rm2YeauxcKj8hFWHAtr3BF6Xhp0,2025-05-15T06:00:00.000Z
,,manual,1747245600000,manual,18.5,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,oEJfoevLh11gf1PD7y84I6QneDng5h,2025-05-14T18:00:00.000Z
,,manual,1747202400000,manual,18.3,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,AsR6anhrknImwd6LZv9PGcZTQtTaV5,2025-05-14T06:00:00.000Z
,,manual,1747159200000,manual,19.3,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,yki45lyzseoBH5MjZCV4GByffB6ins,2025-05-13T18:00:00.000Z
,,manual,1747116000000,manual,18.9,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,647w3zrOYNuzCNCyynnoii0hESCPfN,2025-05-13T06:00:00.000Z
,,manual,1747072800000,manual,18.6,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,ijOCN1ntg05fdFSRrB9opL139qoxXf,2025-05-12T18:00:00.000Z
,,manual,1747029600000,manual,18.4,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,ti4MMmt2BfCk3WAMxPsEhvOzbO7l2y,2025-05-12T06:00:00.000Z
,,manual,1746986400000,manual,18.9,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,NSweWkjAqGUv7o1ytXdg1OswHpNRtk,2025-05-11T18:00:00.000Z
,,manual,1746972000000,manual,18.7,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,MQs5vzTSEA7eLYYkbit8rAPCZSHd6G,2025-05-11T14:00:00.000Z
,,manual,1746957600000,manual,18.2,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,CmF2tW2J58eKLYHPQWUaEWFUotlavr,2025-05-11T10:00:00.000Z
,,manual,1746946800000,manual,17.5,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,kjvIZhEc1t0BpbWAGiRBKUpFgT4sHq,2025-05-11T07:00:00.000Z
,,manual,1746900000000,manual,18,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,iEXdANPFcQJ9gPxPseQJeNP1UJuEwY,2025-05-10T18:00:00.000Z
,,manual,1746885600000,manual,17.7,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,eJcM1SRzCg2lBD7a6o5lvtt0zwsv7s,2025-05-10T14:00:00.000Z
,,manual,1746871200000,manual,17.7,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,bIk9A51M8VD0QE1mjwz1fGf4Tc7Mi5,2025-05-10T10:00:00.000Z
,,manual,1746856800000,manual,18.4,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,Rq19hKQi4HRB0iSD1NBzyjPMzDwvEO,2025-05-10T06:00:00.000Z
,,manual,1746813600000,manual,17.6,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,XT8iJFTeqzdXdRoDVBmsgdCzNv1f0m,2025-05-09T18:00:00.000Z
,,manual,1746770400000,manual,18.6,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,v6wKCfxHglQMOdzfL3PO9MlWPiOgpB,2025-05-09T06:00:00.000Z
,,manual,1746727200000,manual,18.9,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,TDYqEaOSN6SGnU8ukJUK9NT0MMTVD0,2025-05-08T18:00:00.000Z
,,manual,1746720000000,manual,18.9,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,qA1CvttatAkrJOhIa1tBi2LyuWSbOP,2025-05-08T16:00:00.000Z
,,manual,1746684000000,manual,18.6,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,22vuziDMV5eQvP9YMfYAAMGjrt1YSq,2025-05-08T06:00:00.000Z
,,manual,1746640800000,manual,17.5,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,8pGpAWdMgmFGgCjODctTmHTXRDrEha,2025-05-07T18:00:00.000Z
,,manual,1746597600000,manual,18.1,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,4gmhhHD4dzyhKgx2HtJlBToC46DqYX,2025-05-07T06:00:00.000Z
,,manual,1746554400000,manual,18.6,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,fMXIpq3fxPpC6VWXNRsTuZd5F2tueG,2025-05-06T18:00:00.000Z
,,manual,1746511200000,manual,17.8,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,g8xNW18r78DZB8w9Ic6xStaDYyTTT1,2025-05-06T06:00:00.000Z
,,manual,1746468000000,manual,18.7,tKohTSCdBVuTfIVmTdIs9mtbPmjjp2$0$manual$manual$0,KtKKAxhS78zTzCTDtbGsbxD2XwF47B,2025-05-05T18:00:00.000Z
