sg,id,type,temp,comment,time,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,manual,manual,17.4,,1673996400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,5U3yDlJeVwC58Nrbx3VckIX6xIQVgh,2023-01-17T23:00:00.000Z,,0.145038
,manual,manual,17.3,,1673985600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,hCTZKmO5cXCvKun8H42MQ10ESKdXwv,2023-01-17T20:00:00.000Z,,0.145038
,manual,manual,17.7,,1673971200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,egDhbdhMkPkvanMYr4Q7UOJvknWqtN,2023-01-17T16:00:00.000Z,,0.145038
,manual,manual,17,,1673953200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,Ugzy4eJGRNwVnTaXDIJ9lZOsCIkfBn,2023-01-17T11:00:00.000Z,,0.145038
,manual,manual,18,,1673938800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,otV7QaE8a0FUvvpmCKm4Y8HbNkeJG7,2023-01-17T07:00:00.000Z,,0.145038
,manual,manual,17,,1673924400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,AmVa05IRqHvsIBueF0Ns6ll72QrHJJ,2023-01-17T03:00:00.000Z,,0.145038
,manual,manual,17.6,,1673910000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,AuNa7G5sujBGU2yRVmXq3CsOcdFDyz,2023-01-16T23:00:00.000Z,,0.145038
,manual,manual,16.9,,1673906400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,XFJwBk6eYmjOxwP5qfCHwZjBPRUlpp,2023-01-16T22:00:00.000Z,,0.145038
,manual,manual,17.9,,1673895600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,C43CGEfiiKx6UvbjWp2JwmmaNCiHDu,2023-01-16T19:00:00.000Z,,0.145038
,manual,manual,17.1,,1673881200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,gEPJv6DdOe0fR6wMATwjbBGp3WjjFT,2023-01-16T15:00:00.000Z,,0.145038
1.038,manual,manual,17.4,,1673871300000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,bORZyPleIPx1EqWt7j1nEI6hgSzENl,2023-01-16T12:15:00.000Z,5.37,0.145038
