comment,temp,time,id,sg,type,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,19.5,1633294912355,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,5PL5zO1cyt0sejIyCsWxxkj367vmzr,2021-10-03T21:01:52.355Z
,19.7,1633275909881,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,tMIwgfATTV9F7wcI5TBTrUhUe2i7aE,2021-10-03T15:45:09.881Z
,19.9,1633244744420,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,hib2LXB4814ocXUtQzn0oIzx2x2Mdi,2021-10-03T07:05:44.420Z
,19.1,1633208473510,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,Ee65TxC52Cx08kwxbxzRYWyemDpwVj,2021-10-02T21:01:13.510Z
,19.1,1633192992290,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,xVGoBRG4psegXQYyGAGb5FbFTVvGhX,2021-10-02T16:43:12.290Z
,19.2,1633178940000,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,KqQ0wA8sdnlSPyxSO2LAHX0u9JQk6m,2021-10-02T12:49:00.000Z
,19.3,1633158236077,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,ouejHK12GQV2BD25cTV772YB0RNGHi,2021-10-02T07:03:56.077Z
,19.4,1633124972401,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,5sJpoP6qMXSoucFCK8wMO5AVJf7KMM,2021-10-01T21:49:32.401Z
,19.5,1633108018880,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,Q6I3qvsbwWcph0wUcZDu6F3WODqve6,2021-10-01T17:06:58.880Z
,19.5,1633086932392,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,sb0NRj12bjqIxczC0ZYzmC1sJXGzts,2021-10-01T11:15:32.392Z
,19.6,1633070544540,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,dIiu1kocvauu7MVfLpY6UYIoDd6BJI,2021-10-01T06:42:24.540Z
,19.3,1633037012864,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,9gBVeJNCA3geM6VeqELWDHK706RXUY,2021-09-30T21:23:32.864Z
,19.7,1633010546311,manual,,manual,Yb7PTcoljt4LbUJeMNHLKIMvo8LU3s$0$manual$manual$0,waQGzuayq4w776Kl3iVsQX6a86PrtI,2021-09-30T14:02:26.311Z
