# Batch #19: The Thirsty Otter - Never Give Up!
#
#Age  pH    Temp  Remarks  (Age in days, 0 = bottling day)
   0  4.15  19.8
  29  4.04  16.0
  83  4.03  15.1
 286  4.16  18.9
