# Batch #39: The Thirsty Otter - Wet Hops Blonde Ale (Willamette) v2 (2023)
#
#Age  pH    Temp  Remarks  (Age in days, 0 = bottling day)
   0  4.44  19.8
 213  4.39  23.2
 313  4.44  20.0
 439  4.44  19.2
