time,sg,temp,type,comment,id,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
1758290400000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,Oa9GMwaZWbtii9w3nXQe5ITqNMO97u,2025-09-19T14:00:00.000Z
1758276000000,,10.1,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,fYMpsHhNLZhDDhEO7VlLPOKq2n3uNI,2025-09-19T10:00:00.000Z
1758261600000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,lDncbnXFQFVGXI4E4C9AkOrer3lPcp,2025-09-19T06:00:00.000Z
1758247200000,,10.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,KzkV1DAQgrDtJl4wWW937UFrJhONpc,2025-09-19T02:00:00.000Z
1758232800000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,rTSczmEe4L28egBw8AfMtkjdyytJnG,2025-09-18T22:00:00.000Z
1758204000000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,8kCIYfoon4NTotrkcVvd84HLSYrBpj,2025-09-18T14:00:00.000Z
1758189600000,,11.1,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,2Pt37R4FCqamfvg2t4wXap4vBGqt4C,2025-09-18T10:00:00.000Z
1758175200000,,10.1,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,LMbRj3btHS9zCef20fXuZUEFLmxbZD,2025-09-18T06:00:00.000Z
1758160800000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,d9x3mp4akzMnvSfEcFCirVOdnzkvvD,2025-09-18T02:00:00.000Z
1758146400000,,10.5,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,L9y4UKlMqvHNvQxXL69NbZnPXQyvAe,2025-09-17T22:00:00.000Z
1758132000000,,9.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,vCsUgTZ5jJHhsH8bO4IMBjBtcMepvJ,2025-09-17T18:00:00.000Z
1758117600000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,6uBQ4NFLupBsNMaSzrntkygggJAhdB,2025-09-17T14:00:00.000Z
1758103200000,,10.4,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,tWsa7ov6vJCjXwRcCaXnUeM99Q6fYv,2025-09-17T10:00:00.000Z
1758088800000,,9.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,XDqR9C6SpL7ypoXBYSC2RJAsaDX58Q,2025-09-17T06:00:00.000Z
1758074400000,,9.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,Bxt72mU2iGuibY6SAQ5uvIIqTmMwv5,2025-09-17T02:00:00.000Z
1758060000000,,10.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,bR9i02Is70wtaRhIgTUx0ukMki6Fdr,2025-09-16T22:00:00.000Z
1758045600000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,TdcTP6EVq1YnT7z3nM10XJFMxdDuP7,2025-09-16T18:00:00.000Z
1758031200000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,YoFr9RInDyuGWCVSc7kirM1kQT9LCU,2025-09-16T14:00:00.000Z
1758016800000,,10.4,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,TgEpnlHjuJYlAwK70iSIDYnqBiapFE,2025-09-16T10:00:00.000Z
1758002400000,,9.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,32BAgyQvwlVGdFdgRHjOcaU3ZF2exk,2025-09-16T06:00:00.000Z
1757988000000,,10.1,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,9i2lyTiE9hJsoSseM0mrwKjdiOzEgF,2025-09-16T02:00:00.000Z
1757973600000,,10.2,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,BGNcUYuHPf6XACda7aJdpiLGwrGocQ,2025-09-15T22:00:00.000Z
1757959200000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,HrQcuR2CzOkB1vdZ1mGZC5bWBNvwRH,2025-09-15T18:00:00.000Z
1757944800000,,10.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,5B9bu22PStHBngrzzdWIOQiLFZxWIu,2025-09-15T14:00:00.000Z
1757930400000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,v6xBKu2YCMhJv0vZMeh1YbypSjrJvK,2025-09-15T10:00:00.000Z
1757916000000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,4uj2g6MJ9D7TZadioaQbaVzEO7qBpL,2025-09-15T06:00:00.000Z
1757901600000,,10.3,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,aBm7gH757exDfImTk7dYvdjf8bh1ED,2025-09-15T02:00:00.000Z
1757887200000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,vvMJx8ombxSfu0jVoHIGWycfxJdy4t,2025-09-14T22:00:00.000Z
1757872800000,,10.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,dywExS5Nrq6VTomxADbBAhiZyfLuou,2025-09-14T18:00:00.000Z
1757858400000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,GZQ5AEsP5Qcl0rpmkZJJX6Gm8RN5m5,2025-09-14T14:00:00.000Z
1757845800000,,9.6,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,vKNBb7OSNJWza3C6BbSglZ8pJRDRKG,2025-09-14T10:30:00.000Z
1757835000000,,10.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,ufNwtam1apI49PD1hR2eQHwojZvWfr,2025-09-14T07:30:00.000Z
1757790000000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,H6NuHEktVPaROZnhX8LwtbOc5ar6MK,2025-09-13T19:00:00.000Z
1757772000000,,10.4,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,8xKlzPlTrbOSoovbN46jNZZVTGub2J,2025-09-13T14:00:00.000Z
1757757600000,,9.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,P0L2ZlviZD5wr9ng9LJYKhuuYP3JYr,2025-09-13T10:00:00.000Z
1757748600000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,6JaoLS1scufgktuccbQhqyMdO8E1ry,2025-09-13T07:30:00.000Z
1757707200000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,QcGDAB3ATHcj2pnFvK3bT0YTIRuwtz,2025-09-12T20:00:00.000Z
1757694600000,,10.6,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,Zri87WYvTocbO0AkePkyK17qKdGlG8,2025-09-12T16:30:00.000Z
1757655000000,,10.5,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,YGmtfwCpZUwS2vsPOSsHAejEE5vHqh,2025-09-12T05:30:00.000Z
1757617200000,,10.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,x1sbOMdrqHIzUwnFiDMDuhX0BHZUMJ,2025-09-11T19:00:00.000Z
1757606400000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,f6utGNGSILEBLFTAI3awXfDXpIbqGh,2025-09-11T16:00:00.000Z
1757570400000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,FkqFUxY5QlfiuXTB0nQDiAofHr2nrX,2025-09-11T06:00:00.000Z
1757530800000,,9.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,5VmJ2sEqlscGnb2z2VL2GGbZYBbCu8,2025-09-10T19:00:00.000Z
1757482200000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,Bhk1l6GqQc4ZJ958zxETpM3wfJCa1T,2025-09-10T05:30:00.000Z
1757448000000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,opcenhV10s2eiVQWejORKUriApUuDk,2025-09-09T20:00:00.000Z
1757433600000,,11,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,k4Evv2CqvyFMS0gurPec7fl2EBe2fy,2025-09-09T16:00:00.000Z
1757395800000,,10.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,MPLotI1SuHPcfH8dx3JSRt1aX4JF47,2025-09-09T05:30:00.000Z
1757358000000,,10.2,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,JEVZP8nOi66ELETLpzZcuiunB2mFAq,2025-09-08T19:00:00.000Z
1757349000000,,10,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,mfNSvAmS8Lvpl6B5thGZeEVhzKfdmj,2025-09-08T16:30:00.000Z
1757309400000,,10,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,X9jJ1IIFGRAFgcqGUQWs5znjjNwJqT,2025-09-08T05:30:00.000Z
1757269800000,,11,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,vroFZJcxSfrsmq4A43akCcGRAKweU6,2025-09-07T18:30:00.000Z
1757255400000,,10,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,7PYLMeu5VXqegPPfsb4g0juopyjFaU,2025-09-07T14:30:00.000Z
1757242800000,,10.3,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,6NsRwux4l8ykydtYJ6EsrThD864YuG,2025-09-07T11:00:00.000Z
1757226600000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,VYdCjVR7NcpkOS4riw1mymP6Bar6fL,2025-09-07T06:30:00.000Z
1757181600000,,10.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,Hsn97OW4RwSscIRkJqEnPyFb3YF4Bo,2025-09-06T18:00:00.000Z
1757170800000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,kY3phrHoXdf0Ay81JqaUkQ3kPmwkTU,2025-09-06T15:00:00.000Z
1757102400000,,10.5,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,So3tV6cuj1ZDNxmZsNMEPPFxsMyt8m,2025-09-05T20:00:00.000Z
1757089800000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,gp7CwAzAuMJ5tZF7O1oKsyuICN3C7O,2025-09-05T16:30:00.000Z
1757052000000,,10,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,kE7zpm0c8SPc7njytQv060p8QAWUPw,2025-09-05T06:00:00.000Z
1757003400000,,10.1,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,xmoHyilFtu2pq7zSnASBjkQoL3YfKd,2025-09-04T16:30:00.000Z
1756963800000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,GJ7pfYHnkxNmZiW8XNTghot0XkQXGP,2025-09-04T05:30:00.000Z
1756922400000,,11,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,GkJ6jBbpxy6tD1D5tkFEH9TmUX1Zv2,2025-09-03T18:00:00.000Z
1756877400000,,9.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,EpRiJbHtlffiGzqFP3ndTvqA3gGaNB,2025-09-03T05:30:00.000Z
1756836000000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,2wNnuljgcqavlfx8qVTWMWm8T4wpD5,2025-09-02T18:00:00.000Z
1756792831155,,10.5,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,XLDPskhahP6hvohlClJsrWXnqd7n4I,2025-09-02T06:00:31.155Z
1756746000000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,QskvQabTzkHByKtuLZUG5Qd9IrR8HE,2025-09-01T17:00:00.000Z
1756706400000,,11,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,CcMDnm9mwdQUidhWXbGyKeEoRNZsxd,2025-09-01T06:00:00.000Z
1756663200000,,10,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,PODjnom9nKC9mNUBmv9IOQ63PUtd7k,2025-08-31T18:00:00.000Z
1756648800000,,10.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,YDwuIVpdsBqNHg3wHCvK5ebMma9Yiy,2025-08-31T14:00:00.000Z
1756634400000,,10.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,Q1SSj1JFsfrFQLiI7z2kErEUf5cEMm,2025-08-31T10:00:00.000Z
1756620000000,,10.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,VOciJyxjuvzHqMDBqQlXgAEjbyhPfO,2025-08-31T06:00:00.000Z
1756576800000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,tiHzcp0Kdy1A34elqHrmDdKVDrgeNA,2025-08-30T18:00:00.000Z
1756562400000,,10.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,p0Sp8dsNwbKd08W4Nfu51zGnNf3kP8,2025-08-30T14:00:00.000Z
1756548000000,,9.6,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,1kTK1nkslrVTiQCoO9l0Tzdd6zyRYn,2025-08-30T10:00:00.000Z
1756490400000,,10.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,eg3gUrJYjZBs4DlkZlRY9yYavWmUUg,2025-08-29T18:00:00.000Z
1756476000000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,yIXDfs9VqkvtloFCU7p02eM6nqBosQ,2025-08-29T14:00:00.000Z
1756404000000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,f4mbonMK5xfORsOrtsOKv1Wq7wm56J,2025-08-28T18:00:00.000Z
1756398600000,,11,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,ecNXcDtvrIoUGnY966q9rCIe78Kbpy,2025-08-28T16:30:00.000Z
1756360800000,,10,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,bINgkIe9eXXMtfwnect4rijwzI3rEB,2025-08-28T06:00:00.000Z
1756328400000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,Ph2Pd9ZMRa2q4AHSFMSYegse2Xl64s,2025-08-27T21:00:00.000Z
1756317600000,,10.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,8p2xdvdblqJd03ev1xXqGACb8xKlLo,2025-08-27T18:00:00.000Z
1756274400000,,11,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,JtoBmk39IpoEHJLgETtqTnifffJBON,2025-08-27T06:00:00.000Z
1756242000000,,10.5,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,qCxJStm9sfSYS8G8ydsgnDJo9Kediq,2025-08-26T21:00:00.000Z
1756224000000,,10.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,v6rrpNpGAOPqpTTLm9Y2pNBDGwfu5T,2025-08-26T16:00:00.000Z
1756188000000,,10.5,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,Mdtfs46HM52ueHRQdPOW34JaZ13thr,2025-08-26T06:00:00.000Z
1756144800000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,95CQnDQLv81W43y7zBRmlquedjreRj,2025-08-25T18:00:00.000Z
1756062000000,,10.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,rfFY9csY2x9xyDpDwxXlsZ8LIg4i6w,2025-08-24T19:00:00.000Z
1756042259757,,9.5,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,XpQ0vvtM7rwopofUIka7wLOJQp5CiD,2025-08-24T13:30:59.757Z
1756032300000,,9.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,NYYb0R0URgsVE0FIlT9GoZPkFZ1Ujl,2025-08-24T10:45:00.000Z
1756015200000,,10.4,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,ta7PdE9EzoSMQGl9RBziYrAssobCoo,2025-08-24T06:00:00.000Z
1755979200000,,11,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,4SsJ64996IYqevNe6m5CwXfyXTpmMW,2025-08-23T20:00:00.000Z
1755963000000,,9.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,BCJvgVxhLTMiNEgzR0wOWnOboTWoDK,2025-08-23T15:30:00.000Z
1755943200000,,10,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,9drpRuPUDjXKHTakECzIaAXMgBCys2,2025-08-23T10:00:00.000Z
1755928800000,,9.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,7wyZTMvIHVYtCyLzi3xgzekUZTPWuk,2025-08-23T06:00:00.000Z
1755896400000,,10,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,1JnWDjeA72V5A85FZNKNxKgBMQueOs,2025-08-22T21:00:00.000Z
1755880200000,,10.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,O4l1w2BfC3LHX2ZzsGSWxIIqm4RGKZ,2025-08-22T16:30:00.000Z
1755842400000,,10.5,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,196dpL8Sb1P723XjRHapInCsAHmk4V,2025-08-22T06:00:00.000Z
1755810000000,,10.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,w3nqgEYuazE8Na9CHzsw93QB5RUqMh,2025-08-21T21:00:00.000Z
1755792900000,,9.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,nbuK0V2J1XL34IWO1lVbgae1QugBgG,2025-08-21T16:15:00.000Z
1755756000000,,10.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,kcAvtjfmll06wrwGYI1ZaYMyjyP8wA,2025-08-21T06:00:00.000Z
1755712800000,,10,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,8yGd5UTjzF4Cz3FpNF01HsEaBrSOri,2025-08-20T18:00:00.000Z
1755667800000,,10,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,KJGIJyrwFmMWjwnb8qM0ApYDl6w2u5,2025-08-20T05:30:00.000Z
1755624600000,,10.3,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,cGr6S20rUCkZMCAnyVColQ6hyFVqag,2025-08-19T17:30:00.000Z
1755583200000,,10.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,BTQHuXU7RioSW6bjfLrUzRdtbVpAdY,2025-08-19T06:00:00.000Z
1755540000000,,10.1,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,66HO5lGCjhFkvYN3Td9FaIWnbFspC2,2025-08-18T18:00:00.000Z
1755496800000,,9.7,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,e4oJ1YgLs2gTf2KsTyohYOGnclev1h,2025-08-18T06:00:00.000Z
1755439200000,,9.8,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,yIVHOhSIy99opDg8a0NP3d5sZxKhAO,2025-08-17T14:00:00.000Z
1755428400000,,10.6,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,A2iRRhDTLpVGAEoL1E0KwSS12A1mBq,2025-08-17T11:00:00.000Z
1755417600000,,10.4,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,aE8n7sEgLK3R1UgiLlHk9PmbKkl2go,2025-08-17T08:00:00.000Z
1755367200000,,10.9,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,V7joxmrCzPphMNUVo3rthLrEewWmVR,2025-08-16T18:00:00.000Z
1755352800000,,10,manual,,manual,b5toKgwo0oXhqund9yFRT9rHaSfl0j$0$manual$manual$0,gaJmuoJP0IRXfewMe0waIPmzKfiWxD,2025-08-16T14:00:00.000Z
