comment,sg,time,id,type,temp,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
,,1603752380730,manual,manual,19.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,HllhQ3MM8Wj9KN23Wsfe,2020-10-26T22:46:20.730Z
,,1603742118843,manual,manual,21.1,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,VoPqbFFy6gVNkyFXL7qK,2020-10-26T19:55:18.843Z
,NaN,1603723501844,manual,manual,20.4,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,XAU4mFyLsPxx2YnADslZ,2020-10-26T14:45:01.844Z,0,NaN
,,1603703956086,manual,manual,19.6,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,1Aes3LgOqbZ51yKcrC8T,2020-10-26T09:19:16.086Z,,
,,1603694861057,manual,manual,19.2,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,1b99dutA40hxLIt8FQz1,2020-10-26T06:47:41.057Z,,
,,1603682972942,manual,manual,19.6,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,WdBcJToIwe6i1CCjtyGH,2020-10-26T03:29:32.942Z,,
,,1603657830195,manual,manual,20.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,T6nNj6Pxf6fyM32zVDjM,2020-10-25T20:30:30.195Z,,
,,1603649525336,manual,manual,20.7,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,HB0xFM1AFg9CVa6Pb0Fx,2020-10-25T18:12:05.336Z,,
,,1603635009991,manual,manual,19.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,lyd4IFpafvuM01b0xeh9,2020-10-25T14:10:09.991Z,,
,,1603624054201,manual,manual,19.3,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,L0AW2zDx0r1BD3aSc2wb,2020-10-25T11:07:34.201Z,,
,,1603605911841,manual,manual,19.2,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,0aQInVf9115bk9hLlPtV,2020-10-25T06:05:11.841Z,,
,,1603551242223,manual,manual,18.7,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,w3XSeIc7S2wgNrqXwFTU,2020-10-24T14:54:02.223Z,,
,,1603541243255,manual,manual,18.4,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,a00nNe7txsTYKR19khZ2,2020-10-24T12:07:23.255Z,,
,,1603532883521,manual,manual,18.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,whFKMY8ETof2c6iRkRUe,2020-10-24T09:48:03.521Z,,
,,1603523796351,manual,manual,18.2,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,wIN6A6KxjWTBpwFTMeEo,2020-10-24T07:16:36.351Z,,
,,1603486714490,manual,manual,18.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,dIGxfIagCHlURPVBjtHQ,2020-10-23T20:58:34.490Z,,
,,1603470686589,manual,manual,18.4,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,1n1h3DNKiDsry44lNubq,2020-10-23T16:31:26.589Z,,
,,1603454198798,manual,manual,18.4,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,4sI1BzDA2tQm6YDAOtiE,2020-10-23T11:56:38.798Z,,
,,1603436518285,manual,manual,18.1,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,ZF7XM9uxjyBFyE7ulTZI,2020-10-23T07:01:58.285Z,,
,,1603400679044,manual,manual,18.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,MRjaBf2UUfnWY6mGGjZY,2020-10-22T21:04:39.044Z,,
,,1603383000000,manual,manual,18.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,o2GrviLXt15CqpwOZDBf,2020-10-22T16:10:00.000Z,,
,,1603364326212,manual,manual,18.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,LxxQMJOeemPMXK1wV1Qh,2020-10-22T10:58:46.212Z,,
,,1603348086974,manual,manual,18.4,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,gbQAkHWxoFPCr9hNegzl,2020-10-22T06:28:06.974Z,,
,,1603315997832,manual,manual,18.7,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,KHQcc6bHqMWA3TOFYAQX,2020-10-21T21:33:17.832Z,,
,,1603298287752,manual,manual,18.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,M4JYlLWEtcA63T4W8ykz,2020-10-21T16:38:07.752Z,,
,,1603276463791,manual,manual,18.2,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,6ZqQEndiQCMFusmnHVnC,2020-10-21T10:34:23.791Z,,
,,1603261491487,manual,manual,18.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,1FYB7xwucehc4Di2KAdU,2020-10-21T06:24:51.487Z,,
,,1603227733069,manual,manual,18.4,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,ISwCf3uS8mcgTCccRTqM,2020-10-20T21:02:13.069Z,,
,,1603212541757,manual,manual,18.6,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,DzaFbTQfeG2WcSf3D3GF,2020-10-20T16:49:01.757Z,,
,,1603189377477,manual,manual,18.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,RLWngCkYGY2GkSFINUeX,2020-10-20T10:22:57.477Z,,
,,1603175879646,manual,manual,18.4,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,ZLAePR89MZ0lT9JndrBL,2020-10-20T06:37:59.646Z,,
,,1603145223376,manual,manual,18.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,aAuKUsGkEO3Y5YfzIfal,2020-10-19T22:07:03.376Z,,
,,1603138234719,manual,manual,18.7,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,KaNqReWu9qFTjo3sRngt,2020-10-19T20:10:34.719Z,,
,,1603122871968,manual,manual,18.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,Yu2bJC3H1uahkm57ZvZh,2020-10-19T15:54:31.968Z,,
,,1603106100000,manual,manual,18.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,XbhdU5xvKatKfiBBq6gM,2020-10-19T11:15:00.000Z,,
,,1603090651562,manual,manual,18.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,4AJscXFToN8e5nSWtUAi,2020-10-19T06:57:31.562Z,,
,,1603056100893,manual,manual,18.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,PDVUSMpesXjad65l9s3g,2020-10-18T21:21:40.893Z,,
,,1603047268522,manual,manual,18.7,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,qTGPv1QmOkbqVLv7KJcW,2020-10-18T18:54:28.522Z,,
,,1603031406535,manual,manual,18.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,Pbxe4E5Zh7vndtU7D2at,2020-10-18T14:30:06.535Z,,
,,1603005651285,manual,manual,18.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,C9IwGQS6qXJ7mFHVSNw5,2020-10-18T07:20:51.285Z,,
,,1602954549639,manual,manual,19.1,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,O17hBnkoQZChXh7VdWOo,2020-10-17T17:09:09.639Z,,
,,1602936075142,manual,manual,18.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,rki1ErlpwoC6vvpX084I,2020-10-17T12:01:15.142Z,,
,,1602923366322,manual,manual,18.4,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,QRstXqfZQw1XYKW1tfCI,2020-10-17T08:29:26.322Z,,
,,1602882128698,manual,manual,18.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,jtE3MNj6wuSsM5jmovgm,2020-10-16T21:02:08.698Z,,
,,1602865560000,manual,manual,18,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,Mp0D6bxi8ymZ2hru6gnp,2020-10-16T16:26:00.000Z,,
,,1602847127095,manual,manual,18.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,FuwFW0W7rn9xtZSVTbDl,2020-10-16T11:18:47.095Z,,
,,1602830512187,manual,manual,18.3,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,aC3hilEyV266kKWoNME0,2020-10-16T06:41:52.187Z,,
,,1602795188538,manual,manual,19,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,T0Ww3WccycylqYEWIboJ,2020-10-15T20:53:08.538Z,,
,,1602763812917,manual,manual,19,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,alMTYb2XUbwBHVs0wRlL,2020-10-15T12:10:12.917Z,,
,,1602755400000,manual,manual,19.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,LUuqUsCsb3E1D4HmCSFS,2020-10-15T09:50:00.000Z,,
,,1602742519585,manual,manual,19,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,JMSWhcQPY67WzQ7D6jvQ,2020-10-15T06:15:19.585Z,,
,,1602710324299,manual,manual,19.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,VMtAcswYtJPT4x1aV4au,2020-10-14T21:18:44.299Z,,
,,1602695761117,manual,manual,19.7,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,MM8v1N6cXp5I4qvWd5PJ,2020-10-14T17:16:01.117Z,,
,,1602678315207,manual,manual,19.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,FHlUCtXl7GCoaM7fYWrV,2020-10-14T12:25:15.207Z,,
,,1602655572846,manual,manual,19.6,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,xTdqhlT08h5R3ixSTWx5,2020-10-14T06:06:12.846Z,,
,,1602626294277,manual,manual,19.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,2d9qRbdpsHcXNG4JoZ9q,2020-10-13T21:58:14.277Z,,
,,1602609663452,manual,manual,19.1,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,o6oGZtA8oW1XBKg3pIfr,2020-10-13T17:21:03.452Z,,
,,1602592502316,manual,manual,19.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,a2MTsnt8eXWdkq9dQBPP,2020-10-13T12:35:02.316Z,,
,,1602574707145,manual,manual,18.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,LqG2ZRvu8XKeMovMNycq,2020-10-13T07:38:27.145Z,,
,,1602542614787,manual,manual,19.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,hBmjnggzuitnvaGKpzd5,2020-10-12T22:43:34.787Z,,
,,1602528292091,manual,manual,19.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,zEFEwkZ2n48ZXDUfU3YZ,2020-10-12T18:44:52.091Z,,
,,1602501925788,manual,manual,19.7,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,FjWvaDthqkUaKnKNzEo8,2020-10-12T11:25:25.788Z,,
,,1602488561060,manual,manual,19.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,fnUKREvsU6MkGrvFnwEK,2020-10-12T07:42:41.060Z,,
,,1602443877290,manual,manual,19,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,YGqGTtoAmttko1oYooWJ,2020-10-11T19:17:57.290Z,,
,,1602425891591,manual,manual,19.2,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,IY8Db3SAZGu3cyMTyTGt,2020-10-11T14:18:11.591Z,,
,,1602413958279,manual,manual,19.7,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,wG4pQndka48U7fJA3YOA,2020-10-11T10:59:18.279Z,,
,,1602399486487,manual,manual,18.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,yIWgGiRssJGd857tPKcK,2020-10-11T06:58:06.487Z,,
,,1602364403556,manual,manual,19.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,rfAwFlIYU1TxmIAwQUIt,2020-10-10T21:13:23.556Z,,
,,1602343504769,manual,manual,19.2,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,oDmNPOq7QDWT8GfO70dy,2020-10-10T15:25:04.769Z,,
,,1602329168427,manual,manual,19.3,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,KkmRW495tIYZeemhh26c,2020-10-10T11:26:08.427Z,,
,,1602315975037,manual,manual,19.4,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,6GPaAIOdKdXhIxTfYxtD,2020-10-10T07:46:15.037Z,,
,,1602277666246,manual,manual,19.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,7KdBeUfeB2cLAGp1ELmr,2020-10-09T21:07:46.246Z,,
,,1602259321869,manual,manual,19.6,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,DALoXTWlwjrGoUQ9y8Iu,2020-10-09T16:02:01.869Z,,
,,1602240720240,manual,manual,19.2,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,N0n6491G7siY4jxDB49c,2020-10-09T10:52:00.240Z,,
,,1602226313892,manual,manual,19,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,J9OrdVuRqNqkljtBIPCa,2020-10-09T06:51:53.892Z,,
,,1602189295804,manual,manual,19.2,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,ZxWSCdD5u76LLy1UkQ5m,2020-10-08T20:34:55.804Z,,
,,1602182866148,manual,manual,19.1,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,AlOzEYvInZJq2H7HFVXs,2020-10-08T18:47:46.148Z,,
,,1602164584608,manual,manual,19.3,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,3ZbZdk5pOQ6zo2HVfdx0,2020-10-08T13:43:04.608Z,,
,,1602150969979,manual,manual,19.4,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,ibtg80T4PT5cQ75ko64s,2020-10-08T09:56:09.979Z,,
,,1602138754433,manual,manual,19.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,8ecKYA1XY82r05PFbMJP,2020-10-08T06:32:34.433Z,,
,,1602109484353,manual,manual,19.6,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,c4bLPvYhhHRaNbNtCZor,2020-10-07T22:24:44.353Z,,
,,1602097548965,manual,manual,19.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,QqujGhbALzMam0Igsru5,2020-10-07T19:05:48.965Z,,
,,1602051757549,manual,manual,19.2,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,umjYX9Wx1CbGdwDgQI7F,2020-10-07T06:22:37.549Z,,
,,1602022529370,manual,manual,19.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,3LssPpFPDJ5ujdlV3J6s,2020-10-06T22:15:29.370Z,,
,,1602009945579,manual,manual,19.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,e1aCtavyPWjXU7J49ASI,2020-10-06T18:45:45.579Z,,
,,1601986665754,manual,manual,19.4,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,RQTrw7NY2igXTVw9E6IM,2020-10-06T12:17:45.754Z,,
,,1601974482142,manual,manual,19.3,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,Pv3XzjHZCeM53DNlHJJ4,2020-10-06T08:54:42.142Z,,
,,1601963568730,manual,manual,19.6,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,QYneLHS5buBB7KjBREAo,2020-10-06T05:52:48.730Z,,
,,1601933510809,manual,manual,19,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,gNsmvzf4IcFrmYuYLcSc,2020-10-05T21:31:50.809Z,,
,,1601918245256,manual,manual,19.1,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,93HvzDTPSMPPiPFGh88m,2020-10-05T17:17:25.256Z,,
,,1601895033790,manual,manual,19.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,o05yplTtcF9JqjztJlUZ,2020-10-05T10:50:33.790Z,,
,,1601879911954,manual,manual,19.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,ZDeqWPEhzeVwNv6c45cm,2020-10-05T06:38:31.954Z,,
,,1601846669102,manual,manual,19.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,Ue57fR15Ey4BZZ2cFHEy,2020-10-04T21:24:29.102Z,,
,,1601835606434,manual,manual,19.2,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,3TaB5dWiiMcQNCV9MRJ2,2020-10-04T18:20:06.434Z,,
,,1601812006058,manual,manual,19.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,3iSzD5sPGkGjBCFZ8FsG,2020-10-04T11:46:46.058Z,,
,,1601794648849,manual,manual,19.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,pc8Dd8PjbjilTge6uagb,2020-10-04T06:57:28.849Z,,
,,1601753694983,manual,manual,20,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,bXFuED5yD11JYWPgooT8,2020-10-03T19:34:54.983Z,,
,,1601743529659,manual,manual,19.2,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,aTiBDK0wLDzOos2IHHIX,2020-10-03T16:45:29.659Z,,
,,1601727265281,manual,manual,19.1,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,nGWDEVI8E3LMiJdcardF,2020-10-03T12:14:25.281Z,,
,,1601710084952,manual,manual,19.6,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,PECM2tjlu2jlSeup6I8J,2020-10-03T07:28:04.952Z,,
,,1601672327912,manual,manual,20,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,kX3y8eJStDFqsk1izuES,2020-10-02T20:58:47.912Z,,
,,1601665162243,manual,manual,20,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,UH7B1qe8wXeMt3T572Jw,2020-10-02T18:59:22.243Z,,
,,1601644449290,manual,manual,20.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,dP1bdTQ20gnM5R3p9ovp,2020-10-02T13:14:09.290Z,,
,,1601631388392,manual,manual,19.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,LodHvIcxZOa6pThPoqXn,2020-10-02T09:36:28.392Z,,
,,1601621229033,manual,manual,19.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,WoLBnzSxsa6vRMHgoZ3r,2020-10-02T06:47:09.033Z,,
,,1601589287472,manual,manual,20.6,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,cGLoyELWwOik2oC320Py,2020-10-01T21:54:47.472Z,,
,,1601577719473,manual,manual,20,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,g32borhBeWaQaEMRHQIH,2020-10-01T18:41:59.473Z,,
,,1601559915118,manual,manual,20.3,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,ssFhNWLHXMHaNy58PI4a,2020-10-01T13:45:15.118Z,,
,,1601542228470,manual,manual,20.3,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,wHjZZOMOrcSzXFlBRRF9,2020-10-01T08:50:28.470Z,,
,,1601532256551,manual,manual,20.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,8MIXe5iulKxHY30kxy5o,2020-10-01T06:04:16.551Z,,
,,1601500663334,manual,manual,20.7,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,2B9TNJQOZoXJlSZYgbdm,2020-09-30T21:17:43.334Z,,
,,1601488544697,manual,manual,20.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,OO6K92NTyHeBm8ibnDP3,2020-09-30T17:55:44.697Z,,
,,1601467428146,manual,manual,20.3,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,FL9ycmTJisLmHF2rmJP0,2020-09-30T12:03:48.146Z,,
,NaN,1601445027289,manual,manual,20.8,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,ubw381JIOhJATSRITEDm,2020-09-30T05:50:27.289Z,0,NaN
,,1601412298164,manual,manual,20,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,5AALXcnTsLegsukBMs3p,2020-09-29T20:44:58.164Z,,
,,1601401255306,manual,manual,20.1,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,4snCJUJvIfDgxoPCvKLG,2020-09-29T17:40:55.306Z,,
,,1601378600711,manual,manual,19.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,G9V1M4VPGhQ2bDC5ri9j,2020-09-29T11:23:20.711Z,,
,,1601361101579,manual,manual,19.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,DdpEAI194lMa6pIbxM1F,2020-09-29T06:31:41.579Z,,
,,1601325946639,manual,manual,20.3,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,Twadf3NXeDYkoBDomg6s,2020-09-28T20:45:46.639Z,,
,,1601307609084,manual,manual,20.4,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,vQbaX8xOfAPRRAoFIGqH,2020-09-28T15:40:09.084Z,,
,,1601290850846,manual,manual,20.5,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,6bAZUuXEPpCvhRzq0FF0,2020-09-28T11:00:50.846Z,,
,,1601276477606,manual,manual,20.6,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,1YC0N6xKDTSAL7vUhXCb,2020-09-28T07:01:17.606Z,,
,,1601239415180,manual,manual,20.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,3fbRNpRNSnlbGq6uIqM7,2020-09-27T20:43:35.180Z,,
,,1601221595957,manual,manual,20.9,iq3gr7Je75PpuAZD6nY8bNnCwPacEi$0$manual$manual$0,2hHaJoFYzf3jD7ksJ1S0,2020-09-27T15:46:35.957Z,,
