# Batch #24: The Thirsty Otter - Five Pints of Best Fuggles
#
#Age  pH    Temp  Remarks  (Age in days, 0 = bottling day)
   0  4.67  17.9
  18  4.49  16.8
 867  4.60  19.9
 923  4.58  16.6

