# Batch #51: The Thirsty Otter - Two Pints and a Packet of Hops (Godiva and Goldings)
#
# Age  pH    Temp  Remarks  (Age in days, 0 = bottling day)
    0  4.23  17.1
   90  4.27  19.6
  173  4.28  14.4
