# 05-10-2025 11:36 started the mash tracker
#date      time   pH    temperature
05-10-2025 11:37  5.44  40.0
05-10-2025 11:42  5.44  37.5
05-10-2025 11:49  5.40  42.9
05-10-2025 11:52  5.38  40.1
05-10-2025 11:57  5.35  40.5
05-10-2025 12:02  5.39  40.9
05-10-2025 12:07  5.37  41.8
05-10-2025 12:12  5.39  38.7
05-10-2025 12:17  5.37  38.7
05-10-2025 12:22  5.39  38.2
05-10-2025 12:27  5.38  38.7
05-10-2025 12:32  5.38  38.6
05-10-2025 12:37  5.35  42.9
