type,id,time,comment,sg,temp,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
manual,manual,1763157600000,,,17,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,lO35AbTGSfQ92zP8BfEtOtKmLwuhfZ,2025-11-14T22:00:00.000Z
manual,manual,1763143200000,,,16,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,nhKwVS23EA44pK2p2mcEE1wsbVrXDi,2025-11-14T18:00:00.000Z
manual,manual,1763103600000,,,16.5,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,N0k5j7Guu2HmooZZRicndjMUD9bcyv,2025-11-14T07:00:00.000Z
manual,manual,1763071200000,,,16.3,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,QC3m3hQwfwxucewHf3uDiHeIK9xn8V,2025-11-13T22:00:00.000Z
manual,manual,1763056800000,,,17.1,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,rTWsz4aWsXeyibfAFSvktjeaG29Y1W,2025-11-13T18:00:00.000Z
manual,manual,1763017200000,,,16.8,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,BeDtw96fz7uilnw9MghCYP75i7X91u,2025-11-13T07:00:00.000Z
manual,manual,1762984800000,,,16,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,DO6dPNKPUufLRYDMQmOd6Ort1fxZmE,2025-11-12T22:00:00.000Z
manual,manual,1762966800000,,,17,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,uOWEWnw0c92dtnUp72fH84bs2bYydD,2025-11-12T17:00:00.000Z
manual,manual,1762930800000,,,16.9,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,3RU9L7TgRb3IXC4HTCHa7dyJNrVwV4,2025-11-12T07:00:00.000Z
manual,manual,1762894800000,,,16.6,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,bDLiLfgfzIKyYIKQ3i2U4JZoXbU7W2,2025-11-11T21:00:00.000Z
manual,manual,1762880400000,,,16.3,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,t8WyKi4LroIcprNeKPslHHbYSSuuuu,2025-11-11T17:00:00.000Z
manual,manual,1762844400000,,,16.6,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,BB4hw3RH0aj8VI8yp9XFqgW4padgdH,2025-11-11T07:00:00.000Z
manual,manual,1762804800000,,,17,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,WuD3mdJWyQzF56pk1dh4hME5GVksmD,2025-11-10T20:00:00.000Z
manual,manual,1762794000000,,,16.5,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,FDnpM8NFgFVM4d5j1b1tr7NlSJ6c3V,2025-11-10T17:00:00.000Z
manual,manual,1762757100000,,,16,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,k7nkVc8BPRWqToGcqGVVOdGFo5Qyvv,2025-11-10T06:45:00.000Z
manual,manual,1762722000000,,,16,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,Z7ZAPfvWot7Ah98mgk4tuSoOvyHMK3,2025-11-09T21:00:00.000Z
manual,manual,1762707600000,,,17,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,tgoFbijVQgy5FpEzWxPrpsd6SvFwI8,2025-11-09T17:00:00.000Z
manual,manual,1762675200000,,,16.7,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,d88mNCmfgyiC3rK8yrIScag9GDryzW,2025-11-09T08:00:00.000Z
manual,manual,1762628400000,,,17,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,IwnUpkA2hQASxoU32s3dpd2sWoZCLH,2025-11-08T19:00:00.000Z
manual,manual,1762585200000,,,16.5,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,HJ3p9q04lZ47VTV9PfpLG6hA3dgxOI,2025-11-08T07:00:00.000Z
manual,manual,1762543800000,,,16,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,BynRaMrGl2HRR3HTyNN8YOztDmwjlF,2025-11-07T19:30:00.000Z
manual,manual,1762531200000,,,16.7,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,PUjPSEyB1xbSBCt5OUDMj6EvFi9JlQ,2025-11-07T16:00:00.000Z
manual,manual,1762516800000,,,17.1,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,79cjhdONTgY3a4Iblw7ePSyMXAADrT,2025-11-07T12:00:00.000Z
manual,manual,1762498800000,,,16.5,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,lJGMXLBFWmpiE1YRbgRVLA4UeaofZR,2025-11-07T07:00:00.000Z
manual,manual,1762464600000,,,16.6,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,EnWdbZ6DxtSq5Umuxhyp5QGO8r4xuE,2025-11-06T21:30:00.000Z
manual,manual,1762450200000,,,17,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,scQE3E8DPjcuucy42EUu4ux8YAUry6,2025-11-06T17:30:00.000Z
manual,manual,1762412400000,,,17,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,suPu9dPT2kQSVwmFasrdnOfjcMi1kh,2025-11-06T07:00:00.000Z
manual,manual,1762381800000,,,17.2,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,DdCCtblhyQkvv2k573xAbSo6xgBuBa,2025-11-05T22:30:00.000Z
manual,manual,1762365629888,,,16,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,8JXWFpBJ2EKaAlXWfLv8JLgpFQFwot,2025-11-05T18:00:29.888Z
manual,manual,1762324203374,,,16,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,mLc7RlRXcoMbC5KUkZELJLOYgf4nsM,2025-11-05T06:30:03.374Z
