temp,comment,type,time,id,sg,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
19.4,,manual,1668726000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,XCTvD0NCimQ5kQDAL1lUsc6mnFaAY0,2022-11-17T23:00:00.000Z,,
19.7,,manual,1668711600000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,M2TXuHUQZEiAiT7G3u3xluCX9VqTBZ,2022-11-17T19:00:00.000Z,,
20,,manual,1668697200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,P40hpgZxsHTCPwORykbyjPgULfFO51,2022-11-17T15:00:00.000Z,,
18.1,,manual,1668690000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,YM4GkEIhdzgpsgw1wbpYVsVJNmmcfD,2022-11-17T13:00:00.000Z,,
18.2,,manual,1668664800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,FlKG7djenKSbHvVoEufKMpt3iDW1cI,2022-11-17T06:00:00.000Z,,
18.5,,manual,1668654000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,Pyv7UOeCkhsEoJrMy4GyrC8tLK64zr,2022-11-17T03:00:00.000Z,,
18.4,,manual,1668625200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,1UhhuhoU8mNz92XaDDsiJMyt8KibQE,2022-11-16T19:00:00.000Z,,
18.6,,manual,1668610800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,loXXd5a2HYLMpdKLsE4Tx1fmAOmtN7,2022-11-16T15:00:00.000Z,,
18.8,,manual,1668596400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,xsrxOk8HghiaekgZShbZlAkVaveT3Y,2022-11-16T11:00:00.000Z,,
18.8,,manual,1668578455785,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,qZW1LDGSXfxzxBQaWsBWZGqQ4yDbg3,2022-11-16T06:00:55.785Z,,
18.1,,manual,1668547800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,WIOagFIxHsXBYJ3SVhQZcXQz22pnt6,2022-11-15T21:30:00.000Z,,
18.1,,manual,1668535200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,UiILYgvxIJpqgoIIiEXM60psdvlQaY,2022-11-15T18:00:00.000Z,,
18.3,,manual,1668524400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,pPo9v5huZLOpxvFu7TfhU6vacwbIrs,2022-11-15T15:00:00.000Z,,
18,,manual,1668510000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,9povf58YQVe8pG4N32J7DMKm7O24Un,2022-11-15T11:00:00.000Z,,
18.8,,manual,1668493800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,EAY348kivJbLVZOYC29aWeyKLJO45C,2022-11-15T06:30:00.000Z,,
18.3,,manual,1668474000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,nGEjHKsLbwJvP3A550U4LCiVBmIEeD,2022-11-15T01:00:00.000Z,,
18.1,,manual,1668454200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,8I0aG9FRYnrMsQ3SsQk86QumTZc8eE,2022-11-14T19:30:00.000Z,,
18.2,,manual,1668440700000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,mNXMkbHSPpJKDBsTYuAUPMwUqn8D9i,2022-11-14T15:45:00.000Z,,
18.7,roused.,manual,1668426300000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,CFJjnve4ipOfcWMZZuRYRMGwPIvRPz,2022-11-14T11:45:00.000Z,,
18.3,,manual,1668409200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,Y2jbOYqXSv5tBzmpbroVxDTpZPAKJY,2022-11-14T07:00:00.000Z,,
18.2,,manual,1668394800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,2SBd4DVjFREZsk5b9AjNYaY7J4G9DE,2022-11-14T03:00:00.000Z,,
18.7,,manual,1668380400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,xp7ZlzwnJhDNht9iClIV5QiaucQoCL,2022-11-13T23:00:00.000Z,,
18.8,,manual,1668375000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,esndnBR3M6KvQubn29ZeGiHb3EKXNG,2022-11-13T21:30:00.000Z,,
18,,manual,1668358800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,i3gl2Ah3QIbTOOXISzqMwg5H6lRF8q,2022-11-13T17:00:00.000Z,,
19,,manual,1668351600000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,2pu9G65wVqYahw9c4Dlv59TeDYqti5,2022-11-13T15:00:00.000Z,,
19,,manual,1668337200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,JiR66TJMbX9PBKS5OBpSAvCu7mvJXL,2022-11-13T11:00:00.000Z,,
18.3,,manual,1668322800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,K6iSOxC4hGNI0U2h2FQySvLTdpEwnC,2022-11-13T07:00:00.000Z,,
18.3,,manual,1668308400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,1D7SJxxBdBJi5Z9Ai8mlAtIaFevlis,2022-11-13T03:00:00.000Z,,
18.9,,manual,1668294000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,yVkJQmMlJjW2ObrVcIWJHZig9Zh9jq,2022-11-12T23:00:00.000Z,,
19,,manual,1668281400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,EiPTipUH4oTU1WGmJToGJB5kNvRx9v,2022-11-12T19:30:00.000Z,,
18.2,,manual,1668265200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,1KPW91WZYysvbQm8EARzi3Coti8CRP,2022-11-12T15:00:00.000Z,,
18.3,,manual,1668250800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,vC8QHw9Iu1Ve12jimwrXzCHPEzDzLs,2022-11-12T11:00:00.000Z,,
18.3,,manual,1668243600000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,UFT3zxGDGDXobFaUnakwPqXQbJfT49,2022-11-12T09:00:00.000Z,,
18.9,,manual,1668236400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,R08s7PWw9XLJgbhnm720sr8oOSM0mg,2022-11-12T07:00:00.000Z,,
18.2,,manual,1668222000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,3uvYWnRKgnqo0G6AOwp5e35yR8eKyR,2022-11-12T03:00:00.000Z,,
18.5,,manual,1668207600000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,NNrnbUZwFbVdnxwHqj7pzE7kJyJyBm,2022-11-11T23:00:00.000Z,,
19,,manual,1668193200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,tsnXPmD7MqW7BunQu0zr7TCU7oCNRx,2022-11-11T19:00:00.000Z,,
18.4,,manual,1668186000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,oD8AJ9FV5rVyPGRnOEXUgxAwDlzZq9,2022-11-11T17:00:00.000Z,,
18.7,,manual,1668173400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,xVNfSLwgcN2HvV5AXJWWJ6vhZAcaNF,2022-11-11T13:30:00.000Z,,
18.7,,manual,1668146400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,U5Hq4TQtqgzrW36yXUowSzxSikb7Cg,2022-11-11T06:00:00.000Z,,
19,,manual,1668135600000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,XQQrSLXELXaItkCShOdzRYteIaZRLZ,2022-11-11T03:00:00.000Z,,
18.6,,manual,1668121200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,0arZokkyB7AdblufZByHNqP9WjNbjY,2022-11-10T23:00:00.000Z,,
18.5,,manual,1668115800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,O2wNBgJVoIyKPYGYVN5EeR7zSX47Xr,2022-11-10T21:30:00.000Z,,
16.4,,manual,1668103200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,RALmSjF8lGM2TKGoQrPaqJ8XWNaiUb,2022-11-10T18:00:00.000Z,,
17,,manual,1668092400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,GsbSdj0ztN7rePcp0tADPItpFP95xm,2022-11-10T15:00:00.000Z,,
16.8,,manual,1668078000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,FW6fjNJ8OBcSmUVcImc1ZuKivenWHv,2022-11-10T11:00:00.000Z,,
16.6,,manual,1668063600000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,6tZX1KMpJZolGg2Tm7vZdxU7AGKKz2,2022-11-10T07:00:00.000Z,,
16.3,,manual,1668049200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,Lgzn9L8ZAYa2f92qeV567DSjy2dT41,2022-11-10T03:00:00.000Z,,
16.1,,manual,1668034800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,W1x2a8JxiZv2LpMxDpdxSoli0NdUP6,2022-11-09T23:00:00.000Z,,
