temp,type,sg,id,comment,time,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
17.6,manual,,manual,,1621612555023,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,PVaFXYMf1atJCn7vAT90lKaDijF9i4,2021-05-21T15:55:55.023Z
17.9,manual,,manual,,1621593611433,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,RtZotgHoU7kjoQ0MQPKvsH5kYdHP8B,2021-05-21T10:40:11.433Z
17.2,manual,,manual,,1621575709428,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,FtRcJpNqE8zxqAfGVjV9Jmv2MvwhXS,2021-05-21T05:41:49.428Z
17.7,manual,,manual,,1621527963172,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,pJ35x8XI0OvYcBaoH6Y2cXkQLOo5MU,2021-05-20T16:26:03.172Z
17.7,manual,,manual,,1621513987073,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,KIQdXLkzw0G3VIwetZzT9lhWX1LKw4,2021-05-20T12:33:07.073Z
17.7,manual,,manual,,1621500693111,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,EygwcIn7Z45jifYNBlj4q39eNmJI7m,2021-05-20T08:51:33.111Z
17.8,manual,,manual,,1621449010944,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,IftMaIh48rnzbdzuTPYOmvCfVjOU7W,2021-05-19T18:30:10.944Z
17.5,manual,,manual,,1621421433804,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,VgdwW0GeiKlxZnEZAtYFwtMw48LXtp,2021-05-19T10:50:33.804Z
17.5,manual,,manual,,1621411102672,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,OyxinyVZAY2ADCJx7lzjZtaQOMvvEi,2021-05-19T07:58:22.672Z
17.4,manual,,manual,,1621367018145,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,XVcSDdpbUdltY3sKeVVhsOBxDTWxy6,2021-05-18T19:43:38.145Z
17.2,manual,,manual,,1621344618630,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,C026iGLdadVokfpGyQK9fTberMT2c4,2021-05-18T13:30:18.630Z
17.3,manual,,manual,,1621316422249,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,6ui8C9pf8mbo1IktVVlvxzgEqK4Jr8,2021-05-18T05:40:22.249Z
17.3,manual,,manual,,1621286620817,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,6OrG1NBwmwTgLtdQbDVaLY3AvX8deM,2021-05-17T21:23:40.817Z
17.3,manual,,manual,,1621274903210,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,P4kYlbslQDWue3sraeMGAOqcccMTlO,2021-05-17T18:08:23.210Z
17.2,manual,,manual,,1621252989196,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,jtlOT6Dlaxw2vsSVGVKzPINO1wMpll,2021-05-17T12:03:09.196Z
17.2,manual,,manual,,1621231335017,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,XmUaK1OrSvqLTOB7fWqeuyiG3xDhAX,2021-05-17T06:02:15.017Z
17.1,manual,,manual,,1621202100000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,CHlroM732dcTHYQL0wNMF3v3BWyTJk,2021-05-16T21:55:00.000Z
17.9,manual,,manual,,1621185491732,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,ELz8xGyDx5dv1xiGczPxgDsyO3P6UD,2021-05-16T17:18:11.732Z
17.8,manual,,manual,,1621158526525,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,ci6PxMmEZMcrAPXx8dkgRXbbydmW4u,2021-05-16T09:48:46.525Z
17.2,manual,,manual,,1621112947634,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,5Nm0BZGUCv9ejXKN3KdfN09ynNFjDp,2021-05-15T21:09:07.634Z
17,manual,,manual,,1621096891217,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,aMdc90pfqjHfmY6bzfuOH7R6E3DeAZ,2021-05-15T16:41:31.217Z
17.9,manual,,manual,,1621082283792,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,NZvIlo9nfJzbp7wnvvFjNH066av4M4,2021-05-15T12:38:03.792Z
17.1,manual,,manual,,1621066038808,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,DlEFXMC01RHWIkCXqfBarkN5fvLH7H,2021-05-15T08:07:18.808Z
17.2,manual,,manual,,1621029171657,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,DRGwDWXWd246NyBYO3CDk0pznsusDc,2021-05-14T21:52:51.657Z
17.1,manual,,manual,,1621012879769,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,MOZUNFpWsh39pZLrEnOAxjpj2O3hcH,2021-05-14T17:21:19.769Z
17.2,manual,,manual,,1620991868477,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,1VKiH5JBW4kLAAfDfyhE4Q9qKAfRiF,2021-05-14T11:31:08.477Z
17.2,manual,,manual,,1620980760325,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,nl7PgO2wBqHPpUAefToQSypyD8XV3C,2021-05-14T08:26:00.325Z
17.8,manual,,manual,,1620941060376,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,efy4T7kOOyxzst6YJz8BoxBDgnpWpg,2021-05-13T21:24:20.376Z
17.2,manual,,manual,,1620921027917,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,bj20eEmydfmcjVhVNALxux9VcHyH2M,2021-05-13T15:50:27.917Z
17,manual,,manual,,1620903433226,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,lAJd842NAowuGchbfXP5XXwXhDgi6t,2021-05-13T10:57:13.226Z
17,manual,,manual,,1620891872305,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,DIMoxXXFOHw5jNB7WboRMrHt1pF9RA,2021-05-13T07:44:32.305Z
17,manual,,manual,,1620850619062,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,NpUUOMsrVYdYx2JY8Qc5ll6txlhtF3,2021-05-12T20:16:59.062Z
16.9,manual,,manual,,1620836529020,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,xymrdUAfHuPwFyuCzGv2SZgi92MtdD,2021-05-12T16:22:09.020Z
16.7,manual,,manual,,1620819682314,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,RjPMBwZ01TTKmbXbDN7K7lxFuScG0B,2021-05-12T11:41:22.314Z
16.7,manual,,manual,,1620804067544,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,3NxU6efNauaeTfjvQsqgKKPoJ0H6lr,2021-05-12T07:21:07.544Z
16.9,manual,,manual,,1620770160000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,ZzaalYOaiJQeY9WeezxMxPHbdk98bq,2021-05-11T21:56:00.000Z
16.7,manual,,manual,,1620753661494,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,Kaf9TtTySGkecziromua4c2NUmfI35,2021-05-11T17:21:01.494Z
16.5,manual,,manual,,1620738043541,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,VnKHMReQNF44aP3ji4Dvn1Mee9vRrz,2021-05-11T13:00:43.541Z
16.2,manual,,manual,,1620720713746,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,Lkg4YTlnahUWZgpulWgZJjeQxmBgrO,2021-05-11T08:11:53.746Z
16,manual,,manual,,1620635195971,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,hpu5etrDeUD5slGY1GkYHuyOvIrgSg,2021-05-10T08:26:35.971Z
16.7,manual,,manual,,1620595153847,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,11tpE7bc0WzixitzEByxlMb2AgNBGk,2021-05-09T21:19:13.847Z
16.9,manual,,manual,,1620571587484,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,tZywOQo2AclhkrDzgrqJjWcpBOftuj,2021-05-09T14:46:27.484Z
16.2,manual,,manual,,1620546383318,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,iknTxGUiACvolDou6OZXqm8DMRKH15,2021-05-09T07:46:23.318Z
16.5,manual,,manual,,1620505783639,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,aSEv1IUXvoJvnWlOWU9pEzlvIK9hw1,2021-05-08T20:29:43.639Z
16,manual,,manual,,1620481655710,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,NUoMuLpRrexaroX9C7I46OhbktBD50,2021-05-08T13:47:35.710Z
16,manual,,manual,,1620463478664,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,uyqB0lYiUkrbDnm84FxzkUlgZMpCzd,2021-05-08T08:44:38.664Z
16.2,manual,,manual,,1620425319587,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,Unrt0FFRbZV0XXMWBgYj64HeSEpfzg,2021-05-07T22:08:39.587Z
16.8,manual,,manual,,1620408961843,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,mB1j6WpoeikjwZMHAB1DhgUNce9vk0,2021-05-07T17:36:01.843Z
16.6,manual,,manual,,1620384831281,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,Tc4Mndl2QPzb0g5wLbEuNt95Iy0h3O,2021-05-07T10:53:51.281Z
16.6,manual,,manual,,1620368520000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,RaSSWFHtKhBR5PgdVsZL4Id2vNoP8s,2021-05-07T06:22:00.000Z
16.9,manual,,manual,,1620337555039,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,TzhcWijusSNrmdyeCAn23aQWe2KMre,2021-05-06T21:45:55.039Z
16.4,manual,,manual,,1620311160000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,1NkPwBGd4C72S64rrxXpd3sEjoXvwg,2021-05-06T14:26:00.000Z
16.4,manual,,manual,,1620282010542,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,aGExVVMKIK2GGFN2kThMntKwERk2BZ,2021-05-06T06:20:10.542Z
16.5,manual,,manual,,1620251907181,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,GtGnBSpUCXlMxGWDAR2coltGK2Ksj5,2021-05-05T21:58:27.181Z
16,manual,,manual,,1620224863383,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,gZCjycLB1EzzhgX8HUUJ9p9BQjoLaI,2021-05-05T14:27:43.383Z
15.7,manual,,manual,,1620202122482,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,3utXOfdKYxfQ3Ni584aNrYaYur85du,2021-05-05T08:08:42.482Z
16.2,manual,,manual,,1620164640000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,h80swMdFkg4tvF6eKm6zY0zCnoQyoK,2021-05-04T21:44:00.000Z
16.3,manual,,manual,,1620153037854,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,XXfnSCdyeZhLaJ3b1Ao0qKhuDJPyMM,2021-05-04T18:30:37.854Z
16.5,manual,,manual,,1620131452147,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,AdD85G8X0vJIZlKNPufCubTWKk7YFS,2021-05-04T12:30:52.147Z
16.2,manual,,manual,,1620108957303,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,RXp1Ju0ySqLfyXUeQidXb23ImI0hfu,2021-05-04T06:15:57.303Z
16.9,manual,,manual,,1620078708161,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,UNMqMwFBQ17IaO10JwwDaP9sv2VoFc,2021-05-03T21:51:48.161Z
16,manual,,manual,,1620065857157,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,J6I7eNG1D6hvejPOw2MndNp3XHoKlh,2021-05-03T18:17:37.157Z
16.4,manual,,manual,,1620027180000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,fAE7v5psNccOqmH8Rg9rt0dbnF6w4M,2021-05-03T07:33:00.000Z
16.5,manual,,manual,,1619990100000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,EXbqQ80VysyE2TXzXs000GSXKy4PYy,2021-05-02T21:15:00.000Z
17.3,manual,,manual,,1619971920000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,SdWoaxH4lNwE7aUmqNnLeAJFXHtA0E,2021-05-02T16:12:00.000Z
19.6,manual,,manual,,1619936708316,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,PS0rv7d2mtt8Z8obDI6VxTKCYniBsJ,2021-05-02T06:25:08.316Z
19.1,manual,,manual,,1619905259878,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,26Q1E2Gt6NaxUCcsuiFw6v3RZbM1pW,2021-05-01T21:40:59.878Z
19.9,manual,,manual,,1619884405101,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,vAIxlyNYGDyLjHKBzcxQtBjb8sFjnw,2021-05-01T15:53:25.101Z
19.9,manual,,manual,,1619860186636,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,PUNFooOVbOjz6LWN807VYnMeJPDw7z,2021-05-01T09:09:46.636Z
20,manual,,manual,,1619809751289,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,jkjwB6oPDpcynrK7IhMdtk1HqjDsKN,2021-04-30T19:09:11.289Z
19.6,manual,,manual,,1619778347106,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,fprWhZqWRPE2cQG03Kc0AP0GwwZ7EX,2021-04-30T10:25:47.106Z
20,manual,,manual,,1619761620495,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,zGKuGK8Tg0tAbLWp9W0ObHnPLMDEUd,2021-04-30T05:47:00.495Z
20.1,manual,,manual,,1619733428048,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,EjbQRS8dzuI41SP09pSD87FO6S1jIa,2021-04-29T21:57:08.048Z
20,manual,,manual,,1619708960121,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,4Kw95OVxtKAX7rHCCM859pKDUeh5cr,2021-04-29T15:09:20.121Z
20,manual,,manual,,1619682253225,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,4S1Y5YT9OZLZ0LXlKLnmcoxGceWbwo,2021-04-29T07:44:13.225Z
19,manual,,manual,,1619644780042,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,2PqdRkssLPr1pNtx96a6oxFenrXpB2,2021-04-28T21:19:40.042Z
19.3,manual,,manual,,1619610388543,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,LLFVauDMrd34cE40t5s1bMJYOg7ZSc,2021-04-28T11:46:28.543Z
19.2,manual,,manual,,1619592306675,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,KAd2sTiBFNtfClJu6U1YTPlXPVGQ5i,2021-04-28T06:45:06.675Z
20,manual,,manual,,1619550986994,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,WQsG2Z9seiyzKDWGCtrmX6s6oyjOpF,2021-04-27T19:16:26.994Z
19,manual,,manual,,1619529724692,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,jJ1NCTkqkQnRDEUdhncAWaudjoZutw,2021-04-27T13:22:04.692Z
19,manual,,manual,,1619506301258,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,P5cPEOytieRygjcV7cApFGCbsSxY3w,2021-04-27T06:51:41.258Z
19,manual,,manual,,1619473356322,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,dMc0LDDbb00SYQZyDsIscRUjq8vx5R,2021-04-26T21:42:36.322Z
19.6,manual,,manual,,1619455801995,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,CI8slCVb4p54WIcpu4awiTSTUQ38Ug,2021-04-26T16:50:01.995Z
20,manual,,manual,,1619434353621,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,s9XDyZ6QBPX6zpDDWve9EA0YkMR8w8,2021-04-26T10:52:33.621Z
19,manual,,manual,,1619417696660,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,qYxPwSiUEZkkSfTNTRY3ZnrQufDpI1,2021-04-26T06:14:56.660Z
19.6,manual,,manual,,1619386860000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,Nklaf0AXzcIa2kRShNfMFMWUwcGSzV,2021-04-25T21:41:00.000Z
19,manual,,manual,,1619372133065,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,CbE1zYRn4kilvbJBBw1M5gAXP9GN8r,2021-04-25T17:35:33.065Z
19,manual,,manual,,1619345700000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,MMW362opQEWe6xl0HPr7bl9iREshjx,2021-04-25T10:15:00.000Z
20,manual,,manual,,1619334236740,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,bnCP5uoKyjHL3uDKYwFHagrreJuJ8P,2021-04-25T07:03:56.740Z
19.6,manual,,manual,,1619300700000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,buqKm7u1YBnNSS5lcMtnCp60ir8iEG,2021-04-24T21:45:00.000Z
19.4,manual,,manual,,1619287505235,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,B6z3YhWbrlVmgzcoXuRnC6GN8Ioy5i,2021-04-24T18:05:05.235Z
19.1,manual,,manual,,1619267828254,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,KAqseMnERzTw5p5obm2QRfQ9PJvayi,2021-04-24T12:37:08.254Z
20,manual,,manual,,1619252180911,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,dRTURtp7aii0Za4FeVcRgkxgVIBwMH,2021-04-24T08:16:20.911Z
19,manual,,manual,,1619210552547,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,quqrkFrQvs8vqjouxlFiMZoXD9dJqU,2021-04-23T20:42:32.547Z
20,manual,,manual,,1619197057841,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,CaiZI2TIHLbU6NN1hss7RBp1DQkZr3,2021-04-23T16:57:37.841Z
19.8,manual,,manual,,1619175016592,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,Ny11TQqA9fmpWEyR077ACT0haO2cGU,2021-04-23T10:50:16.592Z
19,manual,,manual,,1619150377461,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,4ME8D5abHJlvkM0L4vG2AJzkzihPRm,2021-04-23T03:59:37.461Z
20.1,manual,,manual,,1619118120000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,m6a3oyK6LJj8m1Da3b4ryD175fS4li,2021-04-22T19:02:00.000Z
19,manual,,manual,,1619104856326,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,Q4Ah6UEX9gvWqzyKynaJaLYtKpclwN,2021-04-22T15:20:56.326Z
20,manual,,manual,,1619088802981,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,La5F3WNj3HnrPgCEy7dt9V5jn9bzg1,2021-04-22T10:53:22.981Z
18.9,manual,,manual,,1619073300000,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,freyOxlaTbx69dmCw8jYKwbYCeJb9X,2021-04-22T06:35:00.000Z
19.8,manual,,manual,,1619026408249,5YZ5KtYtGE3une93TnE5wFjHov6Oer$0$manual$manual$0,jU1izRoA2zNOXW7ULIxlEfgavlGXXd,2021-04-21T17:33:28.249Z
