sg,comment,temp,time,type,id,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,,17.1,1606737857148,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,Jivjo1FussZVNrIWHYSf,2020-11-30T12:04:17.148Z
,,17.3,1606722344641,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,G76kCzBihV2S4iTNvXyS,2020-11-30T07:45:44.641Z
,,18,1606690693349,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,0iUOr4gcMxw4f2FNuJCT,2020-11-29T22:58:13.349Z
,,18.5,1606669417833,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,TQzxznWrtjffmCV2ljp3,2020-11-29T17:03:37.833Z
,,18.5,1606651306081,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,TavYOHm4TIsECNMjDrcF,2020-11-29T12:01:46.081Z
,,17.5,1606639054782,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,Pb5DpmuSJ8UvGG6pRHtr,2020-11-29T08:37:34.782Z
,,18,1606604257242,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,JkS7EF5he6Yw3YZ9yhF9,2020-11-28T22:57:37.242Z
,,18.2,1606592050685,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,OA2FqGQyro7SRpWBdHPF,2020-11-28T19:34:10.685Z
,,18,1606577229669,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,9W8DbX2voqJcFs7VsfZg,2020-11-28T15:27:09.669Z
,,18.2,1606563477108,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,iqTNzYIlqHW5kApOVYfq,2020-11-28T11:37:57.108Z
,,18.5,1606551523840,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,xM2zSLaPJW5eKudaWcCI,2020-11-28T08:18:43.840Z
,,18.5,1606517412975,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,hkNRNoaXl1vUufHknKea,2020-11-27T22:50:12.975Z
,,18.5,1606505036702,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,3aUieFoHCkXPsCoBSrOs,2020-11-27T19:23:56.702Z
,,18.7,1606477052014,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,uO4J784GxBVECNCZ3jOi,2020-11-27T11:37:32.014Z
,,18.5,1606461206591,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,WzZps4XNlm2fsK6BKVdG,2020-11-27T07:13:26.591Z
,,18.4,1606431575810,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,49Q68jKsx6x88Bx3AdeK,2020-11-26T22:59:35.810Z
,,18.5,1606410969886,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,kzVyWbBqWT55BfZaCD1n,2020-11-26T17:16:09.886Z
,,18,1606376580701,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,icJIUeF6Veq7hLiEvhHF,2020-11-26T07:43:00.701Z
,,18,1606343990365,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,lrIhJmcbBHb67nGTJ1s9,2020-11-25T22:39:50.365Z
,,18.4,1606324047985,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,x6FawU0EKVhJ62Zrwgob,2020-11-25T17:07:27.985Z
NaN,(newly charged battery).,18.7,1606304758370,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,D9PvHNzZDvpIGUEQ9uNL,2020-11-25T11:45:58.370Z,NaN,0
,,18.7,1606288341193,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,hFxRvYmCeNgy2Y5PNI2G,2020-11-25T07:12:21.193Z,,
,,18.7,1606256887406,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,2EYrsw22T4Deqo9yhtb9,2020-11-24T22:28:07.406Z,,
,,18.5,1606237325720,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,cepEJH58wEs5mh3zzABP,2020-11-24T17:02:05.720Z,,
,,18.7,1606215599854,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,mI3DXoLW01IEddlEfdCX,2020-11-24T10:59:59.854Z,,
,,18.7,1606197610993,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,h1diZQUOJ2qVLw58b0R7,2020-11-24T06:00:10.993Z,,
,,18.5,1606171158724,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,k8KbeD0zqKtOPOjbGTGN,2020-11-23T22:39:18.724Z,,
,,18.7,1606147724355,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,eETVoT656oXszfJbuKGD,2020-11-23T16:08:44.355Z,,
,,18.6,1606129017108,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,36v5HKo8xcetTe6QreWB,2020-11-23T10:56:57.108Z,,
,,18.5,1606112702383,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,7ATsmquubTeGwSCeVnkf,2020-11-23T06:25:02.383Z,,
,,18.2,1606085894943,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,uq4bCtCErKmclGBWg7gK,2020-11-22T22:58:14.943Z,,
,,18.7,1606070167521,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,W9Xbc27GkEzezW1EfalC,2020-11-22T18:36:07.521Z,,
,,18.7,1606056600000,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,HJQ3wzIppRsA7srJ1Tgg,2020-11-22T14:50:00.000Z,,
,,18.4,1606044960000,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,L3xEO1qVfN9ONGH84amY,2020-11-22T11:36:00.000Z,,
,,19.1,1606033612076,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,2ru13kgxQdiIi41KSJ6W,2020-11-22T08:26:52.076Z,,
,,18.2,1606003320000,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,7vlh9oPDSmdZF2akbEwR,2020-11-22T00:02:00.000Z,,
,,18.8,1606000740000,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,rUWLWn6W79EyHlTc5X9K,2020-11-21T23:19:00.000Z,,
,,17.8,1605969420000,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,Fk1O3rcmXa48xpL8eDpR,2020-11-21T14:37:00.000Z,,
,,17.9,1605957572405,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,FqcVwaSZ0GAD6quFKpec,2020-11-21T11:19:32.405Z,,
,,17,1605945064144,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,85v6yLFIgF3wD49K9xAX,2020-11-21T07:51:04.144Z,,
,,17.4,1605910627110,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,aFdiwpbNlJGQ2wSiyDAs,2020-11-20T22:17:07.110Z,,
,,17.5,1605896804643,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,CbrEhYPDcQG5zlGeNaQU,2020-11-20T18:26:44.643Z,,
,,17.7,1605877743249,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,rO43wCLuQMShGMv2JM5m,2020-11-20T13:09:03.249Z,,
,,18.1,1605855289965,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,fRZof00B0sOscUfAt3vY,2020-11-20T06:54:49.965Z,,
,,18.9,1605824421951,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,yCW26U3fBHH8wvxoYJrm,2020-11-19T22:20:21.951Z,,
,,18.5,1605790221002,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,s3k7SrzEOWWqO8opVSvH,2020-11-19T12:50:21.002Z,,
,,18.1,1605771425580,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,Eg7VvtuyUcyJjduRAnwU,2020-11-19T07:37:05.580Z,,
,,18.1,1605740798577,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,PCxe1xPINDR6Z2oEuJvr,2020-11-18T23:06:38.577Z,,
,,18.2,1605728219150,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,Nev6ej6v79Jix9m1rsVL,2020-11-18T19:36:59.150Z,,
,,18.8,1605701001094,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,ePUPTY7saHjzieE7lIof,2020-11-18T12:03:21.094Z,,
,,18,1605685306696,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,Lf043MU6wIEg3DgyOiIt,2020-11-18T07:41:46.696Z,,
,,18.8,1605651714026,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,RIqzL8vkQ9BuXCu64F7a,2020-11-17T22:21:54.026Z,,
,,18.7,1605635507051,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,JDwQIBTZCmeMmkoWpczg,2020-11-17T17:51:47.051Z,,
,,18.7,1605614141089,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,D0W6sxklnNX93BYy2QIb,2020-11-17T11:55:41.089Z,,
,,18.7,1605598215663,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,glXQnUjG5JyjCyRLG9cA,2020-11-17T07:30:15.663Z,,
,,18.9,1605566641944,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,rRVMUhfddzxNYpY1PBiY,2020-11-16T22:44:01.944Z,,
,,18.5,1605544870692,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,VEg2doMU4VmzZqfDnzY5,2020-11-16T16:41:10.692Z,,
,,18.4,1605528081200,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,JtjMrc6wRz4hgi9A7UYF,2020-11-16T12:01:21.200Z,,
,,18,1605511397361,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,T1Xa0z29MO2sD6c8r6kg,2020-11-16T07:23:17.361Z,,
,,18,1605480826594,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,eiHYW15DPpYlT0iQeSbK,2020-11-15T22:53:46.594Z,,
,,18.1,1605474052396,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,uiTfH8LLlaljTrteG5FI,2020-11-15T21:00:52.396Z,,
,,18,1605458050701,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,izcz9YOlbnzYPT2s1ELc,2020-11-15T16:34:10.701Z,,
,,18.3,1605442800000,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,gTIfMkytdHoUWRENCGwz,2020-11-15T12:20:00.000Z,,
,,18.9,1605425040413,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,SsrLHIAusfxZE70yNMgU,2020-11-15T07:24:00.413Z,,
,,18.9,1605394379486,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,zpyP0RtKoWd2RHaPKJhK,2020-11-14T22:52:59.486Z,,
,,18.7,1605381254448,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,gLCH4ibPSs7Db9ZcCVhj,2020-11-14T19:14:14.448Z,,
,,18.3,1605356897727,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,gbDK7yTti46U1WMhQO2W,2020-11-14T12:28:17.727Z,,
,,18.7,1605341794382,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,nxofWGtenOvdISEl1lpe,2020-11-14T08:16:34.382Z,,
,,18,1605306516188,manual,manual,uHELZm2Cc8mZRFkwRQHmawMLMg8ziV$0$manual$manual$0,FWSEE86ble9OutapTfU0,2020-11-13T22:28:36.188Z,,
