id,temp,sg,time,type,comment,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
manual,29,,1689631200000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,OwCujCZ5aQucGhnbkmOngr3LJHFQVh,2023-07-17T22:00:00.000Z
manual,29.6,,1689616800000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,PYoB8XuTi8lVuUxchFHd1r9dC7pmSX,2023-07-17T18:00:00.000Z
manual,29.9,,1689602400000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,JWjErmudPH85JPgQJYo0iMpaboyvYh,2023-07-17T14:00:00.000Z
manual,29.1,,1689588000000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,r9hc9fFCgP6ql3o4UAwnsRqAVHH5A6,2023-07-17T10:00:00.000Z
manual,29.4,,1689573600000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,uUQ5c0AtLGYdFiBZ9akc7BkvrYUIXo,2023-07-17T06:00:00.000Z
manual,30,,1689559200000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,xmHoLhXcL4lZbbvw0I4udt28TCteW6,2023-07-17T02:00:00.000Z
manual,29,,1689544800000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,3dxMu2skh71VhAfVWgjj1NRbifxmum,2023-07-16T22:00:00.000Z
manual,29.6,,1689530400000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,kvf2Tx3vORviSkM2I4lvkg54pZJOXa,2023-07-16T18:00:00.000Z
manual,30,,1689516000000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,MXQyJaAvh7c5Apsn4STPSzz3NHuXrZ,2023-07-16T14:00:00.000Z
manual,29.2,,1689501600000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,bKOCpAGH3fCCrediMX5sCJtTYkpDu4,2023-07-16T10:00:00.000Z
manual,29.3,,1689487200000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,ZV1mEYF7gtIRrU01wzT6zcOy6anMBC,2023-07-16T06:00:00.000Z
manual,30.1,,1689472800000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,o0FyH3ERIR9KHWpPjCD1ID6UOITxAf,2023-07-16T02:00:00.000Z
manual,29,,1689458400000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,46ja5bgYFIXcv4L3bDVGHiY9X7RMcQ,2023-07-15T22:00:00.000Z
manual,29.4,,1689444000000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,jifwV2jINyqN3fyBR6p0xX1HJFVJM1,2023-07-15T18:00:00.000Z
manual,29.9,,1689429600000,manual,,W9JIop9mj6ohcHaYsqg6scakUrnsSZ$0$manual$manual$0,cGQbr7u4WJJycJk5Ux2epNfeOeXWc8,2023-07-15T14:00:00.000Z
