time,type,temp,comment,id,sg,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
1661882400000,manual,19.6,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,TNrrjfE61Suo6TBO7hCnGWr2LSdMfI,2022-08-30T18:00:00.000Z
1661868000000,manual,19.2,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,djDBl2sGo4hcN8hb7dcsyB3AUpy6Zv,2022-08-30T14:00:00.000Z
1661853600000,manual,19.2,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,wfGwMG58xWLJ6AOMz7NWoQ5QQkNTXV,2022-08-30T10:00:00.000Z
1661839200000,manual,19.2,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,3tLFiKbQVxGugzo6mTcgFgNrcv7D2q,2022-08-30T06:00:00.000Z
1661824800000,manual,19.2,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,UtfwtCJ5b3U11tI7Sdq7Oc7obivIHz,2022-08-30T02:00:00.000Z
1661810400000,manual,19.2,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,uSl7txhhiubm2qAO1gxdR4U08UDjye,2022-08-29T22:00:00.000Z
1661796000000,manual,19.1,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,ZuwEIEUVpr4hz7YLD9tflVZErJMsvU,2022-08-29T18:00:00.000Z
1661781600000,manual,19,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,HWaSHJCdFHP8cSxadeD1RvdlJTcoHU,2022-08-29T14:00:00.000Z
1661767200000,manual,19,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,8I1s9wQbj5s3O7FpGrUv9QwUd3Fukc,2022-08-29T10:00:00.000Z
1661752800000,manual,19.2,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,gbD2Rs3in4gkNvAg3N8ABy8zkLphcQ,2022-08-29T06:00:00.000Z
1661738400000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,SGjJeNPWgpHsVenNfUT94LuAultUlZ,2022-08-29T02:00:00.000Z
1661724000000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,5Xrvh2doM8rRYB9oIZ0kg72EqExizr,2022-08-28T22:00:00.000Z
1661709600000,manual,19.3,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,AbiGx1vSH2DDAKrggBG1aZ6D8WIZCa,2022-08-28T18:00:00.000Z
1661695200000,manual,19.1,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,nPE8Dm3SERCMeYMk95Nxu9lZyugE3o,2022-08-28T14:00:00.000Z
1661680800000,manual,19.1,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,8ZpeqYRKvgyppwqTkmd86Y4xqRMeAO,2022-08-28T10:00:00.000Z
1661666400000,manual,19.2,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,HP35ND2bxuBvH5hav5d8dclP4CbPYK,2022-08-28T06:00:00.000Z
1661652000000,manual,19.6,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,eoOyX6rgePbdD5sSdqKb9Yw4fjmKr9,2022-08-28T02:00:00.000Z
1661637600000,manual,19.6,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,BtBu8ywPmGjwfLc3AbTnqVJCOwPqZb,2022-08-27T22:00:00.000Z
1661623200000,manual,19.6,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,R468QHGPtcT5wN9VriFkdQ050bs1dI,2022-08-27T18:00:00.000Z
1661608800000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,uwee5t3VmTVYM2aq46hwi7RzfNxjru,2022-08-27T14:00:00.000Z
1661594400000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,DGQlhvc9DNuWXCtrgzYFe2gRAdGy5t,2022-08-27T10:00:00.000Z
1661580000000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,DtERXgm2YsAFKap4DCnFURes1okKcn,2022-08-27T06:00:00.000Z
1661565600000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,L5J5gYyHom2LjeDJM5qkVbDwWYycg7,2022-08-27T02:00:00.000Z
1661551200000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,KJFxmCTHhRTE4Lteb942BALoqaMKdD,2022-08-26T22:00:00.000Z
1661536800000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,HqrwdPhc3MMIzqHpRvqHwjFL0UgSYh,2022-08-26T18:00:00.000Z
1661522400000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,unawUSXq7qfDoIHeCkRIZmLIwf9Zg6,2022-08-26T14:00:00.000Z
1661508000000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,pZCsl5dPHOFzXmbN2ljKslWx3BByhq,2022-08-26T10:00:00.000Z
1661493600000,manual,19.2,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,MlkGAqPwX8JUYkoH2H09naInxwzv0u,2022-08-26T06:00:00.000Z
1661479200000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,xLjOyXzClC5YCoQLimDApaiUzYjsZD,2022-08-26T02:00:00.000Z
1661464800000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,GtoHJjM0lGs2G9SX61zMMjfuXX71ox,2022-08-25T22:00:00.000Z
1661450400000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,z27MSyr9HRHI7NWSjbTLjBDLF60zAc,2022-08-25T18:00:00.000Z
1661436000000,manual,19.8,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,BbUVTdjKQKMAbBizknezBarIbnuqtc,2022-08-25T14:00:00.000Z
1661421600000,manual,19.8,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,cGYvUt6Pxzz1ql4BRUcUNcj2gMk8So,2022-08-25T10:00:00.000Z
1661407200000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,JMEOqYqIiIztyKyoJJ49SNeou0zD6i,2022-08-25T06:00:00.000Z
1661392800000,manual,19.6,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,qunYZniaaFgWVX35JCQ8EHazuBKUbL,2022-08-25T02:00:00.000Z
1661378400000,manual,19.8,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,sMuQl0Ba97noD369uot76CGGz5olQl,2022-08-24T22:00:00.000Z
1661364000000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,hDZgSIC7L0OS469GjLGs7TgMbNAvrU,2022-08-24T18:00:00.000Z
1661349600000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,tWEPSy0O1rFgFZMv318lfezzOXbL3J,2022-08-24T14:00:00.000Z
1661335200000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,D7guJML7ANo1XFQc5EvxHOOC8fkyqc,2022-08-24T10:00:00.000Z
1661320800000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,ghMFcEvrdohwHbufGoRnXcudHEin2f,2022-08-24T06:00:00.000Z
1661306400000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,xcmFfMLY09pIdilAeO20l6Xj3tRVlm,2022-08-24T02:00:00.000Z
1661292000000,manual,19.8,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,4F2csqSLsYLRBFjo9xPix9oyEC7ee1,2022-08-23T22:00:00.000Z
1661277600000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,6OHFcwz6Y1BuyzsdnQCVTpe2OTOTqU,2022-08-23T18:00:00.000Z
1661263200000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,UKc2fWLYjrAJ2FAjtQmvdG6VYFlvrz,2022-08-23T14:00:00.000Z
1661248800000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,utzWhn1Xl9hTJ0jLFZlsUrUcsYy0Ib,2022-08-23T10:00:00.000Z
1661234400000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,SUia5caSuHQSIYrztFZt1bWqD48j2Q,2022-08-23T06:00:00.000Z
1661220000000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,0tGps2OlvtMFODWu8IsBgGfDw3K15D,2022-08-23T02:00:00.000Z
1661205600000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,0E5CFBb6p76rW0A27JokMMtbry3HCo,2022-08-22T22:00:00.000Z
1661191200000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,kw7fLv0K8Dw9GHcw5VnPh9MpjQZjDX,2022-08-22T18:00:00.000Z
1661176800000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,NWuc9UBtmTeifUsYdYYqmWl1o1eOmj,2022-08-22T14:00:00.000Z
1661162400000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,FPmHn1supqz0RclLYdTnoVgmbpTgmp,2022-08-22T10:00:00.000Z
1661148000000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,BCaMxFWalMzVJStwod30kwNMpFrzzk,2022-08-22T06:00:00.000Z
1661133600000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,N9ReGIODUmeTRfrHEgXnl8F85Stspu,2022-08-22T02:00:00.000Z
1661119200000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,dvNuEudLOC6Y4l2n6xJTHG3khZo80D,2022-08-21T22:00:00.000Z
1661104800000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,ogFfl5CeykJWoqO2xZCqq1dV4BcrgQ,2022-08-21T18:00:00.000Z
1661090400000,manual,19.3,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,cRuvsOd2QpTYyeNeM701Cglyqh91Zu,2022-08-21T14:00:00.000Z
1661076000000,manual,19.3,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,lOClAPLK5Q8BYi4mAZQhbDQM9SGevq,2022-08-21T10:00:00.000Z
1661061600000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,86lWxHfqEwpBXrvy7QzPmdKTsCulan,2022-08-21T06:00:00.000Z
1661047200000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,kL0f6t746GVldx7ueuUw3fMC8ug3rw,2022-08-21T02:00:00.000Z
1661032800000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,FipWlAC4x1agMKYESmOQ1sVF53Sr70,2022-08-20T22:00:00.000Z
1661018400000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,FauwbRVCD1jIWnBwE7BWwqLUlnqXwD,2022-08-20T18:00:00.000Z
1661004000000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,ORsckFvF301JbGS7DpAuTYJqZSUElq,2022-08-20T14:00:00.000Z
1660989600000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,zuxcHckTsygR2w4J9wMSkvrGtNqVEx,2022-08-20T10:00:00.000Z
1660975200000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,mCt49TsNaZi9M6cyKMxyxcleuY9J9Y,2022-08-20T06:00:00.000Z
1660960800000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,WdkJGFLZFFMxGUVwX7WfUTuBO3unhk,2022-08-20T02:00:00.000Z
1660946400000,manual,19.8,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,8um9UdMaNalRiEXKOX05I0Ab9zTv2x,2022-08-19T22:00:00.000Z
1660932000000,manual,18.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,Qt1KPGoU8wk5bkca1VRdMQZIEzbnhn,2022-08-19T18:00:00.000Z
1660917600000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,toIQEtTdAnCs9Z2Migh51uX3n2jwgI,2022-08-19T14:00:00.000Z
1660903200000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,X470UsCY6CdLJs7O6eVJYnBpwkF3pm,2022-08-19T10:00:00.000Z
1660888800000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,dC8gzPREFIUBcZJmgp5og2KZDjmcZO,2022-08-19T06:00:00.000Z
1660874400000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,vj07VNGQ7snJtr7aQtke76IhkUakow,2022-08-19T02:00:00.000Z
1660860000000,manual,19.8,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,MQvaZGGwob9NWlhRgVjLqz4oTvuM8Z,2022-08-18T22:00:00.000Z
1660845600000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,fOeMkHYcSikDCYVsfPekplOn2hsSCO,2022-08-18T18:00:00.000Z
1660831200000,manual,19.6,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,qfkRuqnZI1NbNx0hTc2CpZJyXLicw4,2022-08-18T14:00:00.000Z
1660816800000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,U7hxE1ksVnMsBldhSn469vQqbH7BgM,2022-08-18T10:00:00.000Z
1660802400000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,ZUfAsUQR0ITZhFK21N8cnwjvN5KPhy,2022-08-18T06:00:00.000Z
1660788000000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,D8J2neTOszQ8CokDO3KOyehLOe3Zby,2022-08-18T02:00:00.000Z
1660773600000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,ofmZkMNTFHyt4wSyjJIFPGPg5bQhgc,2022-08-17T22:00:00.000Z
1660759200000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,I207jbCUGv8tfA5NZRoi3gX8cZ3Hco,2022-08-17T18:00:00.000Z
1660744800000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,bG5t8ZPftf9PRzveAQkL20QI7xdMwK,2022-08-17T14:00:00.000Z
1660730400000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,Bdh9TyXlFs19vHAgdT99KOoPXLucli,2022-08-17T10:00:00.000Z
1660716000000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,ac2Cwtu8bWeHtPACbcfCcrOdTi1EVo,2022-08-17T06:00:00.000Z
1660701600000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,AEOXymSiVVaZT7h12HdCf6MXx24bvr,2022-08-17T02:00:00.000Z
1660687200000,manual,18.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,wzAzj8HhGcQxQ4cE40MUejZ8BthDOq,2022-08-16T22:00:00.000Z
1660672800000,manual,18.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,HNjjvitnOkEU0v5KBj7xxoXD1mLBgw,2022-08-16T18:00:00.000Z
1660658400000,manual,19.6,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,T6Ewo6o2Ay0VjDA5yXnRqQPBMy7j8L,2022-08-16T14:00:00.000Z
1660644000000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,YKcbX6p2KheLqV1pT8MYeS432ot0PF,2022-08-16T10:00:00.000Z
1660629600000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,qgG0K6fmXKTbRfH7dBAmWLwnsIBEOu,2022-08-16T06:00:00.000Z
1660615200000,manual,19.8,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,JuBS8QoRM70aVRoD9vPfz2Py9yb1BI,2022-08-16T02:00:00.000Z
1660600800000,manual,19.8,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,NXJLZp5JedRZ6Ie7dSrzzFoq5ZHfEF,2022-08-15T22:00:00.000Z
1660586400000,manual,19.6,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,CySURVqXzW0QNnVJJNvTawmjkAMQqh,2022-08-15T18:00:00.000Z
1660572000000,manual,19.3,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,ECsSGtk5S81K49wOHMjG8oZ573efk4,2022-08-15T14:00:00.000Z
1660557600000,manual,19.6,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,G1HcKGkqJkRo5XIIbS91pOXXEOqdD0,2022-08-15T10:00:00.000Z
1660543200000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,ghL7IzRQNBditPkbhk1yEUNeeeytYz,2022-08-15T06:00:00.000Z
1660528800000,manual,19.7,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,dxyXMX1viUj1ESHOm3fXxgXsyEzupg,2022-08-15T02:00:00.000Z
1660514400000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,zfdMfux4vGT28Vtgk9f3cGXZ7s9Qfl,2022-08-14T22:00:00.000Z
1660500000000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,jKRYRkw3eFXJg1I0SKHKQWQCeYY43Q,2022-08-14T18:00:00.000Z
1660485600000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,iX81ZLr0i6oHjngQX6HvgAhiIye9Lq,2022-08-14T14:00:00.000Z
1660471200000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,XZzpJMoaBf9vD73q1kz0ErZM4CcRSB,2022-08-14T10:00:00.000Z
1660456800000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,d4w9tazyC19A42uefgA8iGu8yQi7ZS,2022-08-14T06:00:00.000Z
1660442400000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,jY2OxZ9lgtBCDR4sXRkSS4WVA2FgXc,2022-08-14T02:00:00.000Z
1660428000000,manual,19.8,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,kWr1wSDupCTOSHDS2EJ4deyxEMSLJa,2022-08-13T22:00:00.000Z
1660413600000,manual,19.9,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,HApmWag4DTHkfNiD8jPb4qfzKKjVKa,2022-08-13T18:00:00.000Z
1660399200000,manual,19.8,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,E415phne61Kw4hzfAaAHKzAH6jhAvf,2022-08-13T14:00:00.000Z
1660384800000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,QAPWYHSwG20hycnw6T2AVGbMcDdvk9,2022-08-13T10:00:00.000Z
1660370400000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,Wg0i6dYXaF8upTHG8bpuGMtGDjJHbG,2022-08-13T06:00:00.000Z
1660356000000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,OOooij0rJcbYxqaM5R50vkgxWXLZdy,2022-08-13T02:00:00.000Z
1660341600000,manual,20,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,mGsMkzkrCDCFqDvKigbMFvD6WywHgE,2022-08-12T22:00:00.000Z
1660327200000,manual,20,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,U3200a5ucyV2CZxaxpZ7fKnJ2772bI,2022-08-12T18:00:00.000Z
1660312800000,manual,20,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,ELmzSK4CzaZmD6fX16Kdxq3vL1qrWR,2022-08-12T14:00:00.000Z
1660298400000,manual,19.4,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,8hbrWfbGCZWRlkj7kb1g26ZNgZOXLQ,2022-08-12T10:00:00.000Z
1660284000000,manual,19.5,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,1LjIZqLONWO6nBJCpMAoRwWp0mKZuR,2022-08-12T06:00:00.000Z
1660269600000,manual,19.8,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,ZlLqKxE2oYEnJf7TWGHBWvsJ6QDszz,2022-08-12T02:00:00.000Z
1660255200000,manual,19.8,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,1qAIv1MiNiV2VhZSFJ889lBFE0cP7S,2022-08-11T22:00:00.000Z
1660240800000,manual,19.2,,manual,,fvzCjhyjkVmNZnIIRwGkGhUHykeGvK$0$manual$manual$0,DV5u5HuayvRCtbkZX4tcEogsfOntTO,2022-08-11T18:00:00.000Z
