type,time,temp,id,sg,comment,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
manual,1668186000000,17.9,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,X5OrYOI1vawcB6r1NiaYMkWjX2MBpu,2022-11-11T17:00:00.000Z
manual,1668171600000,17.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,okl1L61oc3Fi34qHxHcRHey3gCozFr,2022-11-11T13:00:00.000Z
manual,1668146400000,17.9,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,8cxBvBHsI435dIAJqzInuPLN0gBcKp,2022-11-11T06:00:00.000Z
manual,1668115800000,17.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,PTfIaoinwES13NtRJr1dK0dgfi9OLx,2022-11-10T21:30:00.000Z
manual,1668103200000,17.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,zfLaR1DoHb2kmoacvj43yyX1ePDWD6,2022-11-10T18:00:00.000Z
manual,1668063600000,17.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,lqeYLgnBgp06fqFw6JGaH8gVCC97eo,2022-11-10T07:00:00.000Z
manual,1668034800000,17.5,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,DAwzzWqcPsUfCe5gBSxNrNwLYNobne,2022-11-09T23:00:00.000Z
manual,1668018600000,17.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,IeDgOlksrbCBAXkt28DYErSSXIrcHu,2022-11-09T18:30:00.000Z
manual,1667936700000,17.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,dGtO0F39mSpx7Ii6lIgfyH9L6WeOa3,2022-11-08T19:45:00.000Z
manual,1667919600000,17.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,OBiAuOZZVpHoi3ZaLDU7VV2RqDmw3v,2022-11-08T15:00:00.000Z
manual,1667907000000,17.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,iyanJiSiBBPunQpDaTQps4FvhLITx8,2022-11-08T11:30:00.000Z
manual,1667890800000,17.1,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,6x3JGiYf39AY5yGiXjRqmd8J4ydtBk,2022-11-08T07:00:00.000Z
manual,1667854800000,17.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,DVwlNXtVsXTCZw1fYNyRqfFNlZ1a5U,2022-11-07T21:00:00.000Z
manual,1667840400000,17.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,pehk4tWOxnzu1yEh480iPaZ8cXYdwt,2022-11-07T17:00:00.000Z
manual,1667803500000,17,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,V5BAGcxZZmwrip7f4HrpBBAFaUgMZL,2022-11-07T06:45:00.000Z
manual,1667768400000,17.5,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,pgQkaFAOP77URpHxxNkf7FRJsP6eUC,2022-11-06T21:00:00.000Z
manual,1667756700000,17.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,wLwJGu8FQEIqI8LBEU5CpUwByvwG8b,2022-11-06T17:45:00.000Z
manual,1667718000000,17.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,ZlXmWPIQJHogUx5O9ZDIbSw1za8AHU,2022-11-06T07:00:00.000Z
manual,1667683800000,17.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,wYD4uq8OiRFXuwDy1z6EDd4ldabXAz,2022-11-05T21:30:00.000Z
manual,1667662200000,17.1,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,VPVvpMOAJVDBO29L6nQAuwGZmTT4YI,2022-11-05T15:30:00.000Z
manual,1667642400000,17.5,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,CNAoP6KeXC8rzhfMrFBH9MLkoKsIEg,2022-11-05T10:00:00.000Z
manual,1667592000000,18.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,j4VJXsSI0ni1vAxvJjgDu7mka2eIaM,2022-11-04T20:00:00.000Z
manual,1667570400000,18.5,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,ws19OxZp8kLmuUZ3qc8hUcoYQmr6gv,2022-11-04T14:00:00.000Z
manual,1667563200000,18.6,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,WUjlvD2fokgmZDUxGVamfk2SdvKKQn,2022-11-04T12:00:00.000Z
manual,1667545200000,18.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,XCyGxZu7atyqNjE3t8WF7x1wtgShIG,2022-11-04T07:00:00.000Z
manual,1667507400000,18.1,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,KDBiMQPfuWkf3wBJAnTZqwpQFYb2kv,2022-11-03T20:30:00.000Z
manual,1667476800000,18,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,v7yCW3uooCCCNtgcfkPSXUGeq2CwA0,2022-11-03T12:00:00.000Z
manual,1667456100000,18.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,BTLdjmoc10Nz7VHeUTIacze70mm8bY,2022-11-03T06:15:00.000Z
manual,1667422800000,18.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,LmOavrbZR8B3UPBHzfTSV4GrCVgNsW,2022-11-02T21:00:00.000Z
manual,1667408400000,18.6,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,ia5414cyrrf7Zu8SspSGgOALkQ88IF,2022-11-02T17:00:00.000Z
manual,1667372400000,18,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,pxdJFXXeBVmtWbOtkeObWoO5TIhlY9,2022-11-02T07:00:00.000Z
manual,1667331000000,18.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,wq4WK65RzP7JSKjOQ13ZXEGxoH3zbn,2022-11-01T19:30:00.000Z
manual,1667311200000,18.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,WZHhD4VjH6FGxGLhOxGE153wzg3olL,2022-11-01T14:00:00.000Z
manual,1667282400000,18.5,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,KXNuMECoACddnekhANJ5CygzGE9sMq,2022-11-01T06:00:00.000Z
manual,1667251800000,18.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,oll7Gt3TqG3n4VSjBo5ROQnZsXfoTC,2022-10-31T21:30:00.000Z
manual,1667219400000,18.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,4I2AUHA6L9u59YigBDhP4OhBssiEfg,2022-10-31T12:30:00.000Z
manual,1667199600000,18,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,RYb1YB0wGtKlY5cvpcCLjym8iHkPPJ,2022-10-31T07:00:00.000Z
manual,1667160000000,18,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,assRTFfHzVfNlWdvAYjdv3BhChyxQX,2022-10-30T20:00:00.000Z
manual,1667149200000,18,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,1hCjuEJw7qqfaK6Kx37nRky5PCkZS5,2022-10-30T17:00:00.000Z
manual,1666927800000,18.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,jPFFw7N86spxNwDmBVpDSTK9mwKdsN,2022-10-28T03:30:00.000Z
manual,1666899900000,18.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,FFE6n5GSuDrkxRcch2W6jG5lsm1clx,2022-10-27T19:45:00.000Z
manual,1666881000000,18.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,ZY1SaFprsAAv7hiQecUwLDCPPVVsDV,2022-10-27T14:30:00.000Z
manual,1666849500000,18.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,TVlXKtSLTELJgjkWkkHBN02WGrqg1r,2022-10-27T05:45:00.000Z
manual,1666819800000,18.5,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,DP0pJl4f7gdvz8Q4OZZIsxhuE6HjHi,2022-10-26T21:30:00.000Z
manual,1666795500000,18.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,03JjlUuO3cdMQjpQJXgVRCXIG6t9QP,2022-10-26T14:45:00.000Z
manual,1666760400000,18.5,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,5Bvi8kUjalx49zWHrPLAJWxIFEJQIh,2022-10-26T05:00:00.000Z
manual,1666733400000,18.5,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,NWBcl7vmIdFlqkp76JJNrIdfEmxkIU,2022-10-25T21:30:00.000Z
manual,1666711800000,18.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,xtgqUSgwh0JcVdCmnUxJAKx1Kb63rK,2022-10-25T15:30:00.000Z
manual,1666674900000,18.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,MZMozgJwLd9YBu6ICk4WGqVDYYeLBT,2022-10-25T05:15:00.000Z
manual,1666636200000,18.9,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,lanYkMDNAAoFhQhX0DBuV2T1aJletK,2022-10-24T18:30:00.000Z
manual,1666615546306,18.9,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,9l1fnIKzGTxbNXMOaGXmxp4QDrqt9w,2022-10-24T12:45:46.306Z
manual,1666591200000,18,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,V53dEBCDF0xpdi5KQy3hyITGfKIdMf,2022-10-24T06:00:00.000Z
manual,1666560600000,18,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,BkCr5XKyw7lfbiBqM7x80WfqjnKFTd,2022-10-23T21:30:00.000Z
manual,1666517400000,18.1,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,X9Lwe4TYWtQsBx9xuilJPmjsoN7fvo,2022-10-23T09:30:00.000Z
manual,1666476900000,18.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,JECKLZ7OQ13bEeWCapSqQH2DdJ84K7,2022-10-22T22:15:00.000Z
manual,1666445400000,18.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,SPMqUvofz1TCd7vfhLyA8bg5KVWGe0,2022-10-22T13:30:00.000Z
manual,1666421100000,18.3,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,VJsRQPxGqDt4DedUO2lV3cNhSfzaMe,2022-10-22T06:45:00.000Z
manual,1666375200000,18.1,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,UdivxBvcObXhTk4StATSKLgdDxU4ed,2022-10-21T18:00:00.000Z
manual,1665888300000,18.9,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,CK4VJFAgmNcgRUQaWW5ENcEu3a61ng,2022-10-16T02:45:00.000Z
manual,1665841500000,18.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,nBS5f7WrqDw0zKOUtub7yEutlGPY0Q,2022-10-15T13:45:00.000Z
manual,1665840600000,18.9,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,KVGzukBievNXMbPuAUs6kHLILuFOQT,2022-10-15T13:30:00.000Z
manual,1665815400000,18.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,fxAQw1oMbMOIyO4d0feTUGBNEFp6I5,2022-10-15T06:30:00.000Z
manual,1665759600000,18.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,dn4nJp3uxUzF8DJtdfIEgMOVqBM6t3,2022-10-14T15:00:00.000Z
manual,1665743400000,18.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,X8SaCq2iYmd693YhXXGYqUEyW1GmCB,2022-10-14T10:30:00.000Z
manual,1665725400000,18.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,PRa297GvccitdBrfchpqKQ3DlXfWDZ,2022-10-14T05:30:00.000Z
manual,1665693000000,18.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,As1V4MAxo9s9ABeJH8rkDC37AlXTOQ,2022-10-13T20:30:00.000Z
manual,1665680400000,18.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,l5VvdTIQrudNINz80C12n3x0oXl3sc,2022-10-13T17:00:00.000Z
manual,1665639000000,18.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,3wPg6tVEH37LewRtCVehsZH8h0rHZt,2022-10-13T05:30:00.000Z
manual,1665606600000,18.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,eNntOdgRq3ycvjnzJxlTWxYGmenUic,2022-10-12T20:30:00.000Z
manual,1665592200000,18.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,lYmg1cBnR3ylXpm9DwvFp5B1CTAgXl,2022-10-12T16:30:00.000Z
manual,1665552600000,18.9,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,hHStHpH8yhXuu7UmWvyLE2IDfA0HUf,2022-10-12T05:30:00.000Z
manual,1665523800000,18.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,fPn09YfSrN8b8kQrAjx5BABoBGiInH,2022-10-11T21:30:00.000Z
manual,1665505800000,18.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,sqN9eGmXPaXwLIpZZzPEEcFlBAunBa,2022-10-11T16:30:00.000Z
manual,1665466200000,18.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,VhSIS7cerx1vCjKOpdU9RqgmLzcReR,2022-10-11T05:30:00.000Z
manual,1665434700000,18.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,3JPrsXNu6vyFQtsMK2uGWAcvkAcimZ,2022-10-10T20:45:00.000Z
manual,1665394200000,18.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,Zu6gN71SRUDrGddPYNDAmgwaiLaf6P,2022-10-10T09:30:00.000Z
manual,1665381600000,18.5,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,RmLnowptP1oa83ELpEWXIkCsqu6dC0,2022-10-10T06:00:00.000Z
manual,1665344700000,18.6,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,jJavgalodOgDfvBpTc0KXwtmXMA8eA,2022-10-09T19:45:00.000Z
manual,1665321300000,18.5,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,xxpuudSgS6RiEFhsQYjxVKFC0OyV1h,2022-10-09T13:15:00.000Z
manual,1665298800000,18.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,6KvFy8eDJa6ura7793o6JLWeltWNCw,2022-10-09T07:00:00.000Z
manual,1665261000000,18.1,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,sCuqBNRrU1EcXLXCgd4mP9vzOuL5AX,2022-10-08T20:30:00.000Z
manual,1665207000000,18.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,WJ34glonHFikYGjjpCIMGsDDY4cdBW,2022-10-08T05:30:00.000Z
manual,1665174600000,18.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,OZ7aHJFwk5U9TdxTrBd9zbI56ctOVl,2022-10-07T20:30:00.000Z
manual,1665162000000,18.5,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,nk8AU63LcPACck713PK6Uj04aHmrXI,2022-10-07T17:00:00.000Z
manual,1665118800000,19,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,djIhPvHjOrzPFDNWDBL9QBKh41jM8e,2022-10-07T05:00:00.000Z
manual,1665091800000,19,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,j4ubiVf0kC02ZcUZSG0bASKkIa6tHz,2022-10-06T21:30:00.000Z
manual,1665076500000,18.9,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,8Uzj8rQCdgSJdAWV0Y0G9fBD8azOkJ,2022-10-06T17:15:00.000Z
manual,1665030600000,19.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,ZuWyQytapV1Qk5mIJJStnq5OkRdBl5,2022-10-06T04:30:00.000Z
manual,1664992800000,19.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,ldyRmqDWW0C37RUxnOlzUt7hm4wcdx,2022-10-05T18:00:00.000Z
manual,1664948700000,19.9,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,lJ0QoASQmMzQNPeyS6FJUF81q0js8L,2022-10-05T05:45:00.000Z
manual,1664908200000,20.9,manual,1,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,xMNHW9yMAKw8tlzwoOR5UPCl8dYlOB,2022-10-04T18:30:00.000Z,0.014504,4.41
manual,1664906400000,21.1,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,5oNu28ZwQOIYevWGcl9TW5SLNeLDxw,2022-10-04T18:00:00.000Z,14.503774,
manual,1664900100000,20.1,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,zeVhQbPy4bCSd6vex8xIrTvUQsqiNE,2022-10-04T16:15:00.000Z,14.503774,
manual,1664861400000,20.8,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,uTAAY28oDjhfICtaMl91MIzgjarGme,2022-10-04T05:30:00.000Z,14.503774,
manual,1664821800000,20.6,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,MeKwMZ5yiEdrog21KP0438KRbTjFIB,2022-10-03T18:30:00.000Z,29.007548,
manual,1664805600000,20.7,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,LUtuhmUG42FO6yp80Ia0Xg4mwxXmT0,2022-10-03T14:00:00.000Z,580.150951,
manual,1664793900000,20.9,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,l7eIyg3S2WLo5UzDZdTg9MII3yH4Sd,2022-10-03T10:45:00.000Z,435.113213,
manual,1664779500000,21,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,aAE1RhedtWS4EkUgJZXk7M9zy9nUnX,2022-10-03T06:45:00.000Z,652.66982,
manual,1664733600000,20.9,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,qfB4T5tB4nk7UMZICJf6KPcs33vlIJ,2022-10-02T18:00:00.000Z,29.007548,
manual,1664719200000,20.5,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,FgbjnFfWO838ZRIJ5jHto3UGBUJocY,2022-10-02T14:00:00.000Z,580.150951,
manual,1664705700000,20.3,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,vu1MbcDJDw6vAXSWXGWDaUBXlXLUAA,2022-10-02T10:15:00.000Z,29.007548,
manual,1664699400000,20.9,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,VtV8Z982VctcE9UrSrnGlMlgBH6cxH,2022-10-02T08:30:00.000Z,14.503774,
manual,1664690400000,20.3,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,b5ligBmIzOdrPz64hd6wdtgrPmLSvT,2022-10-02T06:00:00.000Z,,
manual,1664676000000,20.2,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,efPILK8Ky0fJ04zVtHXMlPkjMXx3Gd,2022-10-02T02:00:00.000Z,,
manual,1664662500000,20,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,tSOIkOb2JFAgoZ9kn3igQkZQD9lSHy,2022-10-01T22:15:00.000Z,,
manual,1664657100000,20.7,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,4FmHbdJMmLuTyYoG7eVbEjaHmQtTjg,2022-10-01T20:45:00.000Z,,
manual,1664647200000,20.1,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,1QcOcdCqsV4sdUpUFV8AAQqnpxhR7b,2022-10-01T18:00:00.000Z,,
manual,1664632800000,21,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,HhOTCbGUoOBWr9IH30rYvbHzX2ktTH,2022-10-01T14:00:00.000Z,14.503774,
manual,1664617500000,21,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,dUsOIjLII1z53XTjnCuSCkM2Fn0oJi,2022-10-01T09:45:00.000Z,652.66982,
manual,1664608500000,20.3,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,0mKWAfLzfj0TbZgDuYxltPMy5IgO1H,2022-10-01T07:15:00.000Z,652.66982,
manual,1664589600000,20.9,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,XHEGGMDYeADk29o6zTZT6cZ5PTUUd6,2022-10-01T02:00:00.000Z,,
manual,1664575200000,20.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,8W2KBKnFP61G5DKoChUs65ZlTYxQ2X,2022-09-30T22:00:00.000Z,,
manual,1664560800000,20.6,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,1QkI2cT8x9P6QhfxKeaXPaqZpK8f8g,2022-09-30T18:00:00.000Z,652.66982,
manual,1664550900000,20.1,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,4kX7RcF6FtBKFlNLzvioEtfFfc8WJY,2022-09-30T15:15:00.000Z,290.075476,
manual,1664546400000,20.4,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,OBrZTVZi4gDFHx3s1dl8tai87r5DuD,2022-09-30T14:00:00.000Z,,
manual,1664532000000,20.3,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,C0TUNBWL9RZrahCIZgOJO7awyerppx,2022-09-30T10:00:00.000Z,,
manual,1664514900000,21,manual,,no bubbles.,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,68tucwfeMyIjUDOldMdXZOE3UX3DY7,2022-09-30T05:15:00.000Z,652.66982,
manual,1664503200000,20.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,SjPQ4CrHqU10LxEfl00uVemT2mT2y8,2022-09-30T02:00:00.000Z,,
manual,1664488800000,20.8,manual,,,oXXNfFgUYlGQnolPtiE3Mg0OlDuILR$0$manual$manual$0,puu7fllAiI9K16lQpG9jHn6I2e4dOr,2022-09-29T22:00:00.000Z,,
