# Batch #23: The Thirsty Otter - Wet Hops Blonde (Willamette)
#
#Age  pH    Temp  Remarks  (Age in days, 0 = bottling day)
   0  4.41  20.9
  51  4.33  17.3
 101  4.34  16.8
 
