temp,type,comment,sg,time,id,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
16.8,manual,,,1737774000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,IEY7HHYwy4uj8v8uURmiRccnSePwhL,2025-01-25T03:00:00.000Z
16.6,manual,,,1737759600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,5lXDs94cwZqKnYwj3LldpKccwgaL6g,2025-01-24T23:00:00.000Z
17.3,manual,,,1737745200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,ioPoL1HzJxwT7qlDurodjpuFu6Nn0W,2025-01-24T19:00:00.000Z
17.2,manual,,,1737716400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,N613ynGF6kuRJdUkrhj5nc88Pgzamm,2025-01-24T11:00:00.000Z
16.9,manual,,,1737702000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,o2tMz1l3nCFtNhr0O9szxtWIGc25rr,2025-01-24T07:00:00.000Z
17.4,manual,,,1737687600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,zRUam6r86sWTrBaRywsGNdBYRuCx5R,2025-01-24T03:00:00.000Z
16.9,manual,,,1737687600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,GFWJFdLBisTPF911hnRriAluBXZYm8,2025-01-24T03:00:00.000Z
16.5,manual,,,1737673200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,luYMkXMhEZ6bnkyf1INq2Z8VRnD0qA,2025-01-23T23:00:00.000Z
16.7,manual,,,1737658800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,tIaARnWMqtRbugFUvgeRLZlfcLbHkQ,2025-01-23T19:00:00.000Z
16.7,manual,,,1737644400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,jEEcnmVxDKiuUcZTrLG4LDfnIgOmUP,2025-01-23T15:00:00.000Z
16.6,manual,,,1737630000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,lBwcZ38dWFq8eaC4cqTtFpLtFHGqBq,2025-01-23T11:00:00.000Z
17,manual,,,1737615600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,AAQWXOkgsxfMbCI8QYXSIVflSt495j,2025-01-23T07:00:00.000Z
17.2,manual,,,1737601200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,6poiwFFYm5RqNCG0SfbzBauZ1ud68Q,2025-01-23T03:00:00.000Z
17,manual,,,1737586800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,LermvRs0MSVUNnveErRijLcgtn3Gg3,2025-01-22T23:00:00.000Z
16.8,manual,,,1737572400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,LdNVBwGa3BBkcjen2onFWN6yj9XcGo,2025-01-22T19:00:00.000Z
17.2,manual,,,1737558000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,7We2XLT1PliefijtK73pcwZvKevc2w,2025-01-22T15:00:00.000Z
16.9,manual,,,1737543600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,AOn2cQkZ8dvNxaNdEYaqDkCDbuN12N,2025-01-22T11:00:00.000Z
17.3,manual,,,1737529200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,GBphE5EE16queq5Xob6wbjcmv44T4R,2025-01-22T07:00:00.000Z
17.4,manual,,,1737514800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,43HaVmWmDzsmPpL1nZiuesVmDBw14k,2025-01-22T03:00:00.000Z
17.3,manual,,,1737500400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,4Rhtz9ABI6tptb3CL1joR6NUNXRNr9,2025-01-21T23:00:00.000Z
17.2,manual,,,1737486000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,to3S6dDekw2QRXTXI8ZUDYDuSUmqYG,2025-01-21T19:00:00.000Z
16.7,manual,,,1737471600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,jJxh0ZhuXPVcoPLjqjUS4O5dtVTTHH,2025-01-21T15:00:00.000Z
17.4,manual,,,1737457200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,RPvNNZfsjVStrvoqIDYCQbV7pCtoAq,2025-01-21T11:00:00.000Z
17.2,manual,,,1737442800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,ZvTG7PI8ib7GLS2RBkilyofCCD7sUR,2025-01-21T07:00:00.000Z
16.9,manual,,,1737428400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,2Gf4C9CPpFpwhofLRXCJJiSeQ0Dfpw,2025-01-21T03:00:00.000Z
17.4,manual,,,1737414000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,QZ1KFPHXZiGmTjWK37xMPQ4plXi1Q3,2025-01-20T23:00:00.000Z
17.2,manual,,,1737399600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,k55rtVNDCUIgxc2WQ544xD7PN1fydq,2025-01-20T19:00:00.000Z
17,manual,,,1737385200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,xQDPFZfzi91nBXHikjqmRKvlNlsqTM,2025-01-20T15:00:00.000Z
17.3,manual,,,1737356400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,2koyOSRmKEQArwmvZQ9EiaE5tVzBwL,2025-01-20T07:00:00.000Z
