# 25-11-2024 11:46 started the mash tracker.
#date      time   pH    temperature     
25-11-2024 11:51  5.30  42.9
25-11-2024 11:56  5.34  43.5
25-11-2024 12:01  5.35  39.3
25-11-2024 12:06  5.34  37.8
25-11-2024 12:11  5.34  40.6
25-11-2024 12:16  5.35  39.3
25-11-2024 12:21  5.35  39.1
25-11-2024 12:26  5.38  39.0
25-11-2024 12:31  5.36  41.4
25-11-2024 12:36  5.35  40.6
25-11-2024 12:41  5.33  42.3
25-11-2024 12:46  5.35  40.1
25-11-2024 12:51  5.34  43.9
25-11-2024 12:56  5.35  37.8
