temp,time,type,sg,id,comment,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
14.7,1677186900000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,G4TTWfwggkCxnnMmFJyKSBravT3JNh,2023-02-23T21:15:00.000Z
14.9,1677175200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,gEnsFzlzILrTmH640Lpf6ICBkPknfZ,2023-02-23T18:00:00.000Z
14.2,1677128400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,QPKnhoW09yFc7zwgYcCXTBDAoh85hB,2023-02-23T05:00:00.000Z
14.9,1677087000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,U6jwURtO4EucOzkT3hVZvAo6RAnue8,2023-02-22T17:30:00.000Z
14.5,1677045600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,CLenV1fVTOPuIBRn0y6xOm8z10Phpj,2023-02-22T06:00:00.000Z
14,1677015000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,XFB7fFvcvYosVcopVARfrABBoLjcFE,2023-02-21T21:30:00.000Z
14.8,1677004200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,U9BWM6KnGM6eOHL4JnVjqDnRDFpqfb,2023-02-21T18:30:00.000Z
14.1,1676959200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,Zy9peiSEWRqnrhBufG1OJNOzFnwhWE,2023-02-21T06:00:00.000Z
14.7,1676800800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,amhHiCutMp9QElewTzQjNScooDkcX2,2023-02-19T10:00:00.000Z
14.2,1676755800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,vdDNiiNe3bRwzkDVan13hMzokbxr0w,2023-02-18T21:30:00.000Z
14.9,1676736000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,xB2kMmtjZd5MI5urq5K3DfHcihYzSa,2023-02-18T16:00:00.000Z
14.7,1676709000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,pqWG3aGEZc6TrvupuUwq9kWQFDyiVw,2023-02-18T08:30:00.000Z
14,1676669400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,etspJMe9YPAy7sGlacme3G04TTfBG9,2023-02-17T21:30:00.000Z
14.9,1676656800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,ED4WSLUfEvlv8CDB2fOzVe2EAXGcIN,2023-02-17T18:00:00.000Z
14.8,1676617200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,52Tmci1f9YvIyYw8mSBUO8XuIUUAzj,2023-02-17T07:00:00.000Z
14.5,1676569500000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,MdBiE8vAk5vytOgVFEoenAjtSMbAeF,2023-02-16T17:45:00.000Z
14.4,1676498404515,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,l8AQ78AS8XOFOwH29UIZFS4bPlSrAw,2023-02-15T22:00:04.515Z
14.7,1676480400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,4yvwzUA6gmce5kdRztn70UyzdrOMaY,2023-02-15T17:00:00.000Z
14.3,1676442600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,fLZvfqdqUNGOmQDftHokfCtIw3X8Ru,2023-02-15T06:30:00.000Z
14.9,1676410200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,u2iBAjR7w9y5iTraza412mJitwL7BB,2023-02-14T21:30:00.000Z
14.4,1676392200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,pFbPmTQPPaexKQld10MXhJsn84ekN6,2023-02-14T16:30:00.000Z
14.9,1676358000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,7cUJL8o4cNmrH9E2psserOGdetQ9MA,2023-02-14T07:00:00.000Z
14.6,1676304000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,okjiwyKdJ4UwWixWc6A6vsaR0st39j,2023-02-13T16:00:00.000Z
14.7,1676275200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,jmQ2jMaSPSQkBLPTxfcvDTORrJwegt,2023-02-13T08:00:00.000Z
14.7,1676235600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,YZVTWZ3hSvKMQhu1rIKPg4yqr6MsF8,2023-02-12T21:00:00.000Z
14,1676217600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,hF9cEpoJ7k2XUrxfg8lU2qH6wIrTVN,2023-02-12T16:00:00.000Z
14.7,1676190600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,o7kVl8UsoLEKgNit7tNnkY4ypluUJx,2023-02-12T08:30:00.000Z
14,1676154600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,cPfiHInZE4JIjTnF0LSUnTUWn2joDa,2023-02-11T22:30:00.000Z
14.9,1676136600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,HmRUH9dSt67i3MFis1akKvGVrWgEMf,2023-02-11T17:30:00.000Z
13.9,1676097000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,0IwCFXnyiaBTJFsFaNpxmKHu5mC7aU,2023-02-11T06:30:00.000Z
14.3,1676066400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,7toVJq3Itw97bt4jjB0pTPnRhy0Xx9,2023-02-10T22:00:00.000Z
13.9,1676050200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,Y44M0mDx1y9mM8gu62qfQU5NUCSJBN,2023-02-10T17:30:00.000Z
13.8,1676010600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,xUaL6ioFpC7KjR3Ruz8bUbtMXsE1Yj,2023-02-10T06:30:00.000Z
14.2,1675920600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,yGcSp2IEtQHsbmCDkHWmeGfroCxoih,2023-02-09T05:30:00.000Z
14.9,1675882800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,JS4mrzHMnUZ56ilVPnhao02hTjvt9S,2023-02-08T19:00:00.000Z
14.4,1675832400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,eGVxw6tp7fC9wQeAbNkzFdjkM38TdC,2023-02-08T05:00:00.000Z
14.9,1675780200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,yznyJ76BP3n4NjN7IUxmwqHRsCUMsV,2023-02-07T14:30:00.000Z
14,1675750500000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,bFk0X8rQcQfwFq0clG3xwyaVfpul5J,2023-02-07T06:15:00.000Z
14.7,1675699200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,UFQrVoODxhFYE3Xk851jxtJZ33vLA4,2023-02-06T16:00:00.000Z
14.7,1675672200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,VXXMuhmZU0TVp4IKPBgzFg5rh662Ov,2023-02-06T08:30:00.000Z
14.7,1675630800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,yoSAzHQkx3CCwBn20j9pAMn4OIKi2U,2023-02-05T21:00:00.000Z
17.8,1675609200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,IB005S6AuvYcJBcEqNJsFqc51qahOG,2023-02-05T15:00:00.000Z
16.8,1675594800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,MxO8QO3V0k82RgKYivmsUB9oaV8DiE,2023-02-05T11:00:00.000Z
17.3,1675580400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,TCBq21irBm0804A2pMMveRggVXLNRe,2023-02-05T07:00:00.000Z
17.7,1675566000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,msHnI9MsvsuxtqOmSOiVweUkt0fgS0,2023-02-05T03:00:00.000Z
16.8,1675551600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,oQAoLKNqDD6khSvZ0qliB4VsScWjWy,2023-02-04T23:00:00.000Z
17.6,1675537200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,iAX3izZOKRy2EM0i4uFVTb2gxCzo2b,2023-02-04T19:00:00.000Z
17.7,1675522800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,yMKKHwAyfu2ebnPKDEiEa7rQwn3Mih,2023-02-04T15:00:00.000Z
16.8,1675508400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,x215m1uqqb4RCsNvkHPRpTnzFpMQnr,2023-02-04T11:00:00.000Z
17.4,1675494000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,jcVeVnwc39SdfMX7fCJk1imFolGPQE,2023-02-04T07:00:00.000Z
17.8,1675479600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,NkLh6g1LA1ESxahftrcXNtLSnmp5We,2023-02-04T03:00:00.000Z
16.8,1675465200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,ILx0hqlDFE6E1tb5qek8XFCoP3QEvu,2023-02-03T23:00:00.000Z
17.5,1675450800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,Hdsyg5qf5ONzKBm3ojHAkFmtBPYwOb,2023-02-03T19:00:00.000Z
18,1675436400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,MLRDkFJqJS8o4UkbTbpV1qoHJodanj,2023-02-03T15:00:00.000Z
16.8,1675422000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,p5nCCAQdsKrhXroXKvKUsDVaG55Grr,2023-02-03T11:00:00.000Z
17.2,1675407600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,f8zRzZJbjD24icH6HBeGFwLaTQY2bU,2023-02-03T07:00:00.000Z
18,1675393200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,A09Wb5fxrUleedDE2cx5b6xArfhzko,2023-02-03T03:00:00.000Z
16.7,1675378800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,IUtlSHZM5shJZgvjLbkEpPJKONP06y,2023-02-02T23:00:00.000Z
17.2,1675364400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,Femg6PIibVap8d85f5YiN4R4zT0Sa6,2023-02-02T19:00:00.000Z
18,1675350000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,IOB5hKxxG9ZsEhgj56jPsFBK5QwVvw,2023-02-02T15:00:00.000Z
16.8,1675335600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,Nq6aOPgDwwCe1AbOKyGsqZMklZkpjR,2023-02-02T11:00:00.000Z
17,1675321200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,iO5sL6TOmtd1CAkjOvjHAmX0bqXQ2D,2023-02-02T07:00:00.000Z
18.1,1675306800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,bfwvRfjPReMJ8Supbb5KVfBukQGcz7,2023-02-02T03:00:00.000Z
17,1675292400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,rk3WwOMMfaWhIRaJBfb7sXatNQ4UEL,2023-02-01T23:00:00.000Z
16.8,1675278000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,TNe2M4LslMMr7AMxc6t323sHMClRIi,2023-02-01T19:00:00.000Z
18.1,1675263600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,LlxvKsXLL37ra5dSSVVjBEahYQoXyQ,2023-02-01T15:00:00.000Z
17.2,1675249200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,uxOf7SPaHHHQlrN754z2IbJvkQsULh,2023-02-01T11:00:00.000Z
16.6,1675234800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,hbfWjFstoFaYuoFI6fIwmQm4rrF8uo,2023-02-01T07:00:00.000Z
17.6,1675220400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,4ePTuAu8Gb6dhFBf4mV4zACLKvEBkY,2023-02-01T03:00:00.000Z
17.6,1675206000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,xMf1JtdxUKXEvtSBYCDl34izpmmJDZ,2023-01-31T23:00:00.000Z
16.8,1675191600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,JYsNpWpGzr8fBfLSytFHlWThvVBePZ,2023-01-31T19:00:00.000Z
17,1675177200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,VZe6kBXYnaMalQRxNtC6iV7OiM7eLw,2023-01-31T15:00:00.000Z
17.8,1675162800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,vDlObMcah16D1bbn5GRryG9rQuezrS,2023-01-31T11:00:00.000Z
17,1675148400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,KfY52vMIFDoBBOmlIj9dYfQak6x54y,2023-01-31T07:00:00.000Z
16.4,1675134000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,yrEwuxlk8pWgEShBt2DXqWBpzxp4sh,2023-01-31T03:00:00.000Z
16.6,1675119600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,ReLsIQJ0lSWNyvMUT3LVXy785PydlL,2023-01-30T23:00:00.000Z
20,1675105200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,ilBrhn4KvS9TgpKkY4YUIWEXyPah9j,2023-01-30T19:00:00.000Z
20.1,1675090800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,VNSsU5UgDOzAaw26s9HopdXpGiIzLw,2023-01-30T15:00:00.000Z
20,1675076400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,UhSimpNY1cp3mgceb028bqVQdo65hD,2023-01-30T11:00:00.000Z
20.8,1675062000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,XgqTdUEkFOqAVpIj6H1mPB0ZrQBNrH,2023-01-30T07:00:00.000Z
20.6,1675047600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,9eANXHvCLhY8PoZZ01iPPdb2xTYZuD,2023-01-30T03:00:00.000Z
15.7,1675019736514,manual,1,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,jiBrvqLfgxyT5RPgC6R6uHLonRR0hV,2023-01-29T19:15:36.514Z,0.145038,4.02
20.5,1675003500000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,mKiISKSQrbzwNQbLQpq5tsc05ErYoa,2023-01-29T14:45:00.000Z,0.145038,
21,1674990000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,w2wYE5A1QDUqs7qgnXFq8YN9lEuFAO,2023-01-29T11:00:00.000Z,0.145038,
21.1,1674975600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,TlO7vS6r5bPcIKU6Zy4C9mA3xmDLx4,2023-01-29T07:00:00.000Z,0.145038,
20.5,1674961200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,yXLrZwXq12ilHlmR05QX5zznA0k85M,2023-01-29T03:00:00.000Z,0.145038,
21,1674946800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,nffBQ6qaRNvMlgioC6lGoK0Iuy7pay,2023-01-28T23:00:00.000Z,0.145038,
20.9,1674932400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,IfXV7LtHJoqm0kDDwpJRqIophwNpN3,2023-01-28T19:00:00.000Z,0.145038,
20.3,1674918000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,FUlJ5V0EzXkrZRpvzAW9sPXf7ewv2X,2023-01-28T15:00:00.000Z,0.145038,
21,1674903600000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,Nn1AVsFN9VOk0nrcEdXiSmX4OYouR5,2023-01-28T11:00:00.000Z,0.145038,
20.9,1674889200000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,wf5ykrneWbbpKyIoTzeOGMQLiCjykR,2023-01-28T07:00:00.000Z,0.145038,
21,1674874800000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,fkMmr7EYmNTaAfvSUW0oefBR1oYOHQ,2023-01-28T03:00:00.000Z,0.145038,
20.9,1674860400000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,0RXG3F7I8128deFZ1duK21Bneh1uNB,2023-01-27T23:00:00.000Z,0.145038,
20.3,1674846000000,manual,,manual,,8lw45EtgnpWYKWyRhA9AuNnDeKI0yc$0$manual$manual$0,aIvZTGG7TifGSaWYilVQQg1WcaQfSl,2023-01-27T19:00:00.000Z,0.145038,
