# Batch #22: The Thirsty Otter - Wet Hops Blonde (Bramling-X)
#
#Age  pH    Temp  Remarks  (Age in days, 0 = bottling day)
   0  4.37  19.5
  74  4.27  16.7
 118  4.30  16.9
