type,comment,time,id,temp,sg,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
manual,,1680314400000,manual,18.1,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,PEjuILUodBnI08xL3N9dVMcn5zaPyU,2023-04-01T02:00:00.000Z
manual,,1680300000000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,GhZzU8HKs6XH4wC77EJzCrgteHyRUp,2023-03-31T22:00:00.000Z
manual,,1680285600000,manual,18.2,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,Y5o0AhOMWqVlMU91u1RDPyvyxMXzSy,2023-03-31T18:00:00.000Z
manual,,1680271200000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,cGTCbQnvFdQi99vnt9oRwppisubrqP,2023-03-31T14:00:00.000Z
manual,,1680256800000,manual,17.9,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,raypqQSvAegxhFkIDuT2HqiFzLzZcn,2023-03-31T10:00:00.000Z
manual,,1680242400000,manual,18.4,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,Kbcr0iBvq9f3wHbs5Y0HeokK1yPbMo,2023-03-31T06:00:00.000Z
manual,,1680228000000,manual,18.3,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,zSnqvlcyCiNuT0E2c5MCKN4nkl69EA,2023-03-31T02:00:00.000Z
manual,,1680213600000,manual,17.6,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,rp7RXWPaKI6TLaaJprXRAXB8bNUCeT,2023-03-30T22:00:00.000Z
manual,,1680199200000,manual,17.7,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,nuHiRCMJECaLNBdFolVzqmYtbYQNLw,2023-03-30T18:00:00.000Z
manual,,1680184800000,manual,17.6,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,fuWAL5VcxPZamDIwuylLcReTJ8KyVE,2023-03-30T14:00:00.000Z
manual,,1680170400000,manual,17.8,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,Z1PLgSf5m9SYPHqXQFHLGBpoSOwA64,2023-03-30T10:00:00.000Z
manual,,1680156000000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,Xk1fLYgJk5CLGPuQm2znGrWLapdFHr,2023-03-30T06:00:00.000Z
manual,,1680138000000,manual,17.6,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,eEvlxWGfCLfjF8BDBR6qpNkMBdOCo1,2023-03-30T01:00:00.000Z
manual,,1680127200000,manual,17.6,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,zrBATYl5eaWke6RSCgCoCi63IBis5U,2023-03-29T22:00:00.000Z
manual,,1680112800000,manual,18.1,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,iFZfSH54eFZ84c3tlbrqic60nxNsiq,2023-03-29T18:00:00.000Z
manual,,1680098400000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,9F9Cq3fYsYqQlTbbHVFZkwy6YnK4lt,2023-03-29T14:00:00.000Z
manual,,1680084000000,manual,17.9,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,KGUlT5E7bOzu20dxCWvH2KbOXaAgLW,2023-03-29T10:00:00.000Z
manual,,1680069600000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,llFXJZYJYufIy3szpMybl3SX08Chdf,2023-03-29T06:00:00.000Z
manual,,1680055200000,manual,18.1,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,ncYfW4gCz2rlRieCatZluh1rBY7ZiV,2023-03-29T02:00:00.000Z
manual,,1680040800000,manual,18.4,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,VDm9yUeGf6M8BDBiBrW6a9XKkrt2b2,2023-03-28T22:00:00.000Z
manual,,1680026400000,manual,17.8,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,qwnSotE9GddUaI9mS8trkaBzlz7CQz,2023-03-28T18:00:00.000Z
manual,,1680012000000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,2BSr5wXmGT2rHWpxHpPuJnjMcdb4eN,2023-03-28T14:00:00.000Z
manual,,1679997600000,manual,18.2,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,YTPTvvQTusHUUlDtuem1NfAFCopuWn,2023-03-28T10:00:00.000Z
manual,,1679983200000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,6N6IymjgG7Lec9REAxBgC9biJjLyDI,2023-03-28T06:00:00.000Z
manual,,1679969700000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,jrQxQzyHlVZm4C7Xg25sQofl68Qjck,2023-03-28T02:15:00.000Z
manual,,1679954400000,manual,18.2,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,JgDpUuLOkTcjxZSoBzEjboSXuiFYlE,2023-03-27T22:00:00.000Z
manual,,1679940000000,manual,17.7,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,dg0csACEs7wZWu6v0vd6TaKKSxxheQ,2023-03-27T18:00:00.000Z
manual,,1679925600000,manual,18,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,vTGRFwHE4YzSZvdiH3LtUyDGH0xyyf,2023-03-27T14:00:00.000Z
manual,,1679911200000,manual,18.4,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,Lc75VJ1fBW01m5sduo4aaUVrWWKfKV,2023-03-27T10:00:00.000Z
manual,,1679896800000,manual,18,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,sNOCru0Tm843ktlM0jsJCylQR6rLGd,2023-03-27T06:00:00.000Z
manual,,1679882400000,manual,17.7,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,BAB6l8SjPkUZSfRUEpvV2T27Pkx7cY,2023-03-27T02:00:00.000Z
manual,,1679868000000,manual,17.8,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,65XYXKm0u6RRgPyyB38sdDEisJGHPl,2023-03-26T22:00:00.000Z
manual,,1679853600000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,MpLRnxHlH38k5cTlLsox13QXDpeCni,2023-03-26T18:00:00.000Z
manual,,1679839200000,manual,17.9,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,rQDjHmLDLFK6Vi2xXDpyqmv4El2DXf,2023-03-26T14:00:00.000Z
manual,,1679824800000,manual,17.6,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,yrY6cwm235TGbNCu1xKsac5FkXwOmP,2023-03-26T10:00:00.000Z
manual,,1679810400000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,L1n05oNhJ8ASU6kWMCwcIFhoEC1BMd,2023-03-26T06:00:00.000Z
manual,,1679796000000,manual,18,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,1QHHYhGf9x9RXjWmMnQ38yp9yqcLuT,2023-03-26T02:00:00.000Z
manual,,1679785200000,manual,17.8,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,9NrxFdRRO9yHd1q2OHDtOMP2VNSHZD,2023-03-25T23:00:00.000Z
manual,,1679770800000,manual,17.7,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,2w5zkDYSZroleHQVvHazCqkMLo4NQG,2023-03-25T19:00:00.000Z
manual,,1679756400000,manual,18.3,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,0Q2g7hORezpo0gwxdlZddnWpMdmmtC,2023-03-25T15:00:00.000Z
manual,,1679742000000,manual,18.4,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,FHLrLGNdEIZQlWJudKpMvDuEsrw2G6,2023-03-25T11:00:00.000Z
manual,,1679727600000,manual,17.8,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,0CGS7cqGeNYIV6rwoJycRqWX6SZKvL,2023-03-25T07:00:00.000Z
manual,,1679713200000,manual,18.2,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,XkqO5mdZgclfG5DTsyzUhdqL6rxzZE,2023-03-25T03:00:00.000Z
manual,,1679698800000,manual,18.4,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,udJOFGJ65f9h0cyW3CsK9damdyaA8p,2023-03-24T23:00:00.000Z
manual,,1679684400000,manual,17.8,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,vcr3ycY9P5vVpSFdFPxCoev3JMYaf8,2023-03-24T19:00:00.000Z
manual,,1679670000000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,rMO8KmNdNrgUy2UaYzfjBod7HzjNdh,2023-03-24T15:00:00.000Z
manual,,1679655600000,manual,17.7,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,nnfgambB1r3xmck7vq3qDe2NNN3pFy,2023-03-24T11:00:00.000Z
manual,,1679641200000,manual,18.6,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,MZzttfIoTCJRsvFsn2b591S8tt0hwk,2023-03-24T07:00:00.000Z
manual,,1679626800000,manual,18.1,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,5g5mm9LKe4d1XuqTUq3pGXDadu4Gfp,2023-03-24T03:00:00.000Z
manual,,1679612400000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,KrBDQghs1PX2OCfe7rlO8JucMXXsbM,2023-03-23T23:00:00.000Z
manual,,1679598000000,manual,17.9,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,36tyha0V9st1enOQXQXzJmpUceHKly,2023-03-23T19:00:00.000Z
manual,,1679583600000,manual,18,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,FPPCF7WkMbpNjWmaOEyJ24mBpwVKso,2023-03-23T15:00:00.000Z
manual,,1679569200000,manual,18.4,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,y124h0g7sN6zlfSbTa40fg1BMOTUy6,2023-03-23T11:00:00.000Z
manual,,1679554800000,manual,18.1,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,xkYCwMuJveywaUnfbnEEdtVRI6WmO1,2023-03-23T07:00:00.000Z
manual,,1679540400000,manual,17.6,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,nS3AStp9TLPO5rBZFSOoXAGvY2Sltr,2023-03-23T03:00:00.000Z
manual,,1679526000000,manual,18.3,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,12dYezpoR35gZa5ggwHK5zvM1ciDjw,2023-03-22T23:00:00.000Z
manual,,1679511600000,manual,18.3,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,kaAdXFjEfwhPccegJYWnoyPLHo2qv9,2023-03-22T19:00:00.000Z
manual,,1679497200000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,q6HYT9R7LrnAiIxiEZGv2eI3FfR7aO,2023-03-22T15:00:00.000Z
manual,,1679482800000,manual,18.1,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,syVr9pLxcvlIsAgBmOP8sN0g3TRC3t,2023-03-22T11:00:00.000Z
manual,,1679468400000,manual,18.4,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,dEi6Z0U88Qa8EHU7nU1m6QSCC7Gayw,2023-03-22T07:00:00.000Z
manual,,1679454000000,manual,17.7,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,VkvJXkx9xXom4sfrr4mHP0d1EOdTPC,2023-03-22T03:00:00.000Z
manual,,1679439600000,manual,18,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,jhwtVIweQVhHyAJcg5sKq8sXryfoLU,2023-03-21T23:00:00.000Z
manual,,1679425200000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,8UAKeZUM7QtpmSgfynwYDTbobdbWly,2023-03-21T19:00:00.000Z
manual,,1679410800000,manual,17.8,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,NNBeFFpz6DKdGGDFAlbbFCLARKfRHT,2023-03-21T15:00:00.000Z
manual,,1679396400000,manual,17.9,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,lOyQwwtuXtgWDnn26IHImmv7xMqnmQ,2023-03-21T11:00:00.000Z
manual,,1679382000000,manual,18.4,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,ihRH2VhKjNaQvHkz2I7q9QD9tVbmYG,2023-03-21T07:00:00.000Z
manual,,1679367600000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,dab1jdngSIx6NYhdVm20WUjvVzCoIT,2023-03-21T03:00:00.000Z
manual,,1679353200000,manual,18.1,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,gc8mtAz1X4UvMEmwRjUm1E1f95SiD6,2023-03-20T23:00:00.000Z
manual,,1679338800000,manual,18.3,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,7h1T6PvXOY7vF8iZSsKfQaJa4fNCdr,2023-03-20T19:00:00.000Z
manual,,1679324400000,manual,17.7,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,UtKHnoYWMPLGDSsRgUpufjDhdDewb4,2023-03-20T15:00:00.000Z
manual,,1679310000000,manual,17.8,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,5JNyln7RuDg7jxaQEwuLmaChbet91X,2023-03-20T11:00:00.000Z
manual,,1679295600000,manual,18.2,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,uMoO9tVv8F6bIPjThdm3TI9BnPlbbq,2023-03-20T07:00:00.000Z
manual,,1679281200000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,Tz3sdsQLJGWVA7rqqlH3c7DJh4Jj4C,2023-03-20T03:00:00.000Z
manual,,1679266800000,manual,18.3,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,puDKo5iZoNmuMWl3zoy7SOOrccQry5,2023-03-19T23:00:00.000Z
manual,,1679252400000,manual,18,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,UTSvD4yxXg0zO2EGhjcWyFLiDHT4bO,2023-03-19T19:00:00.000Z
manual,,1679238000000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,yHzv47hJlr7JbnZjlAjTaDdJ7Zx15g,2023-03-19T15:00:00.000Z
manual,,1679223600000,manual,17.9,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,m3jcVZALBUbMKFhlWVYwCOHTakWmlw,2023-03-19T11:00:00.000Z
manual,,1679209200000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,rBsn5rGAbDnsA1ieJMyQZHbHsjSAZK,2023-03-19T07:00:00.000Z
manual,,1679194800000,manual,17.8,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,0UkSkxhgvo5K2c2BGrpxDPzqadlXbT,2023-03-19T03:00:00.000Z
manual,,1679180400000,manual,18.2,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,Y48CRBgfbzSJyNzP1Wi1v1Uc32GAw4,2023-03-18T23:00:00.000Z
manual,,1679166000000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,9DYuQzgbkqcoiyWPmlpvFBtTG8MlsS,2023-03-18T19:00:00.000Z
manual,,1679151600000,manual,18.2,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,kP5oP6WGoLtZMwklEXJqHxSX97cDnT,2023-03-18T15:00:00.000Z
manual,,1679137200000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,IaQYUCJwGUTPwVg3N2POZyqHJ5sY2D,2023-03-18T11:00:00.000Z
manual,,1679122800000,manual,18.2,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,YrDv55oxwNRqTQKeUKBb321jqnm28e,2023-03-18T07:00:00.000Z
manual,,1679108400000,manual,18.3,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,MZfRueqXXbOE6s2J2gor00DSJKPJqS,2023-03-18T03:00:00.000Z
manual,,1679094000000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,0cRgmoQ0wv2rm8hNt3TmcHTE4R2rzb,2023-03-17T23:00:00.000Z
manual,,1679079600000,manual,17.9,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,S5Xzuzvo3KkLv1XQQ18VQNLmuKJMOT,2023-03-17T19:00:00.000Z
manual,,1679065200000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,UYfH7mRCRG1I111TEVQRlFhqwis77M,2023-03-17T15:00:00.000Z
manual,,1679050800000,manual,18,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,zfscofABjyIV6nJ0TkOwNoJjZHAwdS,2023-03-17T11:00:00.000Z
manual,,1679036400000,manual,17.7,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,nPUeQllemCGBlTRWwpiE3dGg09Rcfv,2023-03-17T07:00:00.000Z
manual,,1679022000000,manual,18.4,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,8mZH5pLRtJXAZpjAiO6aT49FrqkTAU,2023-03-17T03:00:00.000Z
manual,,1679007600000,manual,17.7,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,cWaGGUaJYuHnDGccRwqbI6dsHI3u8b,2023-03-16T23:00:00.000Z
manual,,1678993200000,manual,18,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,AZTWH9uYJhrM7tWuHRt1yZjxgd8uOP,2023-03-16T19:00:00.000Z
manual,,1678978800000,manual,18.1,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,UzJaBdsjcKZm8M6jiRVz6Phwx3ee9Y,2023-03-16T15:00:00.000Z
manual,,1678964400000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,Pho6PtFTii1fYBOUEmEIla6S7vtRq1,2023-03-16T11:00:00.000Z
manual,,1678950000000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,FgI8APbHfuXtG90VYhicTbd2uCfMeX,2023-03-16T07:00:00.000Z
manual,,1678935600000,manual,18.1,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,wrjgZvsEWAs1x48oo8Wm1KxfHUq5UE,2023-03-16T03:00:00.000Z
manual,,1678921200000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,ia8kHDDtBfHQyjBMbOix6MViyALuFY,2023-03-15T23:00:00.000Z
manual,,1678906800000,manual,18.4,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,1uTTa0B4ATVXqLxiSZ698yNA87GNX9,2023-03-15T19:00:00.000Z
manual,,1678892400000,manual,18,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,4qXvgWt9lAHC3hPrRfnrQvUqv8xGdP,2023-03-15T15:00:00.000Z
manual,,1678878000000,manual,17.7,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,7THuDL9hGckj2qmtsGSThuCC6QOZPf,2023-03-15T11:00:00.000Z
manual,,1678863600000,manual,18.3,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,EhI1GMebMuCOIqmLDYZPBmeDtGiIdy,2023-03-15T07:00:00.000Z
manual,,1678849200000,manual,18.3,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,itKcKG6SkQGDWDs0FkN0ghdpRCSlTc,2023-03-15T03:00:00.000Z
manual,,1678834800000,manual,18.1,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,DHy9sDjT6Wz0K2dEkJIo5IbwR7r8Xl,2023-03-14T23:00:00.000Z
manual,,1678820400000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,NMCx5ryukrp1fJsGH0BbpoRhUxTpvY,2023-03-14T19:00:00.000Z
manual,,1678806000000,manual,18.3,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,purKOD22rbA9Zdwk9A3nWUQzLKCA6o,2023-03-14T15:00:00.000Z
manual,,1678791600000,manual,17.9,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,mBVpTIkqcKYUTecEl6l9tus55UlJte,2023-03-14T11:00:00.000Z
manual,,1678777200000,manual,17.9,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,HMsXM8OGYSjob28vdLya84PYLK4PKu,2023-03-14T07:00:00.000Z
manual,,1678762800000,manual,18.4,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,D6szSzmDHIXA5NQL3lBjWwdXznVptA,2023-03-14T03:00:00.000Z
manual,,1678748400000,manual,17.6,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,uuDfxjFEzqfQDTifgoCbewyW35imNG,2023-03-13T23:00:00.000Z
manual,,1678734000000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,zWfVIBD5zRzBra75x3OM3IXvRNW2Gz,2023-03-13T19:00:00.000Z
manual,,1678719600000,manual,18,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,HAUpoFM9spNzN1z9pwojbGLLiLrYeJ,2023-03-13T15:00:00.000Z
manual,,1678705200000,manual,17.6,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,FuFGWLUrp9AUk1SDVJZqCGbUDhJ1h8,2023-03-13T11:00:00.000Z
manual,,1678690800000,manual,18.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,sdtRHRnVazM5apc5PU8QIgDhFFXhtW,2023-03-13T07:00:00.000Z
manual,,1678676400000,manual,17.8,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,BPDiJN9bfa3vPP6BwtScklUWdOo0WC,2023-03-13T03:00:00.000Z
manual,,1678662000000,manual,17.9,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,GTaaZhGOrdkQNG359todH0p6PAowMq,2023-03-12T23:00:00.000Z
manual,,1678647600000,manual,18.2,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,HTjPw7Gq6EGkaKDY4KYM0zCXSsRMoT,2023-03-12T19:00:00.000Z
manual,,1678633200000,manual,17.6,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,dFSdmoKzHm04ieDPZ3hLiyXHhe6Hph,2023-03-12T15:00:00.000Z
manual,,1678618800000,manual,17.8,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,fIp0VE73Jv1UjxwUrVyqXk8mMWSpAm,2023-03-12T11:00:00.000Z
manual,,1678604400000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,OyFoYpPxQxWaup88rtkGQfRxdlyxfU,2023-03-12T07:00:00.000Z
manual,,1678590000000,manual,17.6,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,zP0F32Wl4gp6O1erXckcoiMbgx20ZF,2023-03-12T03:00:00.000Z
manual,,1678575600000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,xddcNQi950JzzeNKRP9qPl48CpGMfD,2023-03-11T23:00:00.000Z
manual,,1678561200000,manual,17.7,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,EwFeeEDwWunpIDOqMUPyXqdazEShrf,2023-03-11T19:00:00.000Z
manual,,1678546800000,manual,17.5,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,iBjWsXNFCJZHJkf0HZPlsw46aBL10m,2023-03-11T15:00:00.000Z
manual,,1678532400000,manual,17.3,,Ka7BiotC6nUAPG53kcgNIz187lsKTH$0$manual$manual$0,MK8H0bIM0COYotteSR1qtZCEMzH8L8,2023-03-11T11:00:00.000Z
