# 06-04-2026 12:34  started mash tracker.
#date      time   pH    temperature
06-04-2026 12:39  5.20  41.6
06-04-2026 12:44  5.25  40.4
06-04-2026 12:49  5.27  38.8
06-04-2026 12:54  5.30  36.6
06-04-2026 12:59  5.29  37.7
06-04-2026 13:04  5.28  38.4
06-04-2026 13:09  5.26  41.3
06-04-2026 13:14  5.31  38.0
06-04-2026 13:19  5.30  38.0
06-04-2026 13:24  5.28  39.1
06-04-2026 13:29  5.30  33.9
06-04-2026 13:34  5.24  35.6
