# Batch #16: The Thirsty Otter - 75 Shameless Magpied Summer Ale
#
#Age  pH    Temp  Remarks  (Age in days, 0 = bottling day)
   0  4.24  18.2
 138  3.94  12.4
1303  3.68  10.8
1489  3.58  18.1
