temp,sg,time,id,type,comment,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
16.7,,1737471600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,1O29tIqGAryBnQsN5jyKmGGl96IiYp,2025-01-21T15:00:00.000Z
17.4,,1737457200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,MsH8Xd5hDa7wlk1UmyMIeM5Q3cE4dn,2025-01-21T11:00:00.000Z
17.2,,1737442800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,oyB7VlCn53A2CjRwY7rm7kBHV2Syd2,2025-01-21T07:00:00.000Z
16.9,,1737428400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,HzojrjIWXGIMtKP2LvqcVwSRiRisqW,2025-01-21T03:00:00.000Z
17.4,,1737414000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,2wCr5FvhbLD7yjkAnsJfFX3yvkUbpM,2025-01-20T23:00:00.000Z
17.2,,1737399600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,CostQvVsFcewU1BPdObeRTWZ2BgJU8,2025-01-20T19:00:00.000Z
17,,1737385200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,QWHHvtvwgnmDwJ6WXeV06uclTcq8ox,2025-01-20T15:00:00.000Z
17.3,,1737356400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,PuUAtGDRGEyM7Y7MsFFVUZxUYDpAfx,2025-01-20T07:00:00.000Z
17.3,,1737342000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,GT6zmId0HByVHb2HFdeKlzlumeD3Sb,2025-01-20T03:00:00.000Z
17.2,,1737327600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,7LV7mVIjidFwVHolYVGzstuvJ4dYwr,2025-01-19T23:00:00.000Z
16.9,,1737313200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,ISaMd0RsAe7XGvQUxjnSbDqcd3K44Q,2025-01-19T19:00:00.000Z
16.5,,1737298800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,N9JtPgKbh5NDVVNddo45YLw9xmbmvZ,2025-01-19T15:00:00.000Z
17.4,,1737284400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,mOb2YYuLw69fGCIwhvRYbHDANgnSG9,2025-01-19T11:00:00.000Z
17.3,,1737270000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,ZI25RV947UovZUWVSmwMdIAJhAcxCF,2025-01-19T07:00:00.000Z
16.9,,1737255600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,Huey0yEVrPZbETIVvdTQPqah4LPJ3X,2025-01-19T03:00:00.000Z
17.4,,1737241200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,u2XOaqY6Uwano1rjxNfEBXz2ZjoQJA,2025-01-18T23:00:00.000Z
17.4,,1737226800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,FbRFex5xXe2D0T8vLDLc2PepF1IrB1,2025-01-18T19:00:00.000Z
17.1,,1737212400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,qEAZWhe3PVkPZm0ZpJeHcBzFqybYzX,2025-01-18T15:00:00.000Z
16.5,,1737198000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,byIwKtByxb1cug0YKYVkP1AoY9aqDg,2025-01-18T11:00:00.000Z
17.2,,1737183600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,wdCJ6YKJNGrvY2XEKBn2bDhDyxVLSg,2025-01-18T07:00:00.000Z
16.7,,1737169200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,E0HM6md21Q11SnFHMofqMDtaf8i4fA,2025-01-18T03:00:00.000Z
17.1,,1737154800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,zDrIS9UZNJuvAA7eCrr5dL0n3bSQ42,2025-01-17T23:00:00.000Z
17.4,,1737140400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,oQS5d3pFHLlYIL0BMrA8IGEq8tXxnQ,2025-01-17T19:00:00.000Z
16.4,,1737126000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,6zYKVtb1RYWAmyxauHCs2mZqAz0vYr,2025-01-17T15:00:00.000Z
16.7,,1737111600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,XxjmBgGwsd4WKCFxR1T3P5iJpExNW0,2025-01-17T11:00:00.000Z
16.9,,1737097200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,hW72EZoqklbtZewB13sy7maup8vG3p,2025-01-17T07:00:00.000Z
17.1,,1737082800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,tOj1qMU20WC3EyoyqHbN8sx7AayWyd,2025-01-17T03:00:00.000Z
17.1,,1737068400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,D7K2FZnLZQKXYMbLQV6U6xfR2yAe4u,2025-01-16T23:00:00.000Z
17,,1737054000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,LYpNhrvorp2fjPVrrk2rZNHC5P3uTH,2025-01-16T19:00:00.000Z
17.1,,1737039600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,NJ41enIV7XbwgkwpUtDfz4UOUCpxIf,2025-01-16T15:00:00.000Z
17,,1737025200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,cgK3FIXXtxoMZY9kDBvcPIBfw3saHY,2025-01-16T11:00:00.000Z
16.5,,1737010800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,jkN8dUHR2i27idqI8Bwibvw0q8l7ME,2025-01-16T07:00:00.000Z
16.7,,1736996400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,xmy6ZNVkcoaiVEbpxuR5r6unS23NO4,2025-01-16T03:00:00.000Z
17.3,,1736982000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,BMSwXOEc1HbYvudO010UQazVVKAnJw,2025-01-15T23:00:00.000Z
17,,1736967600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,PHCHFHBwDNn197fcWVh8tZWWj7izgw,2025-01-15T19:00:00.000Z
16.9,,1736953200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,AamNmOjux4njtPsHxxfaeAYKIjzIg0,2025-01-15T15:00:00.000Z
16.5,,1736938800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,Wb1KyUAPAgftFqGTki9gg3vo7dShjK,2025-01-15T11:00:00.000Z
16.9,,1736924400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,S6zwHvOw2lMRxb3GtmQjRotvoegs00,2025-01-15T07:00:00.000Z
16.6,,1736910000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,PfXtJnfeJReZUIQG88edF5sXh8k264,2025-01-15T03:00:00.000Z
16.5,,1736895600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,zKgHwXPhnlbpB4rezjGk4uJDUordbg,2025-01-14T23:00:00.000Z
16.8,,1736881200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,icj5g88IGw5jbNoOMJda6Pu4wf2OPg,2025-01-14T19:00:00.000Z
17.2,,1736866800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,SE4VspMZqm16u0WMObXqDtf0RQRYPZ,2025-01-14T15:00:00.000Z
16.5,,1736852400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,nhTM0xiHLrpYEnie7E9pURIypdoes3,2025-01-14T11:00:00.000Z
17.4,,1736838000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,dxYKOpWNeGhhs8w2cjwuc2jC4jMH7B,2025-01-14T07:00:00.000Z
17.3,,1736823600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,4fKci522ppJ1ys4oPxkgai7iF51HYG,2025-01-14T03:00:00.000Z
17.2,,1736809200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,uhljcPJhnEuQy65bX7GB89VdcjqsNd,2025-01-13T23:00:00.000Z
16.7,,1736794800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,Vo9IUQevPT4xHcDHLxrxYNvB1KWqKd,2025-01-13T19:00:00.000Z
17.3,,1736780400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,EA0Z2L9ybrwRzQBQv3EYOQ1m9hAMLX,2025-01-13T15:00:00.000Z
16.7,,1736766000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,qUBBR5Fj3B4Kd3yh91nTY1rMZTLJhi,2025-01-13T11:00:00.000Z
17.3,,1736751600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,lwed4kHlNwTkY4JOeYiniDifREaWJ2,2025-01-13T07:00:00.000Z
16.9,,1736737200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,76HvUWqgI7DV7Gc3jfUxlyty7auWiz,2025-01-13T03:00:00.000Z
17.3,,1736722800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,cNcRHx5TnPS7ODwqe0AQUJVeiYx8F0,2025-01-12T23:00:00.000Z
16.5,,1736708400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,fkp8yfvdy2g3iCUwJxdVLuOBxAEjb7,2025-01-12T19:00:00.000Z
17,,1736694000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,0lEop7YHjUgLngwZ2WA14t1LeyZm2S,2025-01-12T15:00:00.000Z
17.4,,1736679600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,UbQ8UYmrCu5XLmENdEAtSHvdNSMkQ2,2025-01-12T11:00:00.000Z
17.1,,1736665200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,NwxbmsTRw4xohafVZahxv2FXwH5piZ,2025-01-12T07:00:00.000Z
16.5,,1736650800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,8FL5u8CZai09lOce9J5MIKbBZKzlTL,2025-01-12T03:00:00.000Z
17.2,,1736636400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,1Cf8RMXKhpzQNiLt2R5qnpFGQX9AI6,2025-01-11T23:00:00.000Z
16.7,,1736622000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,AwullqJ9Wd1ZICuch5xq0MpRFZwD9O,2025-01-11T19:00:00.000Z
17.1,,1736607600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,iuFG2m4pUC72jUXEO9VMBdoI62eOGG,2025-01-11T15:00:00.000Z
16.5,,1736593200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,1vUteJDCJHIwmcEw4A2Tfip1nidQ5m,2025-01-11T11:00:00.000Z
17.4,,1736578800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,PpZP4Udk5KEgtWgzJILvSlVouip0GZ,2025-01-11T07:00:00.000Z
17.2,,1736564400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,4Fqnx2jSshRrLGRVonHADYL3bJnr6m,2025-01-11T03:00:00.000Z
16.5,,1736550000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,HBVHjOfAz6vdMcZ6cBaQjuHEg2nO1L,2025-01-10T23:00:00.000Z
17.1,,1736535600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,xdRqeN74x9BIvxXE3eNoSs6JGWwymg,2025-01-10T19:00:00.000Z
17.3,,1736521200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,G7kmvI9r3ulCqe4NFDjVyTVpLm0xg8,2025-01-10T15:00:00.000Z
17.4,,1736506800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,W0FQW8qXwCuQRgexyeFVYF8afRZMia,2025-01-10T11:00:00.000Z
16.8,,1736492400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,JIVWf6wtD5c91lAlmGnW5slNFkMNMz,2025-01-10T07:00:00.000Z
17.1,,1736478000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,darU2viBuW9nRjbqe1f7NhZV2jzlOC,2025-01-10T03:00:00.000Z
17.4,,1736463600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,rNOpeceTmcBhUoi6w2Fk8XcpUjXrNn,2025-01-09T23:00:00.000Z
16.7,,1736449200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,uiWFNINsHwtXTPEe5MQhnJ8dnEvuxq,2025-01-09T19:00:00.000Z
17.1,,1736434800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,uoj9J8pJEbEtVLah4aXRosorSwUkFG,2025-01-09T15:00:00.000Z
17.3,,1736420400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,1DhHrAUrcZMfUZd4tUPB1GIAUwjJeh,2025-01-09T11:00:00.000Z
16.5,,1736406000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,B69zHERlNfGI2uzRbn2esMZgpPy2ym,2025-01-09T07:00:00.000Z
16.9,,1736391600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,dMMXn0Yn10sxxzSDAYvNHLHckIMlso,2025-01-09T03:00:00.000Z
16.9,,1736377200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,xjjWQ3MXE3oj1xut4phf5ZnPpptChU,2025-01-08T23:00:00.000Z
17.1,,1736362800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,MYFyZpuPImu3R0PGSgdhSSDXXcPfEE,2025-01-08T19:00:00.000Z
17.3,,1736348400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,xSNqg7ShunwzwRu3IjBtEgoe8jhSJo,2025-01-08T15:00:00.000Z
17.4,,1736334000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,Oeeq1Jvw9kER0C9x0mh9QIPtMP06yX,2025-01-08T11:00:00.000Z
17.5,,1736319600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,8pLaItZHXNK5plnQPl0ynFOT6l7Nou,2025-01-08T07:00:00.000Z
16.9,,1736305200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,goKbVVoJjCd0Ay8VRFJP9vcjeNPcRD,2025-01-08T03:00:00.000Z
16.5,,1736290800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,kGkQ9EoLdLr237NCBRNKY1vjGcHpTV,2025-01-07T23:00:00.000Z
16.8,,1736276400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,sKEb1yx4C8rC9AUJKOEMLO0d8uvLkF,2025-01-07T19:00:00.000Z
16.8,,1736262000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,I5Kez2LvWnNEN9icWRPj8Qgy2pAPME,2025-01-07T15:00:00.000Z
17.3,,1736247600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,aSAi4sTh8VJlY12jpd0HNu129Km2Ld,2025-01-07T11:00:00.000Z
17.5,,1736233200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,1ls1TWZcDcU6jyCFtiP9qDtP4XmhiA,2025-01-07T07:00:00.000Z
17.5,,1736218800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,LCCINuZT9F4f74Ol92tgIlVxAkqfuX,2025-01-07T03:00:00.000Z
17.3,,1736204400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,AyoIn8jij6GC4I2lsZYRonG1ptnr8x,2025-01-06T23:00:00.000Z
16.9,,1736190000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,VzOlbXuXe7Dq3fagtICLf0qOeBOCIz,2025-01-06T19:00:00.000Z
16.6,,1736175600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,RiYwRMir1mVwrIkBkj7KfxKWxYgLBi,2025-01-06T15:00:00.000Z
17.5,,1736161200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,CgD0920A7M5lVhQkXsYrzlv1mqS9S9,2025-01-06T11:00:00.000Z
16.8,,1736146800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,xZyxt4vaj9TtCMaOkgJa32qgJDflJ3,2025-01-06T07:00:00.000Z
16.9,,1736132400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,wQ2hCf7Y43YzdGXT1d5p8hWLEHGGXG,2025-01-06T03:00:00.000Z
17.5,,1736118000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,329MwtrcZVxugoCNfUisbMWMZIPGk4,2025-01-05T23:00:00.000Z
17.3,,1736103600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,cuxM7MxKDWe0bIhAt30N9VgrscVCsY,2025-01-05T19:00:00.000Z
17.2,,1736089200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,w1G7FYlq1OuK6kx16LTi1Vottwyb2u,2025-01-05T15:00:00.000Z
16.7,,1736074800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,DQmbQJ7FqrgteGCJp4J6YeSZOzLF96,2025-01-05T11:00:00.000Z
17.2,,1736060400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,dQKY39OuKhZZ6lBafpSEYCKyvJeCbG,2025-01-05T07:00:00.000Z
17.1,,1736046000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,rIFgwKq7fl8Z3mH3BKncxdrKOyRoPm,2025-01-05T03:00:00.000Z
16.9,,1736031600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,Sk8NBHBSs2aRlNkwJriBRVQmmm7imr,2025-01-04T23:00:00.000Z
17.2,,1736017200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,Fpqi38Xhl5UGzPMBKgQF3XLmKmxX1V,2025-01-04T19:00:00.000Z
17.4,,1736002800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,qdUtlFa5JY3v1OyXq3Wa3Z4gswZXMn,2025-01-04T15:00:00.000Z
16.8,,1735988400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,3xG0y3QuJVOv4cx3ptC9Kg5PyC6N4g,2025-01-04T11:00:00.000Z
16.9,,1735974000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,y0almfrAIrKtmUrNlalMl5xqaDereT,2025-01-04T07:00:00.000Z
17.2,,1735959600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,AJashOnk7REGkWs5rk5Ff7c9j8cdES,2025-01-04T03:00:00.000Z
17.5,,1735945200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,ShHBHTiN9I6Iueab2XCYCT6kZTHICy,2025-01-03T23:00:00.000Z
16.5,,1735930800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,eSha2Vd3qWgzjCBEa84HF1D3SKRoBr,2025-01-03T19:00:00.000Z
16.7,,1735916400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,xfIsY2ZQvWsgVz8rnCqLuxPfn4Tich,2025-01-03T15:00:00.000Z
17.3,,1735902000000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,6FofPRTdBza2k2z8hkD2CEdPdm0MSv,2025-01-03T11:00:00.000Z
16.6,,1735887600000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,Gc6SZJs4ZTMEynnE4QZrjspmo3TagP,2025-01-03T07:00:00.000Z
16.8,,1735873200000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,IbQaA1rWQpzmIQwiFv6c85E1I3tgdk,2025-01-03T03:00:00.000Z
17,,1735858800000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,wXhNzpSQcO6ODHAWmzxGfYI7OQ18tf,2025-01-02T23:00:00.000Z
17.3,,1735844400000,manual,manual,,2cpKk8vcfwsexlCwQhHdP6BAiC3K1M$0$manual$manual$0,YWsFzETMvubRmjXrRewfShGYxh2BvW,2025-01-02T19:00:00.000Z
